run_id,method,seq,t_recv_ns,t_parse_start_ns,t_parse_end_ns,t_ros_publish_ns,payload_size_bytes,status
R01,ROS_TCP,157,1782054492487730334,1782054492487883812,1782054492488393610,1782054492488787234,73,ok
R01,ROS_TCP,158,1782054492558744695,1782054492558854186,1782054492559400386,1782054492559758384,72,ok
R01,ROS_TCP,159,1782054492640424795,1782054492640610069,1782054492641404185,1782054492641685282,83,ok
R01,ROS_TCP,160,1782054492723201079,1782054492723299076,1782054492723968987,1782054492724221770,81,ok
R01,ROS_TCP,161,1782054492800077688,1782054492800253734,1782054492800838588,1782054492801305263,72,ok
R01,ROS_TCP,162,1782054492880254236,1782054492880369840,1782054492881007637,1782054492881231467,82,ok
R01,ROS_TCP,163,1782054492960022074,1782054492960149874,1782054492960889469,1782054492961327064,78,ok
R01,ROS_TCP,164,1782054493040481698,1782054493040692225,1782054493041392424,1782054493041756763,74,ok
R01,ROS_TCP,165,1782054493118926687,1782054493118996657,1782054493119700408,1782054493120018750,79,ok
R01,ROS_TCP,166,1782054493204469942,1782054493204603724,1782054493205408341,1782054493205822478,82,ok
R01,ROS_TCP,167,1782054493282392855,1782054493282563295,1782054493283243271,1782054493283415804,72,ok
R01,ROS_TCP,168,1782054493361053383,1782054493361233658,1782054493361941074,1782054493362160369,72,ok
R01,ROS_TCP,169,1782054493440065968,1782054493440150228,1782054493440445412,1782054493440687018,78,ok
R01,ROS_TCP,170,1782054493516287004,1782054493516474955,1782054493517162167,1782054493517626109,79,ok
R01,ROS_TCP,171,1782054493604387747,1782054493604512560,1782054493605279602,1782054493605692439,73,ok
R01,ROS_TCP,172,1782054493678591274,1782054493678706954,1782054493679076910,1782054493679524296,74,ok
R01,ROS_TCP,173,1782054493758336412,1782054493758487981,1782054493759057805,1782054493759488072,75,ok
R01,ROS_TCP,174,1782054493843899113,1782054493844052082,1782054493844681593,1782054493845124206,78,ok
R01,ROS_TCP,175,1782054493920588548,1782054493920706282,1782054493921299400,1782054493921768144,81,ok
R01,ROS_TCP,176,1782054493999084810,1782054493999287457,1782054493999935506,1782054494000404834,76,ok
R01,ROS_TCP,177,1782054494077641472,1782054494077773609,1782054494078329370,1782054494078643746,82,ok
R01,ROS_TCP,178,1782054494162904132,1782054494163079641,1782054494163713055,1782054494163906899,73,ok
R01,ROS_TCP,179,1782054494242469459,1782054494242531984,1782054494243310126,1782054494243624133,76,ok
R01,ROS_TCP,180,1782054494321580342,1782054494321768182,1782054494322401525,1782054494322581807,79,ok
R01,ROS_TCP,181,1782054494404581692,1782054494404825803,1782054494405542956,1782054494405975826,76,ok
R01,ROS_TCP,182,1782054494484057911,1782054494484227570,1782054494484992609,1782054494485124666,79,ok
R01,ROS_TCP,183,1782054494568550690,1782054494568680580,1782054494569307520,1782054494569723809,81,ok
R01,ROS_TCP,184,1782054494643227497,1782054494643370976,1782054494643936230,1782054494644211179,76,ok
R01,ROS_TCP,185,1782054494725546881,1782054494725750614,1782054494726675582,1782054494726910974,77,ok
R01,ROS_TCP,186,1782054494799574886,1782054494799791885,1782054494800527921,1782054494800747478,78,ok
R01,ROS_TCP,187,1782054494887708060,1782054494887781351,1782054494888748080,1782054494888951163,79,ok
R01,ROS_TCP,188,1782054494962347610,1782054494962471022,1782054494963065316,1782054494963318327,77,duplicate
R01,ROS_TCP,189,1782054495044582414,1782054495044763788,1782054495045560579,1782054495045740732,77,ok
R01,ROS_TCP,190,1782054495125925576,1782054495126010897,1782054495126582780,1782054495126825962,73,ok
R01,ROS_TCP,191,1782054495203924481,1782054495204095665,1782054495204684038,1782054495204897587,83,ok
R01,ROS_TCP,192,1782054495281260153,1782054495281420312,1782054495282138884,1782054495282439242,81,ok
R01,ROS_TCP,193,1782054495357490580,1782054495357661640,1782054495358353352,1782054495358750785,77,ok
R01,ROS_TCP,194,1782054495445813515,1782054495445926815,1782054495446297695,1782054495446500028,72,ok
R01,ROS_TCP,195,1782054495522271514,1782054495522502401,1782054495523218843,1782054495523440212,76,ok
R01,ROS_TCP,196,1782054495600867624,1782054495600959157,1782054495601544692,1782054495601833804,79,ok
R01,ROS_TCP,197,1782054495681971748,1782054495682187364,1782054495682797575,1782054495683257429,72,ok
R01,ROS_TCP,198,1782054495758385569,1782054495758529891,1782054495758978495,1782054495759263948,75,ok
R01,ROS_TCP,199,1782054495837877393,1782054495838014481,1782054495838660298,1782054495838970683,80,ok
R01,ROS_TCP,200,1782054495920036171,1782054495920174720,1782054495920875697,1782054495921106242,76,ok
R01,ROS_TCP,201,1782054496003624512,1782054496003847819,1782054496004635511,1782054496004886783,73,ok
R01,ROS_TCP,202,1782054496081153383,1782054496081390961,1782054496082060791,1782054496082469542,79,ok
R01,ROS_TCP,203,1782054496157960856,1782054496158022125,1782054496158946037,1782054496159088685,73,ok
R01,ROS_TCP,204,1782054496239521510,1782054496239634748,1782054496240412714,1782054496240605990,82,ok
R01,ROS_TCP,205,1782054496316887420,1782054496317014060,1782054496317622585,1782054496317834901,73,ok
R01,ROS_TCP,206,1782054496401308964,1782054496401386094,1782054496402113752,1782054496402368052,75,ok
R01,ROS_TCP,207,1782054496475373240,1782054496475527420,1782054496476253880,1782054496476657688,73,ok
R01,ROS_TCP,208,1782054496558361738,1782054496558471675,1782054496559210467,1782054496559470548,79,ok
R01,ROS_TCP,209,1782054496642930541,1782054496643005163,1782054496643729527,1782054496644009629,78,ok
R01,ROS_TCP,210,1782054496718351298,1782054496718579545,1782054496719192412,1782054496719620469,81,ok
R01,ROS_TCP,211,1782054496800789717,1782054496801023055,1782054496801647644,1782054496801780155,81,ok
R01,ROS_TCP,212,1782054496877143367,1782054496877255991,1782054496877966492,1782054496878439084,80,ok
R01,ROS_TCP,213,1782054496962060511,1782054496962203058,1782054496962850399,1782054496963318076,74,ok
R01,ROS_TCP,214,1782054497035508544,1782054497035635082,1782054497036200197,1782054497036508921,80,ok
R01,ROS_TCP,215,1782054497114213830,1782054497114461013,1782054497115195896,1782054497115412696,72,ok
R01,ROS_TCP,216,1782054497198082714,1782054497198239034,1782054497198855804,1782054497199141599,76,dropped
R01,ROS_TCP,217,1782054497279618842,1782054497279854956,1782054497280360771,1782054497280796393,82,ok
R01,ROS_TCP,218,1782054497356606332,1782054497356750826,1782054497357589162,1782054497357771779,72,ok
R01,ROS_TCP,219,1782054497439955969,1782054497440066000,1782054497440882409,1782054497441329202,79,ok
R01,ROS_TCP,220,1782054497524142020,1782054497524390119,1782054497524964255,1782054497525327906,74,ok
R01,ROS_TCP,221,1782054497600350040,1782054497600427512,1782054497601255525,1782054497601432118,76,ok
R01,ROS_TCP,222,1782054497678242484,1782054497678460753,1782054497679089891,1782054497679369942,76,ok
R01,ROS_TCP,223,1782054497757456681,1782054497757655292,1782054497758418154,1782054497758643314,80,dropped
R01,ROS_TCP,224,1782054497837002600,1782054497837066307,1782054497837701396,1782054497838009930,75,ok
R01,ROS_TCP,225,1782054497919347796,1782054497919408751,1782054497920204870,1782054497920629503,81,ok
R01,ROS_TCP,226,1782054498000136541,1782054498000189284,1782054498000992621,1782054498001263789,77,ok
R01,ROS_TCP,227,1782054498080890979,1782054498081060682,1782054498081875333,1782054498082276248,72,ok
R01,ROS_TCP,228,1782054498158706731,1782054498158831965,1782054498159509621,1782054498159965617,68,ok
R01,ROS_TCP,229,1782054498238032110,1782054498238187692,1782054498238848924,1782054498239064694,75,ok
R01,ROS_TCP,230,1782054498319142074,1782054498319380428,1782054498320133185,1782054498320285302,68,ok
R01,ROS_TCP,231,1782054498398733151,1782054498398875620,1782054498399541444,1782054498399949024,64,ok
R01,ROS_TCP,232,1782054498482023600,1782054498482240866,1782054498482933741,1782054498483085692,70,ok
R01,ROS_TCP,233,1782054498562848689,1782054498562972328,1782054498563698683,1782054498564061372,74,ok
R01,ROS_TCP,234,1782054498642129809,1782054498642296384,1782054498643027781,1782054498643256078,70,ok
R01,ROS_TCP,235,1782054498717260729,1782054498717346542,1782054498717936322,1782054498718243784,70,ok
R01,ROS_TCP,236,1782054498802822014,1782054498802977157,1782054498803638529,1782054498803998478,72,ok
R01,ROS_TCP,237,1782054498882394202,1782054498882576216,1782054498883244716,1782054498883370477,67,ok
R01,ROS_TCP,238,1782054498963295019,1782054498963420892,1782054498964173700,1782054498964626951,70,ok
R01,ROS_TCP,239,1782054499038959415,1782054499039139937,1782054499039865907,1782054499040255020,71,ok
R01,ROS_TCP,240,1782054499123384682,1782054499123482440,1782054499124033937,1782054499124307916,75,ok
R01,ROS_TCP,241,1782054499202220652,1782054499202425567,1782054499203012081,1782054499203260287,66,ok
R01,ROS_TCP,242,1782054499281730496,1782054499281817827,1782054499282418817,1782054499282858434,67,ok
R01,ROS_TCP,243,1782054499363013409,1782054499363170997,1782054499363904124,1782054499364366850,73,ok
R01,ROS_TCP,244,1782054499436585456,1782054499436681993,1782054499437357671,1782054499437538135,74,ok
R01,ROS_TCP,245,1782054499516301475,1782054499516501427,1782054499516946116,1782054499517359183,64,ok
R01,ROS_TCP,246,1782054499597330614,1782054499597482166,1782054499598109116,1782054499598428635,70,ok
R01,ROS_TCP,247,1782054499678723320,1782054499678969382,1782054499679813636,1782054499680280656,73,ok
R01,ROS_TCP,248,1782054499755482044,1782054499755646065,1782054499756145990,1782054499756538779,66,ok
R01,ROS_TCP,249,1782054499839839890,1782054499839905689,1782054499840686409,1782054499840832753,72,ok
R01,ROS_TCP,250,1782054499923568283,1782054499923759972,1782054499924480421,1782054499924915046,72,ok
R01,ROS_TCP,251,1782054499996584406,1782054499996759167,1782054499997508661,1782054499997790917,67,ok
R01,ROS_TCP,252,1782054500080200109,1782054500080390013,1782054500080904853,1782054500081332965,74,ok
R01,ROS_TCP,253,1782054500160893519,1782054500160997090,1782054500161867161,1782054500162051835,75,ok
R01,ROS_TCP,254,1782054500242911155,1782054500243147202,1782054500243803877,1782054500244177779,71,ok
R01,ROS_TCP,255,1782054500316030339,1782054500316130314,1782054500316914348,1782054500317329554,67,ok
R01,ROS_TCP,256,1782054500397361010,1782054500397441973,1782054500398030647,1782054500398355265,66,ok
R01,ROS_TCP,257,1782054500477733224,1782054500477805372,1782054500478431803,1782054500478743413,67,ok
R01,ROS_TCP,258,1782054500559347958,1782054500559557952,1782054500560323656,1782054500560465805,74,ok
R01,ROS_TCP,259,1782054500635934809,1782054500636084018,1782054500636629711,1782054500636794483,73,ok
R01,ROS_TCP,260,1782054500714815097,1782054500715004988,1782054500715745319,1782054500715964878,81,ok
R01,ROS_TCP,261,1782054500795912066,1782054500796016257,1782054500796730549,1782054500797203888,74,ok
R01,ROS_TCP,262,1782054500876929429,1782054500877172442,1782054500877668782,1782054500878085724,78,ok
R01,ROS_TCP,263,1782054500954215841,1782054500954452206,1782054500954900144,1782054500955180099,80,ok
R01,ROS_TCP,264,1782054501033151869,1782054501033225193,1782054501033862509,1782054501034024261,76,ok
R01,ROS_TCP,265,1782054501112049416,1782054501112213593,1782054501112876079,1782054501113352584,79,ok
R01,ROS_TCP,266,1782054501195907844,1782054501196016539,1782054501196515260,1782054501196756860,72,ok
R01,ROS_TCP,267,1782054501275117179,1782054501275259109,1782054501275923500,1782054501276278913,75,ok
R01,ROS_TCP,268,1782054501353960397,1782054501354144726,1782054501354807550,1782054501355063898,76,ok
R01,ROS_TCP,269,1782054501432622462,1782054501432685341,1782054501433294100,1782054501433715512,73,ok
R01,ROS_TCP,270,1782054501515550723,1782054501515652962,1782054501516365953,1782054501516503609,76,ok
R01,ROS_TCP,271,1782054501595561548,1782054501595658059,1782054501596200273,1782054501596554479,72,ok
R01,ROS_TCP,272,1782054501677672940,1782054501677830581,1782054501678533568,1782054501678746561,74,ok
R01,ROS_TCP,273,1782054501752303079,1782054501752530333,1782054501753286554,1782054501753444720,76,ok
R01,ROS_TCP,274,1782054501834588742,1782054501834678884,1782054501835350802,1782054501835495571,79,ok
R01,ROS_TCP,275,1782054501910639734,1782054501910885036,1782054501911658687,1782054501911919941,80,ok
R01,ROS_TCP,276,1782054501996590041,1782054501996789768,1782054501997355279,1782054501997722911,74,ok
R01,ROS_TCP,277,1782054502072284746,1782054502072353638,1782054502072943835,1782054502073346891,80,ok
