run_id,method,seq,command_type,linear_x,linear_y,angular_z,action_id,t_unity_send_ns,payload_size_bytes
R01,ROS_TCP,39,velocity,0.0602,0.0,0.0,0,1782054483039857812,82
R01,ROS_TCP,40,velocity,0.056,0.0,0.0,0,1782054483121925595,83
R01,ROS_TCP,41,velocity,0.0561,0.0,0.0,0,1782054483199578495,73
R01,ROS_TCP,42,velocity,0.0497,0.0,0.0,0,1782054483278477898,77
R01,ROS_TCP,43,velocity,0.057,0.0,0.0,0,1782054483357446125,81
R01,ROS_TCP,44,velocity,0.0561,0.0,0.0,0,1782054483436611528,83
R01,ROS_TCP,45,velocity,0.0569,0.0,0.0,0,1782054483517009105,82
R01,ROS_TCP,46,velocity,0.0551,0.0,0.0,0,1782054483598047198,75
R01,ROS_TCP,47,velocity,0.053,0.0,0.0,0,1782054483677211073,79
R01,ROS_TCP,48,velocity,0.0586,0.0,0.0,0,1782054483758861903,77
R01,ROS_TCP,49,velocity,0.0529,0.0,0.0,0,1782054483840482090,82
R01,ROS_TCP,50,velocity,0.0524,0.0,0.0,0,1782054483919022328,74
R01,ROS_TCP,51,velocity,0.0539,0.0,0.0,0,1782054483998217705,75
R01,ROS_TCP,52,velocity,0.0602,0.0,0.0,0,1782054484078369119,73
R01,ROS_TCP,53,velocity,0.056,0.0,0.0,0,1782054484158159866,75
R01,ROS_TCP,54,velocity,0.0519,0.0,0.0,0,1782054484238793241,74
R01,ROS_TCP,55,velocity,0.0554,0.0,0.0,0,1782054484319045461,79
R01,ROS_TCP,56,velocity,0.0476,0.0,0.0,0,1782054484400108201,81
R01,ROS_TCP,57,velocity,0.0629,0.0,0.0,0,1782054484478307496,76
R01,ROS_TCP,58,velocity,0.0571,0.0,0.0,0,1782054484557929171,77
R01,ROS_TCP,59,velocity,0.0595,0.0,0.0,0,1782054484637881571,83
R01,ROS_TCP,60,velocity,0.0516,0.0,0.0,0,1782054484717845844,73
R01,ROS_TCP,61,velocity,0.0582,0.0,0.0,0,1782054484797095074,79
R01,ROS_TCP,62,velocity,0.0501,0.0,0.0,0,1782054484878708302,75
R01,ROS_TCP,63,velocity,0.062,0.0,0.0,0,1782054484957767006,81
R01,ROS_TCP,64,velocity,0.0497,0.0,0.0,0,1782054485037412890,82
R01,ROS_TCP,65,velocity,0.057,0.0,0.0,0,1782054485116936007,79
R01,ROS_TCP,66,velocity,0.0601,0.0,0.0,0,1782054485198023078,83
R01,ROS_TCP,67,velocity,0.0601,0.0,0.0,0,1782054485275908789,76
R01,ROS_TCP,68,velocity,0.0608,0.0,0.0,0,1782054485357547850,72
R01,ROS_TCP,69,velocity,0.0604,0.0,0.0,0,1782054485437765835,75
R01,ROS_TCP,70,velocity,0.0464,0.0,0.0,0,1782054485517298489,78
R01,ROS_TCP,71,velocity,0.0456,0.0,0.0,0,1782054485596149554,73
R01,ROS_TCP,72,velocity,0.0558,0.0,0.0,0,1782054485676834093,73
R01,ROS_TCP,73,stop,0.0,0.0,0.0,0,1782054485758314062,59
R01,ROS_TCP,74,stop,0.0,0.0,0.0,0,1782054485836554892,63
R01,ROS_TCP,75,stop,0.0,0.0,0.0,0,1782054485916789612,64
R01,ROS_TCP,76,stop,0.0,0.0,0.0,0,1782054485997108458,65
R01,ROS_TCP,77,stop,0.0,0.0,0.0,0,1782054486076493180,60
R01,ROS_TCP,78,stop,0.0,0.0,0.0,0,1782054486156866221,59
R01,ROS_TCP,79,stop,0.0,0.0,0.0,0,1782054486237696313,58
R01,ROS_TCP,80,stop,0.0,0.0,0.0,0,1782054486314214098,64
R01,ROS_TCP,81,stop,0.0,0.0,0.0,0,1782054486395309954,60
R01,ROS_TCP,82,stop,0.0,0.0,0.0,0,1782054486473043130,58
R01,ROS_TCP,83,stop,0.0,0.0,0.0,0,1782054486554947208,63
R01,ROS_TCP,84,stop,0.0,0.0,0.0,0,1782054486633462537,58
R01,ROS_TCP,85,stop,0.0,0.0,0.0,0,1782054486715183848,63
R01,ROS_TCP,86,stop,0.0,0.0,0.0,0,1782054486793668104,62
R01,ROS_TCP,87,stop,0.0,0.0,0.0,0,1782054486874041249,63
R01,ROS_TCP,88,stop,0.0,0.0,0.0,0,1782054486954242230,62
R01,ROS_TCP,89,stop,0.0,0.0,0.0,0,1782054487033590427,62
R01,ROS_TCP,90,stop,0.0,0.0,0.0,0,1782054487112936400,62
R01,ROS_TCP,91,stop,0.0,0.0,0.0,0,1782054487194559375,65
R01,ROS_TCP,92,stop,0.0,0.0,0.0,0,1782054487274231938,63
R01,ROS_TCP,93,stop,0.0,0.0,0.0,0,1782054487354125752,59
R01,ROS_TCP,94,stop,0.0,0.0,0.0,0,1782054487431524273,59
R01,ROS_TCP,95,stop,0.0,0.0,0.0,0,1782054487512741096,64
R01,ROS_TCP,96,stop,0.0,0.0,0.0,0,1782054487593197387,58
R01,ROS_TCP,97,stop,0.0,0.0,0.0,0,1782054487673976458,60
R01,ROS_TCP,98,stop,0.0,0.0,0.0,0,1782054487754140294,58
R01,ROS_TCP,99,stop,0.0,0.0,0.0,0,1782054487831190084,59
R01,ROS_TCP,100,stop,0.0,0.0,0.0,0,1782054487913603433,64
R01,ROS_TCP,101,stop,0.0,0.0,0.0,0,1782054487990721923,65
R01,ROS_TCP,102,stop,0.0,0.0,0.0,0,1782054488071946797,58
R01,ROS_TCP,103,stop,0.0,0.0,0.0,0,1782054488153258578,58
R01,ROS_TCP,104,stop,0.0,0.0,0.0,0,1782054488233292931,58
R01,ROS_TCP,105,stop,0.0,0.0,0.0,0,1782054488312131569,64
R01,ROS_TCP,106,stop,0.0,0.0,0.0,0,1782054488392071421,62
R01,ROS_TCP,107,stop,0.0,0.0,0.0,0,1782054488469857816,62
R01,ROS_TCP,108,stop,0.0,0.0,0.0,0,1782054488551591797,64
R01,ROS_TCP,109,stop,0.0,0.0,0.0,0,1782054488630783882,59
R01,ROS_TCP,110,stop,0.0,0.0,0.0,0,1782054488709154407,65
R01,ROS_TCP,111,stop,0.0,0.0,0.0,0,1782054488790710694,60
R01,ROS_TCP,112,stop,0.0,0.0,0.0,0,1782054488871015664,61
R01,ROS_TCP,113,stop,0.0,0.0,0.0,0,1782054488948687395,60
R01,ROS_TCP,114,stop,0.0,0.0,0.0,0,1782054489029789297,63
R01,ROS_TCP,115,stop,0.0,0.0,0.0,0,1782054489109591550,65
R01,ROS_TCP,116,stop,0.0,0.0,0.0,0,1782054489188483673,59
R01,ROS_TCP,117,stop,0.0,0.0,0.0,0,1782054489269976294,64
R01,ROS_TCP,118,stop,0.0,0.0,0.0,0,1782054489350114369,61
R01,ROS_TCP,119,velocity,0.0887,0.0,0.0,0,1782054489428844603,79
R01,ROS_TCP,120,velocity,0.0949,0.0,0.0,0,1782054489511628831,72
R01,ROS_TCP,121,velocity,0.0905,0.0,0.0,0,1782054489588754991,77
R01,ROS_TCP,122,velocity,0.09,0.0,0.0,0,1782054489670001526,72
R01,ROS_TCP,123,velocity,0.092,0.0,0.0,0,1782054489750559035,73
R01,ROS_TCP,124,velocity,0.089,0.0,0.0,0,1782054489830557178,72
R01,ROS_TCP,125,velocity,0.0926,0.0,0.0,0,1782054489909562116,74
R01,ROS_TCP,126,velocity,0.0882,0.0,0.0,0,1782054489990068714,73
R01,ROS_TCP,127,velocity,0.0882,0.0,0.0,0,1782054490071536119,76
R01,ROS_TCP,128,velocity,0.0911,0.0,0.0,0,1782054490149083640,74
R01,ROS_TCP,129,velocity,0.0932,0.0,0.0,0,1782054490229816861,82
R01,ROS_TCP,130,velocity,0.0898,0.0,0.0,0,1782054490311219634,79
R01,ROS_TCP,131,velocity,0.0893,0.0,0.0,0,1782054490390818620,79
R01,ROS_TCP,132,velocity,0.0906,0.0,0.0,0,1782054490472081673,76
R01,ROS_TCP,133,velocity,0.0911,0.0,0.0,0,1782054490552622344,80
R01,ROS_TCP,134,velocity,0.0963,0.0,0.0,0,1782054490633742438,82
R01,ROS_TCP,135,velocity,0.0939,0.0,0.0,0,1782054490714047385,75
R01,ROS_TCP,136,velocity,0.0918,0.0,0.0,0,1782054490796205319,73
R01,ROS_TCP,137,velocity,0.0869,0.0,0.0,0,1782054490875367676,74
R01,ROS_TCP,138,velocity,0.0876,0.0,0.0,0,1782054490955453287,82
R01,ROS_TCP,139,velocity,0.1453,0.0,-0.0667,0,1782054491035394484,72
R01,ROS_TCP,140,velocity,0.1381,0.0,-0.0672,0,1782054491114456414,72
R01,ROS_TCP,141,velocity,0.1387,0.0,-0.0648,0,1782054491194228224,79
R01,ROS_TCP,142,velocity,0.1423,0.0,-0.0641,0,1782054491275107877,83
R01,ROS_TCP,143,velocity,0.1386,0.0,-0.0688,0,1782054491355132770,74
R01,ROS_TCP,144,velocity,0.1407,0.0,-0.0684,0,1782054491434029249,78
R01,ROS_TCP,145,velocity,0.1391,0.0,-0.0681,0,1782054491514524147,75
R01,ROS_TCP,146,velocity,0.141,0.0,-0.0516,0,1782054491595823600,76
R01,ROS_TCP,147,velocity,0.1397,0.0,-0.0698,0,1782054491674891222,73
R01,ROS_TCP,148,velocity,0.1433,0.0,-0.0647,0,1782054491756204589,74
R01,ROS_TCP,149,velocity,0.1423,0.0,-0.0697,0,1782054491836026659,81
R01,ROS_TCP,150,velocity,0.142,0.0,-0.0708,0,1782054491914636653,76
R01,ROS_TCP,151,velocity,0.144,0.0,-0.0606,0,1782054491995180352,80
R01,ROS_TCP,152,velocity,0.1342,0.0,-0.0669,0,1782054492074998191,74
R01,ROS_TCP,153,velocity,0.1384,0.0,-0.0627,0,1782054492155210922,81
R01,ROS_TCP,154,velocity,0.1387,0.0,-0.0613,0,1782054492236734281,82
R01,ROS_TCP,155,velocity,0.1383,0.0,-0.0685,0,1782054492315781813,78
R01,ROS_TCP,156,velocity,0.1378,0.0,-0.0674,0,1782054492396592250,77
R01,ROS_TCP,157,velocity,0.1428,0.0,-0.0606,0,1782054492477675841,73
R01,ROS_TCP,158,velocity,0.1376,0.0,-0.0655,0,1782054492556392501,72
R01,ROS_TCP,159,velocity,0.1355,0.0,-0.0644,0,1782054492636683929,83
R01,ROS_TCP,160,velocity,0.1372,0.0,-0.0647,0,1782054492715606431,81
R01,ROS_TCP,161,velocity,0.1467,0.0,-0.0692,0,1782054492795671704,72
R01,ROS_TCP,162,velocity,0.1395,0.0,-0.0681,0,1782054492877568777,82
R01,ROS_TCP,163,velocity,0.1357,0.0,-0.0671,0,1782054492957547402,78
R01,ROS_TCP,164,velocity,0.1344,0.0,-0.0619,0,1782054493035793151,74
R01,ROS_TCP,165,velocity,0.1486,0.0,0.0855,0,1782054493115846742,79
R01,ROS_TCP,166,velocity,0.151,0.0,0.0927,0,1782054493195715920,82
R01,ROS_TCP,167,velocity,0.1459,0.0,0.0926,0,1782054493276391051,72
R01,ROS_TCP,168,velocity,0.1523,0.0,0.0984,0,1782054493356067588,72
R01,ROS_TCP,169,velocity,0.1532,0.0,0.0866,0,1782054493436487259,78
R01,ROS_TCP,170,velocity,0.1457,0.0,0.0815,0,1782054493514933712,79
R01,ROS_TCP,171,velocity,0.1456,0.0,0.0993,0,1782054493597078059,73
R01,ROS_TCP,172,velocity,0.1512,0.0,0.092,0,1782054493676311557,74
R01,ROS_TCP,173,velocity,0.1498,0.0,0.0927,0,1782054493756787887,75
R01,ROS_TCP,174,velocity,0.1577,0.0,0.0855,0,1782054493836367533,78
R01,ROS_TCP,175,velocity,0.1491,0.0,0.1046,0,1782054493916522092,81
R01,ROS_TCP,176,velocity,0.1504,0.0,0.1015,0,1782054493997547349,76
R01,ROS_TCP,177,velocity,0.1465,0.0,0.0961,0,1782054494075913614,82
R01,ROS_TCP,178,velocity,0.1508,0.0,0.0867,0,1782054494157200223,73
R01,ROS_TCP,179,velocity,0.1546,0.0,0.0933,0,1782054494238008103,76
R01,ROS_TCP,180,velocity,0.1457,0.0,0.0945,0,1782054494317202194,79
R01,ROS_TCP,181,velocity,0.1452,0.0,0.0896,0,1782054494396930105,76
R01,ROS_TCP,182,velocity,0.1505,0.0,0.0977,0,1782054494478661476,79
R01,ROS_TCP,183,velocity,0.1492,0.0,0.0999,0,1782054494557705642,81
R01,ROS_TCP,184,velocity,0.15,0.0,0.0963,0,1782054494638350399,76
R01,ROS_TCP,185,velocity,0.1474,0.0,0.1008,0,1782054494717823044,77
R01,ROS_TCP,186,velocity,0.146,0.0,0.1,0,1782054494797842994,78
R01,ROS_TCP,187,velocity,0.1507,0.0,0.1013,0,1782054494879285461,79
R01,ROS_TCP,188,velocity,0.1564,0.0,0.0961,0,1782054494959040216,77
R01,ROS_TCP,189,velocity,0.1542,0.0,0.0941,0,1782054495038359485,77
R01,ROS_TCP,190,velocity,0.1551,0.0,0.0885,0,1782054495119700011,73
R01,ROS_TCP,191,velocity,0.1525,0.0,0.0865,0,1782054495198816909,83
R01,ROS_TCP,192,velocity,0.1554,0.0,0.0906,0,1782054495278477659,81
R01,ROS_TCP,193,velocity,0.1535,0.0,0.1039,0,1782054495357208135,77
R01,ROS_TCP,194,velocity,0.1464,0.0,0.0936,0,1782054495438084330,72
R01,ROS_TCP,195,velocity,0.135,0.0,-0.0237,0,1782054495517053514,76
R01,ROS_TCP,196,velocity,0.1307,0.0,-0.025,0,1782054495597472570,79
R01,ROS_TCP,197,velocity,0.1406,0.0,-0.0206,0,1782054495676035688,72
R01,ROS_TCP,198,velocity,0.1227,0.0,-0.0198,0,1782054495756455929,75
R01,ROS_TCP,199,velocity,0.1372,0.0,-0.0253,0,1782054495835734971,80
R01,ROS_TCP,200,velocity,0.1303,0.0,-0.0226,0,1782054495916554719,76
R01,ROS_TCP,201,velocity,0.1334,0.0,-0.0193,0,1782054495996769476,73
R01,ROS_TCP,202,velocity,0.1314,0.0,-0.0328,0,1782054496075479350,79
R01,ROS_TCP,203,velocity,0.1266,0.0,-0.0231,0,1782054496154508836,73
R01,ROS_TCP,204,velocity,0.1252,0.0,-0.0259,0,1782054496234067313,82
R01,ROS_TCP,205,velocity,0.1386,0.0,-0.031,0,1782054496313239139,73
R01,ROS_TCP,206,velocity,0.1443,0.0,-0.0285,0,1782054496394000051,75
R01,ROS_TCP,207,velocity,0.1357,0.0,-0.027,0,1782054496473912849,73
R01,ROS_TCP,208,velocity,0.1371,0.0,-0.029,0,1782054496553474984,79
R01,ROS_TCP,209,velocity,0.133,0.0,-0.0284,0,1782054496635768361,78
R01,ROS_TCP,210,velocity,0.1373,0.0,-0.0258,0,1782054496714577800,81
R01,ROS_TCP,211,velocity,0.1342,0.0,-0.0244,0,1782054496794123488,81
R01,ROS_TCP,212,velocity,0.1363,0.0,-0.0246,0,1782054496872923496,80
R01,ROS_TCP,213,velocity,0.137,0.0,-0.0191,0,1782054496951880440,74
R01,ROS_TCP,214,velocity,0.1314,0.0,-0.0287,0,1782054497032790237,80
R01,ROS_TCP,215,velocity,0.1343,0.0,-0.0242,0,1782054497114186554,72
R01,ROS_TCP,216,velocity,0.1353,0.0,-0.0313,0,1782054497192046938,76
R01,ROS_TCP,217,velocity,0.1338,0.0,-0.0194,0,1782054497273834399,82
R01,ROS_TCP,218,velocity,0.133,0.0,-0.0236,0,1782054497353353184,72
R01,ROS_TCP,219,velocity,0.132,0.0,-0.0239,0,1782054497434086110,79
R01,ROS_TCP,220,velocity,0.1267,0.0,-0.0248,0,1782054497515283966,74
R01,ROS_TCP,221,velocity,0.1355,0.0,-0.0245,0,1782054497593882262,76
R01,ROS_TCP,222,velocity,0.1344,0.0,-0.0217,0,1782054497673617537,76
R01,ROS_TCP,223,velocity,0.1359,0.0,-0.0288,0,1782054497753766270,80
R01,ROS_TCP,224,velocity,0.1344,0.0,-0.0193,0,1782054497834415565,75
R01,ROS_TCP,225,velocity,0.1345,0.0,-0.0206,0,1782054497914181177,81
R01,ROS_TCP,226,velocity,0.129,0.0,-0.0198,0,1782054497994997915,77
R01,ROS_TCP,227,action,0.0,0.0,0.1069,1,1782054498073387263,72
R01,ROS_TCP,228,action,0.0,0.0,0.1004,5,1782054498154231760,68
R01,ROS_TCP,229,action,0.0,0.0,0.1039,3,1782054498232965111,75
R01,ROS_TCP,230,action,0.0,0.0,0.0965,5,1782054498315086850,68
R01,ROS_TCP,231,action,0.0,0.0,0.0965,1,1782054498395454606,64
R01,ROS_TCP,232,action,0.0,0.0,0.1037,5,1782054498474740180,70
R01,ROS_TCP,233,action,0.0,0.0,0.1059,4,1782054498556833627,74
R01,ROS_TCP,234,action,0.0,0.0,0.0995,2,1782054498636356728,70
R01,ROS_TCP,235,action,0.0,0.0,0.101,5,1782054498715876304,70
R01,ROS_TCP,236,action,0.0,0.0,0.1093,1,1782054498796984055,72
R01,ROS_TCP,237,action,0.0,0.0,0.0914,4,1782054498875838883,67
R01,ROS_TCP,238,action,0.0,0.0,0.1,1,1782054498956347113,70
R01,ROS_TCP,239,action,0.0,0.0,0.1154,1,1782054499035609939,71
R01,ROS_TCP,240,action,0.0,0.0,0.0916,2,1782054499114648225,75
R01,ROS_TCP,241,action,0.0,0.0,0.0925,1,1782054499196883131,66
R01,ROS_TCP,242,action,0.0,0.0,0.1011,5,1782054499276292519,67
R01,ROS_TCP,243,action,0.0,0.0,0.1195,5,1782054499355145453,73
R01,ROS_TCP,244,action,0.0,0.0,0.1091,3,1782054499434777933,74
R01,ROS_TCP,245,action,0.0,0.0,0.1002,4,1782054499513097460,64
R01,ROS_TCP,246,action,0.0,0.0,0.1053,5,1782054499593949085,70
R01,ROS_TCP,247,action,0.0,0.0,0.09,3,1782054499673492271,73
R01,ROS_TCP,248,action,0.0,0.0,0.1065,4,1782054499753734090,66
R01,ROS_TCP,249,action,0.0,0.0,0.0957,4,1782054499834451374,72
R01,ROS_TCP,250,action,0.0,0.0,0.1069,2,1782054499914333706,72
R01,ROS_TCP,251,action,0.0,0.0,0.1055,1,1782054499994667564,67
R01,ROS_TCP,252,action,0.0,0.0,0.1064,2,1782054500072918447,74
R01,ROS_TCP,253,action,0.0,0.0,0.0965,3,1782054500154268050,75
R01,ROS_TCP,254,action,0.0,0.0,0.1126,1,1782054500234717196,71
R01,ROS_TCP,255,action,0.0,0.0,0.1015,3,1782054500312662672,67
R01,ROS_TCP,256,action,0.0,0.0,0.0985,5,1782054500393320833,66
R01,ROS_TCP,257,action,0.0,0.0,0.1038,3,1782054500473018981,67
R01,ROS_TCP,258,velocity,0.2004,0.0,-0.0246,0,1782054500552462569,74
R01,ROS_TCP,259,velocity,0.2001,0.0,-0.0214,0,1782054500631776562,73
R01,ROS_TCP,260,velocity,0.2019,0.0,-0.0107,0,1782054500713130753,81
R01,ROS_TCP,261,velocity,0.2015,0.0,-0.017,0,1782054500790386732,74
R01,ROS_TCP,262,velocity,0.2017,0.0,-0.0158,0,1782054500871221452,78
R01,ROS_TCP,263,velocity,0.2018,0.0,-0.0199,0,1782054500950746574,80
R01,ROS_TCP,264,velocity,0.1935,0.0,-0.0183,0,1782054501030196860,76
R01,ROS_TCP,265,velocity,0.1972,0.0,-0.0194,0,1782054501111065046,79
R01,ROS_TCP,266,velocity,0.1996,0.0,-0.0218,0,1782054501189551471,72
R01,ROS_TCP,267,velocity,0.1953,0.0,-0.0232,0,1782054501267991211,75
R01,ROS_TCP,268,velocity,0.1962,0.0,-0.023,0,1782054501349780995,76
R01,ROS_TCP,269,velocity,0.2068,0.0,-0.013,0,1782054501430252808,73
R01,ROS_TCP,270,velocity,0.1956,0.0,-0.0192,0,1782054501508742362,76
R01,ROS_TCP,271,velocity,0.1914,0.0,-0.0232,0,1782054501590699754,72
R01,ROS_TCP,272,velocity,0.2007,0.0,-0.0233,0,1782054501670757411,74
R01,ROS_TCP,273,velocity,0.1897,0.0,-0.0227,0,1782054501749976994,76
R01,ROS_TCP,274,velocity,0.1984,0.0,-0.0174,0,1782054501830543948,79
R01,ROS_TCP,275,velocity,0.2001,0.0,-0.0254,0,1782054501910634010,80
R01,ROS_TCP,276,velocity,0.2035,0.0,-0.028,0,1782054501990740108,74
R01,ROS_TCP,277,velocity,0.2016,0.0,-0.0205,0,1782054502069756576,80
R01,ROS_TCP,278,velocity,0.1992,0.0,-0.0244,0,1782054502152291736,81
R01,ROS_TCP,279,velocity,0.1988,0.0,-0.0134,0,1782054502230690938,76
R01,ROS_TCP,280,velocity,0.195,0.0,-0.0159,0,1782054502311225480,80
R01,ROS_TCP,281,velocity,0.1982,0.0,-0.023,0,1782054502390105081,73
R01,ROS_TCP,282,velocity,0.1928,0.0,-0.0189,0,1782054502468966111,83
R01,ROS_TCP,283,velocity,0.1996,0.0,-0.0132,0,1782054502550127891,77
R01,ROS_TCP,284,velocity,0.1901,0.0,-0.0305,0,1782054502629923703,73
R01,ROS_TCP,285,velocity,0.2023,0.0,-0.0277,0,1782054502710880414,79
R01,ROS_TCP,286,velocity,0.2007,0.0,-0.0242,0,1782054502791448801,78
R01,ROS_TCP,287,velocity,0.2035,0.0,-0.0232,0,1782054502871725076,81
R01,ROS_TCP,288,velocity,0.1964,0.0,-0.0196,0,1782054502951206819,80
R01,ROS_TCP,289,velocity,0.1976,0.0,-0.0234,0,1782054503031817262,77
R01,ROS_TCP,290,velocity,0.1985,0.0,-0.0111,0,1782054503111634107,77
R01,ROS_TCP,291,velocity,0.1887,0.0,-0.0277,0,1782054503192489075,75
R01,ROS_TCP,292,velocity,0.1947,0.0,-0.0175,0,1782054503273208046,83
R01,ROS_TCP,293,velocity,0.1956,0.0,-0.0216,0,1782054503352032916,73
R01,ROS_TCP,294,velocity,0.2023,0.0,-0.026,0,1782054503431650015,77
R01,ROS_TCP,295,velocity,0.1939,0.0,-0.0207,0,1782054503513720694,72
R01,ROS_TCP,296,velocity,0.1976,0.0,-0.0229,0,1782054503594715723,77
R01,ROS_TCP,297,velocity,0.1956,0.0,-0.0303,0,1782054503674351256,73
R01,ROS_TCP,298,action,0.0,0.0,0.0658,5,1782054503753239458,75
R01,ROS_TCP,299,action,0.0,0.0,0.0631,4,1782054503832964366,71
R01,ROS_TCP,300,action,0.0,0.0,0.0597,3,1782054503912235430,75
R01,ROS_TCP,301,action,0.0,0.0,0.0626,4,1782054503992262427,69
R01,ROS_TCP,302,action,0.0,0.0,0.07,3,1782054504072935123,75
R01,ROS_TCP,303,action,0.0,0.0,0.0647,3,1782054504151146691,71
R01,ROS_TCP,304,action,0.0,0.0,0.0668,3,1782054504232969579,65
R01,ROS_TCP,305,action,0.0,0.0,0.0622,2,1782054504314656828,70
R01,ROS_TCP,306,action,0.0,0.0,0.0762,2,1782054504393314801,64
R01,ROS_TCP,307,action,0.0,0.0,0.0704,5,1782054504472946986,74
R01,ROS_TCP,308,action,0.0,0.0,0.0644,5,1782054504553084656,71
R01,ROS_TCP,309,action,0.0,0.0,0.0685,5,1782054504633217137,72
R01,ROS_TCP,310,action,0.0,0.0,0.0718,4,1782054504713413615,70
R01,ROS_TCP,311,action,0.0,0.0,0.0598,5,1782054504792437411,70
R01,ROS_TCP,312,action,0.0,0.0,0.0727,3,1782054504873325287,70
R01,ROS_TCP,313,action,0.0,0.0,0.0705,4,1782054504952850891,71
R01,ROS_TCP,314,action,0.0,0.0,0.0619,5,1782054505031801596,71
R01,ROS_TCP,315,action,0.0,0.0,0.0572,5,1782054505113412955,72
R01,ROS_TCP,316,action,0.0,0.0,0.0642,1,1782054505192444046,68
R01,ROS_TCP,317,action,0.0,0.0,0.0655,4,1782054505274316189,70
R01,ROS_TCP,318,action,0.0,0.0,0.0656,2,1782054505354160794,75
R01,ROS_TCP,319,action,0.0,0.0,0.0704,3,1782054505432391993,64
R01,ROS_TCP,320,action,0.0,0.0,0.0576,1,1782054505513526455,74
R01,ROS_TCP,321,action,0.0,0.0,0.0645,2,1782054505592585645,71
R01,ROS_TCP,322,action,0.0,0.0,0.0578,1,1782054505674374763,64
R01,ROS_TCP,323,stop,0.0,0.0,0.0,0,1782054505752654754,65
R01,ROS_TCP,324,stop,0.0,0.0,0.0,0,1782054505832246052,58
R01,ROS_TCP,325,stop,0.0,0.0,0.0,0,1782054505912928536,59
R01,ROS_TCP,326,stop,0.0,0.0,0.0,0,1782054505992590501,58
R01,ROS_TCP,327,stop,0.0,0.0,0.0,0,1782054506073148628,59
R01,ROS_TCP,328,stop,0.0,0.0,0.0,0,1782054506154539476,60
R01,ROS_TCP,329,stop,0.0,0.0,0.0,0,1782054506233291837,65
R01,ROS_TCP,330,stop,0.0,0.0,0.0,0,1782054506313031817,64
R01,ROS_TCP,331,stop,0.0,0.0,0.0,0,1782054506393737917,60
R01,ROS_TCP,332,stop,0.0,0.0,0.0,0,1782054506473017364,62
R01,ROS_TCP,333,stop,0.0,0.0,0.0,0,1782054506554716898,65
