run_id,method,seq,command_type,linear_x,linear_y,angular_z,action_id,t_unity_send_ns,payload_size_bytes
R01,ROS_TCP,35,velocity,0.1146,0.0,0.1279,0,1782055381894915117,81
R01,ROS_TCP,36,velocity,0.1108,0.0,0.1449,0,1782055381948444131,76
R01,ROS_TCP,37,velocity,0.112,0.0,0.1384,0,1782055382004882032,81
R01,ROS_TCP,38,velocity,0.1143,0.0,0.1394,0,1782055382062560913,73
R01,ROS_TCP,39,velocity,0.1111,0.0,0.1397,0,1782055382117334978,75
R01,ROS_TCP,40,velocity,0.1141,0.0,0.1445,0,1782055382174854896,78
R01,ROS_TCP,41,velocity,0.1134,0.0,0.1406,0,1782055382229584914,72
R01,ROS_TCP,42,velocity,0.1104,0.0,0.1395,0,1782055382285549856,72
R01,ROS_TCP,43,velocity,0.1066,0.0,0.1312,0,1782055382339990038,78
R01,ROS_TCP,44,velocity,0.1159,0.0,0.1316,0,1782055382396844857,75
R01,ROS_TCP,45,velocity,0.1112,0.0,0.1389,0,1782055382453623482,81
R01,ROS_TCP,46,velocity,0.1125,0.0,0.1348,0,1782055382508013656,73
R01,ROS_TCP,47,velocity,0.1172,0.0,0.1317,0,1782055382565585763,73
R01,ROS_TCP,48,velocity,0.1087,0.0,0.138,0,1782055382620530122,75
R01,ROS_TCP,49,velocity,0.1159,0.0,0.1399,0,1782055382676960037,73
R01,ROS_TCP,50,velocity,0.1085,0.0,0.1396,0,1782055382730980759,80
R01,ROS_TCP,51,velocity,0.1201,0.0,0.1383,0,1782055382785292315,79
R01,ROS_TCP,52,velocity,0.1131,0.0,0.1399,0,1782055382841078215,73
R01,ROS_TCP,53,velocity,0.1124,0.0,0.1457,0,1782055382898022927,79
R01,ROS_TCP,54,velocity,0.1096,0.0,0.1438,0,1782055382953105725,72
R01,ROS_TCP,55,velocity,0.1121,0.0,0.1415,0,1782055383008155846,82
R01,ROS_TCP,56,velocity,0.115,0.0,0.1418,0,1782055383064527459,77
R01,ROS_TCP,57,velocity,0.1083,0.0,0.137,0,1782055383120824683,75
R01,ROS_TCP,58,velocity,0.1161,0.0,0.144,0,1782055383176463551,73
R01,ROS_TCP,59,velocity,0.1091,0.0,0.1375,0,1782055383231636537,77
R01,ROS_TCP,60,velocity,0.114,0.0,0.1434,0,1782055383286246414,77
R01,ROS_TCP,61,velocity,0.1107,0.0,0.1451,0,1782055383342651381,83
R01,ROS_TCP,62,velocity,0.1172,0.0,0.1364,0,1782055383399231949,77
R01,ROS_TCP,63,velocity,0.117,0.0,0.1387,0,1782055383453317451,77
R01,ROS_TCP,64,velocity,0.111,0.0,0.1338,0,1782055383509091922,78
R01,ROS_TCP,65,velocity,0.1108,0.0,0.1428,0,1782055383564711435,80
R01,ROS_TCP,66,velocity,0.1146,0.0,0.146,0,1782055383621113793,80
R01,ROS_TCP,67,velocity,0.1155,0.0,0.1443,0,1782055383674667030,80
R01,ROS_TCP,68,velocity,0.1144,0.0,0.1378,0,1782055383731488857,79
R01,ROS_TCP,69,velocity,0.1132,0.0,0.1454,0,1782055383785894961,82
R01,ROS_TCP,70,velocity,0.1118,0.0,0.1357,0,1782055383842938494,74
R01,ROS_TCP,71,velocity,0.1094,0.0,0.1553,0,1782055383896464526,73
R01,ROS_TCP,72,velocity,0.1104,0.0,0.1461,0,1782055383952901581,79
R01,ROS_TCP,73,velocity,0.1071,0.0,0.1385,0,1782055384006734618,74
R01,ROS_TCP,74,velocity,0.1168,0.0,0.1434,0,1782055384061485637,78
R01,ROS_TCP,75,velocity,0.093,0.0,-0.0009,0,1782055384120240805,81
R01,ROS_TCP,76,velocity,0.0957,0.0,0.0074,0,1782055384173753625,78
R01,ROS_TCP,77,velocity,0.0884,0.0,0.0013,0,1782055384229494105,83
R01,ROS_TCP,78,velocity,0.0861,0.0,0.0085,0,1782055384285654844,78
R01,ROS_TCP,79,velocity,0.0882,0.0,0.0138,0,1782055384340748207,73
R01,ROS_TCP,80,velocity,0.0829,0.0,0.0041,0,1782055384397413123,72
R01,ROS_TCP,81,velocity,0.0901,0.0,0.0079,0,1782055384453106793,73
R01,ROS_TCP,82,velocity,0.0878,0.0,0.0089,0,1782055384509316241,73
R01,ROS_TCP,83,velocity,0.0922,0.0,0.0092,0,1782055384564918684,79
R01,ROS_TCP,84,velocity,0.0885,0.0,0.0108,0,1782055384621489805,83
R01,ROS_TCP,85,velocity,0.0885,0.0,0.005,0,1782055384676512748,80
R01,ROS_TCP,86,velocity,0.0853,0.0,0.0083,0,1782055384730135656,83
R01,ROS_TCP,87,velocity,0.0872,0.0,0.0046,0,1782055384785605046,82
R01,ROS_TCP,88,velocity,0.0949,0.0,0.0029,0,1782055384840930591,76
R01,ROS_TCP,89,velocity,0.0857,0.0,0.0083,0,1782055384893855471,77
R01,ROS_TCP,90,velocity,0.0869,0.0,0.0078,0,1782055384950504792,81
R01,ROS_TCP,91,velocity,0.0703,0.0,0.0,0,1782055385005718737,81
R01,ROS_TCP,92,velocity,0.0676,0.0,0.0,0,1782055385061780857,80
R01,ROS_TCP,93,velocity,0.0721,0.0,0.0,0,1782055385117754326,75
R01,ROS_TCP,94,velocity,0.0678,0.0,0.0,0,1782055385170434781,80
R01,ROS_TCP,95,velocity,0.073,0.0,0.0,0,1782055385228571544,78
R01,ROS_TCP,96,velocity,0.0687,0.0,0.0,0,1782055385284472571,79
R01,ROS_TCP,97,velocity,0.0675,0.0,0.0,0,1782055385338291447,73
R01,ROS_TCP,98,velocity,0.07,0.0,0.0,0,1782055385395456519,82
R01,ROS_TCP,99,velocity,0.0735,0.0,0.0,0,1782055385451690451,73
R01,ROS_TCP,100,velocity,0.0723,0.0,0.0,0,1782055385507793656,73
R01,ROS_TCP,101,velocity,0.0719,0.0,0.0,0,1782055385564134569,76
R01,ROS_TCP,102,velocity,0.0731,0.0,0.0,0,1782055385620926909,79
R01,ROS_TCP,103,velocity,0.0665,0.0,0.0,0,1782055385673509633,73
R01,ROS_TCP,104,velocity,0.0727,0.0,0.0,0,1782055385730351447,83
R01,ROS_TCP,105,velocity,0.0701,0.0,0.0,0,1782055385785409092,77
R01,ROS_TCP,106,velocity,0.0645,0.0,0.0,0,1782055385840342557,76
R01,ROS_TCP,107,velocity,0.0703,0.0,0.0,0,1782055385897700220,72
R01,ROS_TCP,108,velocity,0.0711,0.0,0.0,0,1782055385952564693,73
R01,ROS_TCP,109,velocity,0.0713,0.0,0.0,0,1782055386008043429,78
R01,ROS_TCP,110,velocity,0.0626,0.0,0.0,0,1782055386063491148,82
R01,ROS_TCP,111,velocity,0.065,0.0,0.0,0,1782055386117809948,80
R01,ROS_TCP,112,velocity,0.0671,0.0,0.0,0,1782055386174975559,83
R01,ROS_TCP,113,velocity,0.0718,0.0,0.0,0,1782055386228724047,77
R01,ROS_TCP,114,velocity,0.0653,0.0,0.0,0,1782055386285965167,82
R01,ROS_TCP,115,velocity,0.0736,0.0,0.0,0,1782055386341474399,75
R01,ROS_TCP,116,velocity,0.0697,0.0,0.0,0,1782055386396475473,73
R01,ROS_TCP,117,velocity,0.0618,0.0,0.0,0,1782055386453465132,81
R01,ROS_TCP,118,velocity,0.0688,0.0,0.0,0,1782055386509458546,82
R01,ROS_TCP,119,velocity,0.0683,0.0,0.0,0,1782055386564806359,74
R01,ROS_TCP,120,velocity,0.0657,0.0,0.0,0,1782055386620311706,75
R01,ROS_TCP,121,velocity,0.0686,0.0,0.0,0,1782055386675572555,76
R01,ROS_TCP,122,velocity,0.0699,0.0,0.0,0,1782055386732116731,77
R01,ROS_TCP,123,velocity,0.0559,0.0,0.0,0,1782055386788490858,78
R01,ROS_TCP,124,velocity,0.0613,0.0,0.0,0,1782055386843883698,72
R01,ROS_TCP,125,velocity,0.0714,0.0,0.0,0,1782055386899037689,73
R01,ROS_TCP,126,velocity,0.0661,0.0,0.0,0,1782055386954110572,81
R01,ROS_TCP,127,velocity,0.1535,0.0,0.0,0,1782055387010726853,83
R01,ROS_TCP,128,velocity,0.1574,0.0,0.0,0,1782055387068166109,79
R01,ROS_TCP,129,velocity,0.1621,0.0,0.0,0,1782055387123530535,76
R01,ROS_TCP,130,velocity,0.1564,0.0,0.0,0,1782055387178993537,81
R01,ROS_TCP,131,velocity,0.163,0.0,0.0,0,1782055387232820024,77
R01,ROS_TCP,132,velocity,0.162,0.0,0.0,0,1782055387289079299,72
R01,ROS_TCP,133,velocity,0.1562,0.0,0.0,0,1782055387343968603,79
R01,ROS_TCP,134,velocity,0.1579,0.0,0.0,0,1782055387398736906,80
R01,ROS_TCP,135,velocity,0.1548,0.0,0.0,0,1782055387455987768,75
R01,ROS_TCP,136,velocity,0.1567,0.0,0.0,0,1782055387508985416,80
R01,ROS_TCP,137,velocity,0.1605,0.0,0.0,0,1782055387565186436,80
R01,ROS_TCP,138,velocity,0.1569,0.0,0.0,0,1782055387621264535,81
R01,ROS_TCP,139,velocity,0.1636,0.0,0.0,0,1782055387675813423,80
R01,ROS_TCP,140,velocity,0.1609,0.0,0.0,0,1782055387732697985,83
R01,ROS_TCP,141,velocity,0.1538,0.0,0.0,0,1782055387788282387,72
R01,ROS_TCP,142,velocity,0.1521,0.0,0.0,0,1782055387842398645,72
R01,ROS_TCP,143,velocity,0.1571,0.0,0.0,0,1782055387895966489,72
R01,ROS_TCP,144,velocity,0.1621,0.0,0.0,0,1782055387953578833,83
R01,ROS_TCP,145,velocity,0.1542,0.0,0.0,0,1782055388009386529,80
R01,ROS_TCP,146,velocity,0.1546,0.0,0.0,0,1782055388063310633,82
R01,ROS_TCP,147,velocity,0.1519,0.0,0.0,0,1782055388117308187,83
R01,ROS_TCP,148,velocity,0.1541,0.0,0.0,0,1782055388175545745,77
R01,ROS_TCP,149,velocity,0.1482,0.0,0.0,0,1782055388230853121,80
R01,ROS_TCP,150,velocity,0.1643,0.0,0.0,0,1782055388287542028,83
R01,ROS_TCP,151,velocity,0.1689,0.0,0.0,0,1782055388342566177,79
R01,ROS_TCP,152,velocity,0.1581,0.0,0.0,0,1782055388398308443,73
R01,ROS_TCP,153,velocity,0.1569,0.0,0.0,0,1782055388453245655,77
R01,ROS_TCP,154,velocity,0.1559,0.0,0.0,0,1782055388507918280,83
R01,ROS_TCP,155,velocity,0.1643,0.0,0.0,0,1782055388564556194,83
R01,ROS_TCP,156,velocity,0.1598,0.0,0.0,0,1782055388620144395,79
R01,ROS_TCP,157,velocity,0.1595,0.0,0.0,0,1782055388677649006,72
R01,ROS_TCP,158,velocity,0.1598,0.0,0.0,0,1782055388732077311,78
R01,ROS_TCP,159,velocity,0.1611,0.0,0.0,0,1782055388789022025,81
R01,ROS_TCP,160,velocity,0.1517,0.0,0.0,0,1782055388843651603,80
R01,ROS_TCP,161,velocity,0.1502,0.0,0.0,0,1782055388898688695,83
R01,ROS_TCP,162,velocity,0.1618,0.0,0.0,0,1782055388954482279,78
R01,ROS_TCP,163,velocity,0.1573,0.0,0.0,0,1782055389011599234,81
R01,ROS_TCP,164,velocity,0.1347,0.0,0.0,0,1782055389064751565,80
R01,ROS_TCP,165,velocity,0.135,0.0,0.0,0,1782055389121156116,72
R01,ROS_TCP,166,velocity,0.1343,0.0,0.0,0,1782055389175201702,78
R01,ROS_TCP,167,velocity,0.1301,0.0,0.0,0,1782055389231521013,83
R01,ROS_TCP,168,velocity,0.1331,0.0,0.0,0,1782055389285527934,82
R01,ROS_TCP,169,velocity,0.1377,0.0,0.0,0,1782055389341007048,80
R01,ROS_TCP,170,velocity,0.1331,0.0,0.0,0,1782055389395454699,80
R01,ROS_TCP,171,velocity,0.1405,0.0,0.0,0,1782055389451615943,76
R01,ROS_TCP,172,velocity,0.1306,0.0,0.0,0,1782055389508894458,76
R01,ROS_TCP,173,velocity,0.1376,0.0,0.0,0,1782055389565224250,72
R01,ROS_TCP,174,velocity,0.1372,0.0,0.0,0,1782055389619767153,77
R01,ROS_TCP,175,velocity,0.1402,0.0,0.0,0,1782055389674667730,73
R01,ROS_TCP,176,velocity,0.1318,0.0,0.0,0,1782055389729370017,78
R01,ROS_TCP,177,velocity,0.1328,0.0,0.0,0,1782055389786604935,82
R01,ROS_TCP,178,velocity,0.1368,0.0,0.0,0,1782055389843537375,81
R01,ROS_TCP,179,velocity,0.1332,0.0,0.0,0,1782055389897606450,77
R01,ROS_TCP,180,velocity,0.2427,0.0,0.0,0,1782055389953395433,83
R01,ROS_TCP,181,velocity,0.2412,0.0,0.0,0,1782055390009319871,81
R01,ROS_TCP,182,velocity,0.2431,0.0,0.0,0,1782055390063815136,78
R01,ROS_TCP,183,velocity,0.2419,0.0,0.0,0,1782055390119788717,74
R01,ROS_TCP,184,velocity,0.2352,0.0,0.0,0,1782055390174875265,78
R01,ROS_TCP,185,velocity,0.2413,0.0,0.0,0,1782055390230859637,79
R01,ROS_TCP,186,velocity,0.245,0.0,0.0,0,1782055390285090120,79
R01,ROS_TCP,187,velocity,0.2412,0.0,0.0,0,1782055390342517166,83
R01,ROS_TCP,188,velocity,0.2451,0.0,0.0,0,1782055390398058873,81
R01,ROS_TCP,189,velocity,0.2457,0.0,0.0,0,1782055390454225367,81
R01,ROS_TCP,190,velocity,0.2468,0.0,0.0,0,1782055390508040258,81
R01,ROS_TCP,191,velocity,0.2344,0.0,0.0,0,1782055390562694573,78
R01,ROS_TCP,192,velocity,0.2439,0.0,0.0,0,1782055390618094993,73
R01,ROS_TCP,193,velocity,0.237,0.0,0.0,0,1782055390673553232,83
R01,ROS_TCP,194,velocity,0.2424,0.0,0.0,0,1782055390728568224,80
R01,ROS_TCP,195,velocity,0.2434,0.0,0.0,0,1782055390784351306,77
R01,ROS_TCP,196,velocity,0.2399,0.0,0.0,0,1782055390838999276,72
R01,ROS_TCP,197,velocity,0.2371,0.0,0.0,0,1782055390895816797,78
R01,ROS_TCP,198,velocity,0.2391,0.0,0.0,0,1782055390951299352,79
R01,ROS_TCP,199,velocity,0.241,0.0,0.0,0,1782055391007145554,76
R01,ROS_TCP,200,velocity,0.25,0.0,0.0,0,1782055391064066057,74
R01,ROS_TCP,201,velocity,0.2418,0.0,0.0,0,1782055391118692823,80
R01,ROS_TCP,202,velocity,0.2379,0.0,0.0,0,1782055391172764425,78
R01,ROS_TCP,203,velocity,0.2412,0.0,0.0,0,1782055391231686725,78
R01,ROS_TCP,204,velocity,0.2469,0.0,0.0,0,1782055391286943917,80
R01,ROS_TCP,205,velocity,0.2351,0.0,0.0,0,1782055391341984468,78
R01,ROS_TCP,206,velocity,0.2436,0.0,0.0,0,1782055391396295178,79
R01,ROS_TCP,207,velocity,0.2427,0.0,0.0,0,1782055391452403348,83
R01,ROS_TCP,208,velocity,0.2445,0.0,0.0,0,1782055391507894763,80
R01,ROS_TCP,209,velocity,0.2434,0.0,0.0,0,1782055391562620970,73
R01,ROS_TCP,210,velocity,0.248,0.0,0.0,0,1782055391617876894,79
R01,ROS_TCP,211,velocity,0.2472,0.0,0.0,0,1782055391676307083,72
R01,ROS_TCP,212,velocity,0.2377,0.0,0.0,0,1782055391731401144,74
R01,ROS_TCP,213,velocity,0.2473,0.0,0.0,0,1782055391789045495,83
R01,ROS_TCP,214,velocity,0.2444,0.0,0.0,0,1782055391844942659,80
R01,ROS_TCP,215,velocity,0.2438,0.0,0.0,0,1782055391898632335,77
R01,ROS_TCP,216,velocity,0.2425,0.0,0.0,0,1782055391955003046,77
R01,ROS_TCP,217,velocity,0.2498,0.0,0.0,0,1782055392010565200,77
R01,ROS_TCP,218,velocity,0.2488,0.0,0.0,0,1782055392065337391,79
R01,ROS_TCP,219,velocity,0.2428,0.0,0.0,0,1782055392121561817,76
R01,ROS_TCP,220,velocity,0.2459,0.0,0.0,0,1782055392176167446,76
R01,ROS_TCP,221,velocity,0.1192,0.0,0.0,0,1782055392232237880,83
R01,ROS_TCP,222,velocity,0.1191,0.0,0.0,0,1782055392287827180,81
R01,ROS_TCP,223,velocity,0.1164,0.0,0.0,0,1782055392341839223,76
R01,ROS_TCP,224,velocity,0.1151,0.0,0.0,0,1782055392397454920,81
R01,ROS_TCP,225,velocity,0.1098,0.0,0.0,0,1782055392453594182,72
R01,ROS_TCP,226,velocity,0.1229,0.0,0.0,0,1782055392508131443,82
R01,ROS_TCP,227,velocity,0.1093,0.0,0.0,0,1782055392566192611,73
R01,ROS_TCP,228,velocity,0.111,0.0,0.0,0,1782055392619928498,73
R01,ROS_TCP,229,velocity,0.1118,0.0,0.0,0,1782055392676297279,77
R01,ROS_TCP,230,velocity,0.1172,0.0,0.0,0,1782055392729824358,72
R01,ROS_TCP,231,velocity,0.1,0.0,0.0,0,1782055392786481175,79
R01,ROS_TCP,232,velocity,0.1061,0.0,0.0,0,1782055392842993375,79
R01,ROS_TCP,233,velocity,0.1119,0.0,0.0,0,1782055392898038872,80
R01,ROS_TCP,234,velocity,0.1112,0.0,0.0,0,1782055392953416359,75
R01,ROS_TCP,235,velocity,0.1136,0.0,0.0,0,1782055393009625473,72
R01,ROS_TCP,236,velocity,0.1136,0.0,0.0,0,1782055393065706929,75
R01,ROS_TCP,237,velocity,0.1147,0.0,0.0,0,1782055393120369806,72
R01,ROS_TCP,238,velocity,0.1157,0.0,0.0,0,1782055393177162538,73
R01,ROS_TCP,239,velocity,0.1099,0.0,0.0,0,1782055393234204121,78
R01,ROS_TCP,240,velocity,0.1078,0.0,0.0,0,1782055393288617932,78
R01,ROS_TCP,241,velocity,0.1119,0.0,0.0,0,1782055393343320212,72
R01,ROS_TCP,242,velocity,0.115,0.0,0.0,0,1782055393399699211,75
R01,ROS_TCP,243,velocity,0.1058,0.0,0.0,0,1782055393455216427,79
R01,ROS_TCP,244,velocity,0.1101,0.0,0.0,0,1782055393509597673,74
R01,ROS_TCP,245,velocity,0.1123,0.0,0.0,0,1782055393565153219,77
R01,ROS_TCP,246,velocity,0.1188,0.0,0.0,0,1782055393621085108,80
R01,ROS_TCP,247,velocity,0.1201,0.0,0.0,0,1782055393677804603,73
R01,ROS_TCP,248,velocity,0.1181,0.0,0.0,0,1782055393732250154,74
R01,ROS_TCP,249,velocity,0.1191,0.0,0.0,0,1782055393787495418,73
R01,ROS_TCP,250,velocity,0.1161,0.0,0.0,0,1782055393843612047,77
R01,ROS_TCP,251,velocity,0.1119,0.0,0.0,0,1782055393900642464,72
R01,ROS_TCP,252,velocity,0.1055,0.0,0.0,0,1782055393957800820,82
R01,ROS_TCP,253,velocity,0.1148,0.0,0.0,0,1782055394011849742,75
R01,ROS_TCP,254,velocity,0.1168,0.0,0.0,0,1782055394067091160,81
R01,ROS_TCP,255,velocity,0.1185,0.0,0.0,0,1782055394123832972,73
R01,ROS_TCP,256,velocity,0.1123,0.0,0.0,0,1782055394177429222,73
R01,ROS_TCP,257,velocity,0.1141,0.0,0.0,0,1782055394233550460,77
R01,ROS_TCP,258,velocity,0.1083,0.0,0.0,0,1782055394290166142,72
R01,ROS_TCP,259,velocity,0.1115,0.0,0.0,0,1782055394345229576,82
R01,ROS_TCP,260,velocity,0.1155,0.0,0.0,0,1782055394400974946,80
R01,ROS_TCP,261,velocity,0.1128,0.0,0.0,0,1782055394454975298,72
R01,ROS_TCP,262,velocity,0.1146,0.0,0.0,0,1782055394510562753,82
R01,ROS_TCP,263,velocity,0.1162,0.0,0.0,0,1782055394565086323,72
R01,ROS_TCP,264,velocity,0.1143,0.0,0.0,0,1782055394619015253,74
R01,ROS_TCP,265,velocity,0.1159,0.0,0.0,0,1782055394675742475,80
R01,ROS_TCP,266,velocity,0.1142,0.0,0.0,0,1782055394732487658,72
R01,ROS_TCP,267,velocity,0.1139,0.0,0.0,0,1782055394785975773,77
R01,ROS_TCP,268,velocity,0.1074,0.0,0.0,0,1782055394844510645,81
R01,ROS_TCP,269,velocity,0.1137,0.0,0.0,0,1782055394900018430,75
R01,ROS_TCP,270,velocity,0.1142,0.0,0.0,0,1782055394956067166,82
R01,ROS_TCP,271,velocity,0.0,0.0,0.0121,0,1782055395011554410,75
R01,ROS_TCP,272,velocity,0.0,0.0,-0.006,0,1782055395066335208,76
R01,ROS_TCP,273,stop,0.0,0.0,0.0017,0,1782055395120184798,67
R01,ROS_TCP,274,stop,0.0,0.0,0.0037,0,1782055395177079400,59
R01,ROS_TCP,275,velocity,0.0,0.0,-0.007,0,1782055395231023056,81
R01,ROS_TCP,276,velocity,0.0,0.0,0.0077,0,1782055395287482163,78
R01,ROS_TCP,277,stop,0.0,0.0,-0.0034,0,1782055395343233502,66
R01,ROS_TCP,278,stop,0.0,0.0,0.0009,0,1782055395399191531,64
R01,ROS_TCP,279,velocity,0.0,0.0,-0.0099,0,1782055395454385573,83
R01,ROS_TCP,280,stop,0.0,0.0,-0.0015,0,1782055395508526430,58
R01,ROS_TCP,281,stop,0.0,0.0,-0.003,0,1782055395565957615,69
R01,ROS_TCP,282,stop,0.0,0.0,0.0019,0,1782055395620047815,64
R01,ROS_TCP,283,velocity,0.0,0.0,0.0065,0,1782055395675886215,73
R01,ROS_TCP,284,velocity,0.0,0.0,-0.0127,0,1782055395730775605,72
R01,ROS_TCP,285,stop,0.0,0.0,-0.001,0,1782055395787142638,67
R01,ROS_TCP,286,velocity,0.0,0.0,-0.007,0,1782055395843385197,78
R01,ROS_TCP,287,stop,0.0,0.0,0.0002,0,1782055395900700465,62
R01,ROS_TCP,288,stop,0.0,0.0,0.0005,0,1782055395955163403,63
R01,ROS_TCP,289,velocity,0.0,0.0,-0.0071,0,1782055396011192463,75
R01,ROS_TCP,290,stop,0.0,0.0,0.0021,0,1782055396066903548,69
R01,ROS_TCP,291,stop,0.0,0.0,-0.0035,0,1782055396122270785,65
R01,ROS_TCP,292,velocity,0.0,0.0,0.0078,0,1782055396178315846,83
R01,ROS_TCP,293,velocity,0.0,0.0,-0.0129,0,1782055396234432298,83
R01,ROS_TCP,294,stop,0.0,0.0,0.0025,0,1782055396290937958,69
R01,ROS_TCP,295,stop,0.0,0.0,0.0049,0,1782055396346510999,62
R01,ROS_TCP,296,velocity,0.0,0.0,0.006,0,1782055396401133717,82
R01,ROS_TCP,297,stop,0.0,0.0,-0.0016,0,1782055396456638829,58
R01,ROS_TCP,298,stop,0.0,0.0,-0.0007,0,1782055396513707073,61
R01,ROS_TCP,299,stop,0.0,0.0,0.0017,0,1782055396566693319,67
R01,ROS_TCP,300,stop,0.0,0.0,0.0048,0,1782055396621441837,60
R01,ROS_TCP,301,stop,0.0,0.0,0.0,0,1782055396677236354,59
R01,ROS_TCP,302,stop,0.0,0.0,0.0,0,1782055396733119796,62
R01,ROS_TCP,303,stop,0.0,0.0,0.0,0,1782055396790451937,63
R01,ROS_TCP,304,stop,0.0,0.0,0.0,0,1782055396845269652,61
R01,ROS_TCP,305,stop,0.0,0.0,0.0,0,1782055396900788515,60
R01,ROS_TCP,306,stop,0.0,0.0,0.0,0,1782055396956077302,65
R01,ROS_TCP,307,stop,0.0,0.0,0.0,0,1782055397013593067,60
R01,ROS_TCP,308,stop,0.0,0.0,0.0,0,1782055397069490350,68
R01,ROS_TCP,309,stop,0.0,0.0,0.0,0,1782055397123053386,68
R01,ROS_TCP,310,stop,0.0,0.0,0.0,0,1782055397177866966,63
R01,ROS_TCP,311,stop,0.0,0.0,0.0,0,1782055397234121305,60
R01,ROS_TCP,312,stop,0.0,0.0,0.0,0,1782055397287526409,63
R01,ROS_TCP,313,stop,0.0,0.0,0.0,0,1782055397343699999,60
R01,ROS_TCP,314,stop,0.0,0.0,0.0,0,1782055397399476408,64
R01,ROS_TCP,315,stop,0.0,0.0,0.0,0,1782055397455417053,65
R01,ROS_TCP,316,stop,0.0,0.0,0.0,0,1782055397509613434,67
R01,ROS_TCP,317,stop,0.0,0.0,0.0,0,1782055397566372084,60
R01,ROS_TCP,318,stop,0.0,0.0,0.0,0,1782055397622033277,62
R01,ROS_TCP,319,stop,0.0,0.0,0.0,0,1782055397676788589,61
R01,ROS_TCP,320,stop,0.0,0.0,0.0,0,1782055397733050225,65
R01,ROS_TCP,321,stop,0.0,0.0,0.0,0,1782055397789313344,58
R01,ROS_TCP,322,stop,0.0,0.0,0.0,0,1782055397845678515,61
R01,ROS_TCP,323,stop,0.0,0.0,0.0,0,1782055397900411968,60
R01,ROS_TCP,324,stop,0.0,0.0,0.0,0,1782055397956804423,65
R01,ROS_TCP,325,stop,0.0,0.0,0.0,0,1782055398011223711,68
R01,ROS_TCP,326,stop,0.0,0.0,0.0,0,1782055398066895725,62
R01,ROS_TCP,327,stop,0.0,0.0,0.0,0,1782055398121425127,59
R01,ROS_TCP,328,stop,0.0,0.0,0.0,0,1782055398177969682,67
R01,ROS_TCP,329,stop,0.0,0.0,0.0,0,1782055398232934143,64
R01,ROS_TCP,330,stop,0.0,0.0,0.0,0,1782055398289095220,64
R01,ROS_TCP,331,stop,0.0,0.0,0.0,0,1782055398342529178,67
