run_id,method,seq,t_recv_ns,t_parse_start_ns,t_parse_end_ns,t_ros_publish_ns,payload_size_bytes,status
R01,ROS_TCP,31,1782055081668947855,1782055081669178058,1782055081670431161,1782055081670735980,69,ok
R01,ROS_TCP,32,1782055081736062617,1782055081736127139,1782055081737468405,1782055081737693279,60,ok
R01,ROS_TCP,33,1782055081793909723,1782055081794000019,1782055081794795492,1782055081794940416,61,ok
R01,ROS_TCP,34,1782055081835627028,1782055081835866523,1782055081836836563,1782055081837072120,61,ok
R01,ROS_TCP,35,1782055081894202116,1782055081894443954,1782055081895409335,1782055081895824737,63,ok
R01,ROS_TCP,36,1782055081948197757,1782055081948267803,1782055081949515250,1782055081949790896,67,ok
R01,ROS_TCP,37,1782055082010967872,1782055082011150076,1782055082012705907,1782055082012892701,62,parse_error
R01,ROS_TCP,38,1782055082062007110,1782055082062213991,1782055082063327012,1782055082063492541,68,ok
R01,ROS_TCP,39,1782055082130797093,1782055082130857519,1782055082132196614,1782055082132669407,66,ok
R01,ROS_TCP,40,1782055082173025006,1782055082173171117,1782055082174252926,1782055082174576237,60,ok
R01,ROS_TCP,41,1782055082235688668,1782055082235754620,1782055082237219598,1782055082237443094,58,ok
R01,ROS_TCP,42,1782055082282058672,1782055082282234134,1782055082283811224,1782055082284272644,62,ok
R01,ROS_TCP,43,1782055082352138896,1782055082352379374,1782055082353939425,1782055082354068309,61,ok
R01,ROS_TCP,44,1782055082394304587,1782055082394412401,1782055082395824581,1782055082396008204,58,ok
R01,ROS_TCP,45,1782055082449723909,1782055082449929533,1782055082451221234,1782055082451621702,61,ok
R01,ROS_TCP,46,1782055082505590133,1782055082505825073,1782055082507008688,1782055082507413239,68,ok
R01,ROS_TCP,47,1782055082559762946,1782055082559995049,1782055082561423203,1782055082561551604,67,ok
R01,ROS_TCP,48,1782055082630185644,1782055082630337042,1782055082631156532,1782055082631524153,67,ok
R01,ROS_TCP,49,1782055082671515081,1782055082671678701,1782055082672710098,1782055082673181472,59,ok
R01,ROS_TCP,50,1782055082740679449,1782055082740904938,1782055082742487319,1782055082742940404,66,ok
R01,ROS_TCP,51,1782055082783363329,1782055082783527827,1782055082784604503,1782055082784803995,60,ok
R01,ROS_TCP,52,1782055082841116984,1782055082841205265,1782055082842867208,1782055082843114106,75,ok
R01,ROS_TCP,53,1782055082899863438,1782055082900111520,1782055082901147781,1782055082901433596,75,ok
R01,ROS_TCP,54,1782055082955314722,1782055082955419650,1782055082956882883,1782055082957091545,73,ok
R01,ROS_TCP,55,1782055083010452676,1782055083010640772,1782055083011914536,1782055083012145784,80,ok
R01,ROS_TCP,56,1782055083064769040,1782055083064913484,1782055083066144126,1782055083066545123,79,ok
R01,ROS_TCP,57,1782055083115675335,1782055083115857901,1782055083117545440,1782055083117862781,73,parse_error
R01,ROS_TCP,58,1782055083171635034,1782055083171691936,1782055083172594054,1782055083172940980,76,dropped
R01,ROS_TCP,59,1782055083229038067,1782055083229286204,1782055083230590802,1782055083230874470,80,parse_error
R01,ROS_TCP,60,1782055083282770750,1782055083282866893,1782055083284391562,1782055083284623010,74,ok
R01,ROS_TCP,61,1782055083338607924,1782055083338763609,1782055083339481469,1782055083339766026,75,ok
R01,ROS_TCP,62,1782055083402649664,1782055083402827125,1782055083404299938,1782055083404595165,74,ok
R01,ROS_TCP,63,1782055083451156541,1782055083451228382,1782055083452396341,1782055083452826720,78,ok
R01,ROS_TCP,64,1782055083506719884,1782055083506944956,1782055083508668712,1782055083508889628,78,ok
R01,ROS_TCP,65,1782055083562040944,1782055083562125099,1782055083563608936,1782055083563885606,79,ok
R01,ROS_TCP,66,1782055083619696301,1782055083619824328,1782055083621111606,1782055083621519154,72,ok
R01,ROS_TCP,67,1782055083684594382,1782055083684812147,1782055083685753735,1782055083686102602,77,ok
R01,ROS_TCP,68,1782055083730122852,1782055083730195087,1782055083731627030,1782055083732004083,83,ok
R01,ROS_TCP,69,1782055083785095417,1782055083785305772,1782055083788173658,1782055083788545763,82,ok
R01,ROS_TCP,70,1782055083840472467,1782055083840559198,1782055083841727407,1782055083842101494,80,ok
R01,ROS_TCP,71,1782055083896947870,1782055083897019795,1782055083898256062,1782055083898667676,78,parse_error
R01,ROS_TCP,72,1782055083952602518,1782055083952813299,1782055083954199217,1782055083954513160,82,ok
R01,ROS_TCP,73,1782055084007894191,1782055084008113231,1782055084009024777,1782055084009375215,68,ok
R01,ROS_TCP,74,1782055084063441199,1782055084063527777,1782055084064567706,1782055084064883142,68,ok
R01,ROS_TCP,75,1782055084119496765,1782055084119660263,1782055084120953570,1782055084121189759,65,ok
R01,ROS_TCP,76,1782055084173911785,1782055084174120229,1782055084177152769,1782055084177435344,66,ok
R01,ROS_TCP,77,1782055084230148115,1782055084230378294,1782055084231684910,1782055084231854859,61,ok
R01,ROS_TCP,78,1782055084286501558,1782055084286616215,1782055084287882750,1782055084288119360,62,ok
R01,ROS_TCP,79,1782055084343397117,1782055084343641384,1782055084345058499,1782055084345404802,60,parse_error
R01,ROS_TCP,80,1782055084414199603,1782055084414331163,1782055084415160061,1782055084415320352,67,ok
R01,ROS_TCP,81,1782055084454122038,1782055084454183362,1782055084455055714,1782055084455292822,65,ok
R01,ROS_TCP,82,1782055084509584308,1782055084509771426,1782055084511219222,1782055084511366224,67,ok
R01,ROS_TCP,83,1782055084564333008,1782055084564436396,1782055084565726328,1782055084566020393,66,dropped
R01,ROS_TCP,84,1782055084624769543,1782055084624849067,1782055084626344889,1782055084626594815,65,parse_error
R01,ROS_TCP,85,1782055084682169992,1782055084682332266,1782055084683607672,1782055084684034545,63,dropped
R01,ROS_TCP,86,1782055084729931109,1782055084730170290,1782055084731178169,1782055084731564110,65,ok
R01,ROS_TCP,87,1782055084798520063,1782055084798652822,1782055084801779271,1782055084802091306,67,ok
R01,ROS_TCP,88,1782055084859442185,1782055084859663059,1782055084860547824,1782055084860819157,61,dropped
R01,ROS_TCP,89,1782055084897875210,1782055084897944390,1782055084899446924,1782055084899698844,65,ok
R01,ROS_TCP,90,1782055084960866165,1782055084960916652,1782055084961673294,1782055084962068125,63,ok
R01,ROS_TCP,91,1782055085007509695,1782055085007713456,1782055085009151371,1782055085009523822,62,dropped
R01,ROS_TCP,92,1782055085066208396,1782055085066312724,1782055085067380532,1782055085067760174,69,ok
R01,ROS_TCP,93,1782055085120377007,1782055085120584134,1782055085121403366,1782055085121689047,66,ok
R01,ROS_TCP,94,1782055085178316609,1782055085178406350,1782055085179583051,1782055085180039675,59,ok
R01,ROS_TCP,95,1782055085231115293,1782055085231226920,1782055085232359941,1782055085232660997,69,ok
R01,ROS_TCP,96,1782055085286942523,1782055085287151016,1782055085287793433,1782055085288129832,66,dropped
R01,ROS_TCP,97,1782055085357834566,1782055085357962459,1782055085359355591,1782055085359601172,65,ok
R01,ROS_TCP,98,1782055085397225639,1782055085397407545,1782055085398434292,1782055085398777140,67,ok
R01,ROS_TCP,99,1782055085467672074,1782055085467918069,1782055085469029136,1782055085469343898,68,ok
R01,ROS_TCP,100,1782055085519810923,1782055085519880810,1782055085521171569,1782055085521353144,60,ok
R01,ROS_TCP,101,1782055085564606498,1782055085564704173,1782055085566104023,1782055085566306656,66,ok
R01,ROS_TCP,102,1782055085622279052,1782055085622526152,1782055085623357259,1782055085623781543,58,ok
R01,ROS_TCP,103,1782055085677039568,1782055085677166928,1782055085678865635,1782055085679127098,65,ok
R01,ROS_TCP,104,1782055085732007816,1782055085732074284,1782055085733593458,1782055085733731239,69,ok
R01,ROS_TCP,105,1782055085787215042,1782055085787331728,1782055085790329476,1782055085790561487,64,ok
R01,ROS_TCP,106,1782055085843375521,1782055085843450618,1782055085845088642,1782055085845382219,72,ok
R01,ROS_TCP,107,1782055085899395697,1782055085899611509,1782055085900842500,1782055085900977968,70,ok
R01,ROS_TCP,108,1782055085957556451,1782055085957636943,1782055085959196594,1782055085959407496,75,ok
R01,ROS_TCP,109,1782055086010189889,1782055086010424755,1782055086011422736,1782055086011872894,73,ok
R01,ROS_TCP,110,1782055086071877361,1782055086071952534,1782055086072678714,1782055086073127430,69,ok
R01,ROS_TCP,111,1782055086121433122,1782055086121627275,1782055086122878567,1782055086123062863,66,ok
R01,ROS_TCP,112,1782055086175272706,1782055086175351086,1782055086176422297,1782055086176749523,65,ok
R01,ROS_TCP,113,1782055086231419931,1782055086231587180,1782055086233234755,1782055086233455137,67,ok
R01,ROS_TCP,114,1782055086285978291,1782055086286178330,1782055086287668216,1782055086288020676,71,ok
R01,ROS_TCP,115,1782055086343766018,1782055086343899311,1782055086346869733,1782055086347053041,66,ok
R01,ROS_TCP,116,1782055086399374543,1782055086399465580,1782055086401085800,1782055086401414730,67,ok
R01,ROS_TCP,117,1782055086455333341,1782055086455443560,1782055086457345496,1782055086457635613,65,ok
R01,ROS_TCP,118,1782055086511663463,1782055086511909169,1782055086512664774,1782055086512878761,66,ok
R01,ROS_TCP,119,1782055086564793071,1782055086564936579,1782055086566097951,1782055086566466231,71,dropped
R01,ROS_TCP,120,1782055086621377884,1782055086621605728,1782055086624514909,1782055086624653308,66,ok
R01,ROS_TCP,121,1782055086676625748,1782055086676758592,1782055086677740568,1782055086678184062,74,ok
R01,ROS_TCP,122,1782055086732403878,1782055086732518243,1782055086734062764,1782055086734227012,72,ok
R01,ROS_TCP,123,1782055086788034700,1782055086788181684,1782055086789127100,1782055086789315757,70,ok
R01,ROS_TCP,124,1782055086842705193,1782055086842827325,1782055086843881402,1782055086844204902,68,ok
R01,ROS_TCP,125,1782055086898289264,1782055086898478127,1782055086899791361,1782055086900048745,64,parse_error
R01,ROS_TCP,126,1782055086954061866,1782055086954195254,1782055086955235031,1782055086955663248,65,ok
R01,ROS_TCP,127,1782055087009430874,1782055087009580314,1782055087010537801,1782055087010794208,66,ok
R01,ROS_TCP,128,1782055087067593157,1782055087067727261,1782055087068418240,1782055087068638511,66,ok
R01,ROS_TCP,129,1782055087121508016,1782055087121734591,1782055087122906189,1782055087123117682,73,ok
R01,ROS_TCP,130,1782055087175470026,1782055087175714636,1782055087177134845,1782055087177564407,64,ok
R01,ROS_TCP,131,1782055087236669038,1782055087236879096,1782055087238100994,1782055087238356005,65,ok
R01,ROS_TCP,132,1782055087287107798,1782055087287307900,1782055087289136665,1782055087289333241,69,ok
R01,ROS_TCP,133,1782055087343176775,1782055087343320967,1782055087344517716,1782055087344980630,69,ok
R01,ROS_TCP,134,1782055087399025775,1782055087399179361,1782055087400142099,1782055087400268030,68,ok
R01,ROS_TCP,135,1782055087462182507,1782055087462358693,1782055087463854349,1782055087464208635,70,ok
R01,ROS_TCP,136,1782055087509709537,1782055087509883873,1782055087511373367,1782055087511808127,75,parse_error
R01,ROS_TCP,137,1782055087568546859,1782055087568747836,1782055087570283248,1782055087570472306,71,ok
R01,ROS_TCP,138,1782055087622210193,1782055087622392474,1782055087623833022,1782055087624295060,58,ok
R01,ROS_TCP,139,1782055087676640408,1782055087676882061,1782055087678350561,1782055087678554258,66,ok
R01,ROS_TCP,140,1782055087733293304,1782055087733485928,1782055087734863450,1782055087735063042,62,ok
R01,ROS_TCP,141,1782055087805582511,1782055087805769443,1782055087806570538,1782055087806704207,60,ok
R01,ROS_TCP,142,1782055087845224711,1782055087845465358,1782055087846585838,1782055087846990551,63,ok
R01,ROS_TCP,143,1782055087904794230,1782055087904913874,1782055087905936382,1782055087906328943,67,parse_error
R01,ROS_TCP,144,1782055087953686894,1782055087953812669,1782055087955120279,1782055087955445431,64,parse_error
R01,ROS_TCP,145,1782055088010031150,1782055088010148285,1782055088011324526,1782055088011646126,62,ok
R01,ROS_TCP,146,1782055088064326526,1782055088064474094,1782055088065898160,1782055088066357836,68,ok
R01,ROS_TCP,147,1782055088134499928,1782055088134603492,1782055088137449832,1782055088137608661,66,ok
R01,ROS_TCP,148,1782055088188073590,1782055088188304331,1782055088189935653,1782055088190114466,61,ok
R01,ROS_TCP,149,1782055088231174195,1782055088231392912,1782055088232431231,1782055088232892655,58,ok
R01,ROS_TCP,150,1782055088286448887,1782055088286614978,1782055088288339018,1782055088288754089,69,ok
R01,ROS_TCP,151,1782055088349140542,1782055088349348183,1782055088350586178,1782055088351045473,61,ok
R01,ROS_TCP,152,1782055088402539239,1782055088402634397,1782055088405827679,1782055088406132571,66,ok
R01,ROS_TCP,153,1782055088453422947,1782055088453546986,1782055088454753107,1782055088454881628,63,ok
R01,ROS_TCP,154,1782055088514300108,1782055088514473484,1782055088515896816,1782055088516106146,60,ok
R01,ROS_TCP,155,1782055088565438952,1782055088565639915,1782055088566911873,1782055088567168307,58,dropped
R01,ROS_TCP,156,1782055088619221526,1782055088619390907,1782055088620710613,1782055088620982892,58,ok
R01,ROS_TCP,157,1782055088674528860,1782055088674590613,1782055088676013754,1782055088676394294,60,ok
R01,ROS_TCP,158,1782055088730048327,1782055088730127743,1782055088730703669,1782055088731085964,62,ok
R01,ROS_TCP,159,1782055088785211137,1782055088785294660,1782055088786185322,1782055088786635830,66,ok
R01,ROS_TCP,160,1782055088841540934,1782055088841716151,1782055088844677104,1782055088845143905,66,ok
R01,ROS_TCP,161,1782055088903851935,1782055088903930952,1782055088904879935,1782055088905340859,61,dropped
R01,ROS_TCP,162,1782055088951518597,1782055088951704857,1782055088953295292,1782055088953547617,62,ok
R01,ROS_TCP,163,1782055089006253702,1782055089006498043,1782055089007679115,1782055089008067929,66,ok
R01,ROS_TCP,164,1782055089061289774,1782055089061462815,1782055089062742755,1782055089063183786,67,ok
R01,ROS_TCP,165,1782055089117459453,1782055089117521804,1782055089118680860,1782055089118829019,61,ok
R01,ROS_TCP,166,1782055089174790544,1782055089174900613,1782055089176240016,1782055089176598373,61,ok
R01,ROS_TCP,167,1782055089227399032,1782055089227565436,1782055089228792909,1782055089228932298,64,ok
R01,ROS_TCP,168,1782055089292570563,1782055089292791496,1782055089294456528,1782055089294686471,67,duplicate
R01,ROS_TCP,169,1782055089341238763,1782055089341389157,1782055089342860115,1782055089343151428,63,ok
R01,ROS_TCP,170,1782055089395829668,1782055089396018005,1782055089397073272,1782055089397447085,62,ok
R01,ROS_TCP,171,1782055089452387570,1782055089452479694,1782055089453696477,1782055089454075829,59,ok
R01,ROS_TCP,172,1782055089507752718,1782055089507816928,1782055089509411115,1782055089509859340,58,ok
R01,ROS_TCP,173,1782055089563151145,1782055089563305336,1782055089564909699,1782055089565338841,67,ok
R01,ROS_TCP,174,1782055089617684429,1782055089617805967,1782055089619384659,1782055089619843246,59,ok
R01,ROS_TCP,175,1782055089671205168,1782055089671401686,1782055089672999767,1782055089673477695,60,ok
R01,ROS_TCP,176,1782055089728297352,1782055089728485201,1782055089729657821,1782055089730020164,63,ok
R01,ROS_TCP,177,1782055089784450758,1782055089784648903,1782055089786366711,1782055089786841656,65,ok
R01,ROS_TCP,178,1782055089840455010,1782055089840568090,1782055089842249767,1782055089842678550,69,ok
R01,ROS_TCP,179,1782055089893650202,1782055089893813617,1782055089894991199,1782055089895311765,59,ok
R01,ROS_TCP,180,1782055089957490669,1782055089957638102,1782055089958849274,1782055089959033533,66,ok
R01,ROS_TCP,181,1782055090004390099,1782055090004528122,1782055090005939438,1782055090006289198,65,ok
R01,ROS_TCP,182,1782055090067546220,1782055090067791981,1782055090069011081,1782055090069177869,64,ok
R01,ROS_TCP,183,1782055090115440121,1782055090115608251,1782055090116877326,1782055090117159034,74,ok
R01,ROS_TCP,184,1782055090178374671,1782055090178497702,1782055090179594050,1782055090180050585,64,ok
R01,ROS_TCP,185,1782055090226399959,1782055090226453891,1782055090227134445,1782055090227475642,69,ok
R01,ROS_TCP,186,1782055090284500186,1782055090284582474,1782055090285248243,1782055090285377889,68,ok
R01,ROS_TCP,187,1782055090337779284,1782055090337861858,1782055090339531409,1782055090339972881,75,ok
R01,ROS_TCP,188,1782055090393151437,1782055090393232677,1782055090394443927,1782055090394684120,65,ok
R01,ROS_TCP,189,1782055090446674484,1782055090446814165,1782055090448367303,1782055090448563538,69,ok
R01,ROS_TCP,190,1782055090502204035,1782055090502269493,1782055090503840450,1782055090504057568,73,ok
R01,ROS_TCP,191,1782055090557640942,1782055090557733988,1782055090559297728,1782055090559760522,66,ok
R01,ROS_TCP,192,1782055090626551528,1782055090626663437,1782055090628180155,1782055090628494816,65,ok
R01,ROS_TCP,193,1782055090668292043,1782055090668381370,1782055090669690620,1782055090669964691,67,dropped
R01,ROS_TCP,194,1782055090724749899,1782055090724980836,1782055090726259094,1782055090726666876,73,ok
R01,ROS_TCP,195,1782055090780981165,1782055090781126225,1782055090782892951,1782055090783251027,72,ok
R01,ROS_TCP,196,1782055090834671384,1782055090834752121,1782055090837726245,1782055090838120733,71,ok
R01,ROS_TCP,197,1782055090891837454,1782055090891966665,1782055090893071029,1782055090893463796,73,ok
R01,ROS_TCP,198,1782055090955964683,1782055090956190413,1782055090959191645,1782055090959434184,74,dropped
R01,ROS_TCP,199,1782055091005774914,1782055091005972907,1782055091006931576,1782055091007260357,72,ok
R01,ROS_TCP,200,1782055091071778254,1782055091071998206,1782055091072897549,1782055091073314813,64,ok
R01,ROS_TCP,201,1782055091112591247,1782055091112840538,1782055091113953168,1782055091114093842,70,dropped
R01,ROS_TCP,202,1782055091183324786,1782055091183513832,1782055091184661381,1782055091184825839,74,ok
R01,ROS_TCP,203,1782055091225958587,1782055091226049111,1782055091227337928,1782055091227662302,65,ok
R01,ROS_TCP,204,1782055091296490082,1782055091296735749,1782055091297788184,1782055091298051693,73,ok
R01,ROS_TCP,205,1782055091335533528,1782055091335746128,1782055091337640229,1782055091337906720,71,ok
R01,ROS_TCP,206,1782055091392553985,1782055091392747879,1782055091394788165,1782055091395232689,71,ok
R01,ROS_TCP,207,1782055091449569934,1782055091449755221,1782055091451208407,1782055091451378172,73,ok
R01,ROS_TCP,208,1782055091508815653,1782055091508939590,1782055091510527933,1782055091510947630,74,ok
R01,ROS_TCP,209,1782055091558324828,1782055091558428539,1782055091560308194,1782055091560621769,70,ok
R01,ROS_TCP,210,1782055091627323134,1782055091627525118,1782055091628844662,1782055091628971100,72,ok
R01,ROS_TCP,211,1782055091670747578,1782055091670835572,1782055091672835325,1782055091673063918,64,ok
R01,ROS_TCP,212,1782055091736605272,1782055091736664679,1782055091737271406,1782055091737638799,71,ok
R01,ROS_TCP,213,1782055091791261824,1782055091791388154,1782055091792781544,1782055091793088045,74,ok
R01,ROS_TCP,214,1782055091837759091,1782055091837865267,1782055091840978831,1782055091841364029,74,ok
R01,ROS_TCP,215,1782055091903174323,1782055091903307699,1782055091904641654,1782055091904786777,72,ok
R01,ROS_TCP,216,1782055091954697828,1782055091954788562,1782055091956008415,1782055091956273975,74,ok
R01,ROS_TCP,217,1782055092002254880,1782055092002309951,1782055092003701607,1782055092003949353,75,ok
R01,ROS_TCP,218,1782055092072586782,1782055092072776323,1782055092074099630,1782055092074261924,75,ok
R01,ROS_TCP,219,1782055092114976716,1782055092115058519,1782055092116185570,1782055092116487537,71,ok
R01,ROS_TCP,220,1782055092170452833,1782055092170620094,1782055092171903711,1782055092172075145,72,ok
R01,ROS_TCP,221,1782055092241000329,1782055092241212992,1782055092242523288,1782055092242988140,70,ok
R01,ROS_TCP,222,1782055092286770182,1782055092286849609,1782055092288250231,1782055092288556771,68,ok
R01,ROS_TCP,223,1782055092347475002,1782055092347571922,1782055092348146148,1782055092348329973,65,ok
R01,ROS_TCP,224,1782055092393199677,1782055092393374765,1782055092394158055,1782055092394356338,73,ok
R01,ROS_TCP,225,1782055092458686423,1782055092458805533,1782055092459886572,1782055092460124578,79,ok
R01,ROS_TCP,226,1782055092503305491,1782055092503554373,1782055092504820557,1782055092505178304,77,ok
R01,ROS_TCP,227,1782055092560562654,1782055092560689860,1782055092562040495,1782055092562200979,78,ok
R01,ROS_TCP,228,1782055092629395950,1782055092629542086,1782055092631155718,1782055092631279421,82,ok
R01,ROS_TCP,229,1782055092670830917,1782055092670927412,1782055092672012254,1782055092672133350,72,ok
R01,ROS_TCP,230,1782055092726985915,1782055092727212333,1782055092728172779,1782055092728416037,77,ok
R01,ROS_TCP,231,1782055092789728957,1782055092789910001,1782055092791345315,1782055092791524425,78,duplicate
R01,ROS_TCP,232,1782055092839666390,1782055092839827227,1782055092841027150,1782055092841288772,73,ok
R01,ROS_TCP,233,1782055092904653922,1782055092904785593,1782055092906017674,1782055092906230240,81,dropped
R01,ROS_TCP,234,1782055092950073536,1782055092950187581,1782055092951514808,1782055092951830838,73,ok
R01,ROS_TCP,235,1782055093004858649,1782055093005108514,1782055093006454572,1782055093006589879,81,ok
R01,ROS_TCP,236,1782055093061673862,1782055093061784386,1782055093063100531,1782055093063430490,74,ok
R01,ROS_TCP,237,1782055093115843125,1782055093116005730,1782055093117658686,1782055093117930370,78,ok
R01,ROS_TCP,238,1782055093169529275,1782055093169597874,1782055093172547016,1782055093172884649,80,ok
R01,ROS_TCP,239,1782055093225145681,1782055093225242261,1782055093226289685,1782055093226530247,73,ok
R01,ROS_TCP,240,1782055093293345953,1782055093293535720,1782055093295145090,1782055093295425944,83,dropped
R01,ROS_TCP,241,1782055093338099124,1782055093338334985,1782055093340181411,1782055093340364568,83,ok
R01,ROS_TCP,242,1782055093392814208,1782055093392920945,1782055093394139621,1782055093394409845,78,ok
R01,ROS_TCP,243,1782055093449388244,1782055093449536219,1782055093450590647,1782055093450853656,74,dropped
R01,ROS_TCP,244,1782055093505589950,1782055093505667862,1782055093506992964,1782055093507133303,78,ok
R01,ROS_TCP,245,1782055093574898382,1782055093575047307,1782055093576573589,1782055093576787949,80,dropped
R01,ROS_TCP,246,1782055093630014794,1782055093630085969,1782055093631798429,1782055093632110397,75,dropped
R01,ROS_TCP,247,1782055093674311534,1782055093674485674,1782055093675848139,1782055093676068591,73,ok
R01,ROS_TCP,248,1782055093728172966,1782055093728321251,1782055093729873335,1782055093730037433,82,ok
R01,ROS_TCP,249,1782055093782173097,1782055093782234676,1782055093782837166,1782055093783091827,81,ok
R01,ROS_TCP,250,1782055093837226904,1782055093837427185,1782055093838826247,1782055093839131323,83,ok
R01,ROS_TCP,251,1782055093892282416,1782055093892409581,1782055093893225402,1782055093893455520,74,ok
R01,ROS_TCP,252,1782055093949371193,1782055093949505085,1782055093950765257,1782055093951185310,72,ok
R01,ROS_TCP,253,1782055094005159397,1782055094005250008,1782055094006772685,1782055094006987385,75,ok
R01,ROS_TCP,254,1782055094058864566,1782055094058946601,1782055094060134033,1782055094060307911,79,ok
R01,ROS_TCP,255,1782055094130510273,1782055094130691868,1782055094132430405,1782055094132605520,73,ok
R01,ROS_TCP,256,1782055094173019289,1782055094173250678,1782055094174696914,1782055094175163169,74,ok
R01,ROS_TCP,257,1782055094241841246,1782055094242042063,1782055094243355279,1782055094243714512,81,ok
R01,ROS_TCP,258,1782055094296067800,1782055094296278569,1782055094297317679,1782055094297708899,74,ok
R01,ROS_TCP,259,1782055094340599702,1782055094340742224,1782055094341795473,1782055094342166850,83,ok
R01,ROS_TCP,260,1782055094400731811,1782055094400907665,1782055094401808761,1782055094402044059,80,ok
R01,ROS_TCP,261,1782055094451023099,1782055094451089722,1782055094452412529,1782055094452643635,74,ok
R01,ROS_TCP,262,1782055094512377497,1782055094512450221,1782055094513583097,1782055094513823596,83,parse_error
R01,ROS_TCP,263,1782055094571908183,1782055094572157835,1782055094573454240,1782055094573710401,83,dropped
R01,ROS_TCP,264,1782055094619771289,1782055094619975780,1782055094621145482,1782055094621391086,81,ok
R01,ROS_TCP,265,1782055094674643378,1782055094674841736,1782055094675594737,1782055094675757061,83,ok
R01,ROS_TCP,266,1782055094729637955,1782055094729835289,1782055094731158093,1782055094731456018,80,ok
R01,ROS_TCP,267,1782055094786754616,1782055094786933655,1782055094788549808,1782055094788776571,83,ok
R01,ROS_TCP,268,1782055094842586577,1782055094842721044,1782055094844239426,1782055094844491911,83,ok
R01,ROS_TCP,269,1782055094901422320,1782055094901574387,1782055094902461746,1782055094902770520,82,ok
R01,ROS_TCP,270,1782055094953302616,1782055094953368530,1782055094954627995,1782055094955051662,74,ok
R01,ROS_TCP,271,1782055095025186811,1782055095025361237,1782055095026381874,1782055095026833201,77,ok
R01,ROS_TCP,272,1782055095079649906,1782055095079871397,1782055095081323870,1782055095081471734,77,ok
R01,ROS_TCP,273,1782055095129635778,1782055095129713575,1782055095130898201,1782055095131294951,72,ok
R01,ROS_TCP,274,1782055095174404371,1782055095174494565,1782055095175892480,1782055095176296473,72,duplicate
R01,ROS_TCP,275,1782055095231541242,1782055095231770681,1782055095233440929,1782055095233628374,77,ok
R01,ROS_TCP,276,1782055095286501679,1782055095286578288,1782055095287908664,1782055095288285093,77,ok
