run_id,method,seq,command_type,linear_x,linear_y,angular_z,action_id,t_unity_send_ns,payload_size_bytes
R01,ROS_TCP,81,velocity,0.1527,0.0,0.0,0,1782054784452614357,74
R01,ROS_TCP,82,velocity,0.1679,0.0,0.0,0,1782054784510054525,81
R01,ROS_TCP,83,velocity,0.1542,0.0,0.0,0,1782054784564575542,83
R01,ROS_TCP,84,velocity,0.1574,0.0,0.0,0,1782054784620443941,77
R01,ROS_TCP,85,velocity,0.0,0.0,-0.0226,0,1782054784675499710,80
R01,ROS_TCP,86,velocity,0.0,0.0,-0.0097,0,1782054784731921286,77
R01,ROS_TCP,87,stop,0.0,0.0,-0.0026,0,1782054784786968312,64
R01,ROS_TCP,88,stop,0.0,0.0,0.0019,0,1782054784842242563,68
R01,ROS_TCP,89,velocity,0.0,0.0,-0.0061,0,1782054784897736406,79
R01,ROS_TCP,90,velocity,0.0,0.0,-0.0069,0,1782054784953939865,76
R01,ROS_TCP,91,stop,0.0,0.0,-0.0012,0,1782054785009839303,64
R01,ROS_TCP,92,velocity,0.0,0.0,-0.0079,0,1782054785066000694,74
R01,ROS_TCP,93,velocity,0.0,0.0,-0.0177,0,1782054785121418089,76
R01,ROS_TCP,94,stop,0.0,0.0,-0.0017,0,1782054785176701198,68
R01,ROS_TCP,95,stop,0.0,0.0,-0.0039,0,1782054785232357760,68
R01,ROS_TCP,96,velocity,0.0,0.0,-0.0091,0,1782054785288307378,75
R01,ROS_TCP,97,velocity,0.0,0.0,-0.0087,0,1782054785342463590,83
R01,ROS_TCP,98,stop,0.0,0.0,-0.0003,0,1782054785400155348,58
R01,ROS_TCP,99,stop,0.0,0.0,0.0025,0,1782054785454177519,64
R01,ROS_TCP,100,velocity,0.0,0.0,-0.006,0,1782054785509752614,80
R01,ROS_TCP,101,stop,0.0,0.0,-0.0048,0,1782054785567825310,60
R01,ROS_TCP,102,velocity,0.0,0.0,-0.0064,0,1782054785622660003,76
R01,ROS_TCP,103,velocity,0.0,0.0,0.005,0,1782054785677437827,78
R01,ROS_TCP,104,velocity,0.0,0.0,-0.0137,0,1782054785733261334,81
R01,ROS_TCP,105,stop,0.0,0.0,-0.0042,0,1782054785789224208,60
R01,ROS_TCP,106,velocity,0.0,0.0,-0.009,0,1782054785845670855,83
R01,ROS_TCP,107,velocity,0.0,0.0,-0.0118,0,1782054785899949734,83
R01,ROS_TCP,108,velocity,0.0,0.0,-0.0061,0,1782054785956189983,72
R01,ROS_TCP,109,velocity,0.0,0.0,-0.0078,0,1782054786012480396,72
R01,ROS_TCP,110,velocity,0.0,0.0,-0.007,0,1782054786069654286,76
R01,ROS_TCP,111,stop,0.0,0.0,-0.0018,0,1782054786124949220,63
R01,ROS_TCP,112,velocity,0.0,0.0,-0.0214,0,1782054786181097508,83
R01,ROS_TCP,113,stop,0.0,0.0,-0.0019,0,1782054786236866724,60
R01,ROS_TCP,114,velocity,0.0,0.0,-0.0087,0,1782054786291679284,73
R01,ROS_TCP,115,velocity,0.0,0.0,-0.0161,0,1782054786346844366,75
R01,ROS_TCP,116,velocity,0.0,0.0,-0.0057,0,1782054786403991689,76
R01,ROS_TCP,117,stop,0.0,0.0,-0.0043,0,1782054786458140584,59
R01,ROS_TCP,118,stop,0.0,0.0,-0.0015,0,1782054786512686634,65
R01,ROS_TCP,119,velocity,0.0,0.0,-0.0203,0,1782054786569158054,80
R01,ROS_TCP,120,velocity,0.0,0.0,-0.0107,0,1782054786625054202,77
R01,ROS_TCP,121,velocity,0.0,0.0,-0.0062,0,1782054786680519492,80
R01,ROS_TCP,122,velocity,0.0,0.0,-0.0122,0,1782054786735885918,72
R01,ROS_TCP,123,stop,0.0,0.0,-0.0008,0,1782054786791536091,58
R01,ROS_TCP,124,velocity,0.0,0.0,-0.0128,0,1782054786847401289,78
R01,ROS_TCP,125,stop,0.0,0.0,0.0013,0,1782054786903699009,65
R01,ROS_TCP,126,velocity,0.0,0.0,-0.0129,0,1782054786959223127,77
R01,ROS_TCP,127,velocity,0.0,0.0,-0.0153,0,1782054787015112767,74
R01,ROS_TCP,128,velocity,0.0,0.0,-0.0078,0,1782054787072826541,74
R01,ROS_TCP,129,velocity,0.0,0.0,-0.0056,0,1782054787126061170,73
R01,ROS_TCP,130,velocity,0.0,0.0,-0.0081,0,1782054787183082033,78
R01,ROS_TCP,131,velocity,0.0,0.0,-0.0099,0,1782054787238642672,82
R01,ROS_TCP,132,velocity,0.0,0.0,-0.0094,0,1782054787293798984,81
R01,ROS_TCP,133,stop,0.0,0.0,-0.0013,0,1782054787350678668,64
R01,ROS_TCP,134,velocity,0.1138,0.0,0.0,0,1782054787403154601,79
R01,ROS_TCP,135,velocity,0.1111,0.0,0.0,0,1782054787459592410,74
R01,ROS_TCP,136,velocity,0.1105,0.0,0.0,0,1782054787515936457,81
R01,ROS_TCP,137,velocity,0.113,0.0,0.0,0,1782054787571698021,81
R01,ROS_TCP,138,velocity,0.1065,0.0,0.0,0,1782054787627733933,76
R01,ROS_TCP,139,velocity,0.1051,0.0,0.0,0,1782054787683545667,77
R01,ROS_TCP,140,velocity,0.109,0.0,0.0,0,1782054787737981164,77
R01,ROS_TCP,141,velocity,0.1092,0.0,0.0,0,1782054787792795119,79
R01,ROS_TCP,142,velocity,0.1167,0.0,0.0,0,1782054787850654683,80
R01,ROS_TCP,143,velocity,0.1155,0.0,0.0,0,1782054787905451074,81
R01,ROS_TCP,144,velocity,0.1111,0.0,0.0,0,1782054787960666160,75
R01,ROS_TCP,145,velocity,0.1041,0.0,0.0,0,1782054788017235058,82
R01,ROS_TCP,146,velocity,0.1101,0.0,0.0,0,1782054788072685662,73
R01,ROS_TCP,147,velocity,0.1132,0.0,0.0,0,1782054788129635918,83
R01,ROS_TCP,148,velocity,0.1111,0.0,0.0,0,1782054788183683955,79
R01,ROS_TCP,149,velocity,0.1196,0.0,0.0,0,1782054788239698386,79
R01,ROS_TCP,150,velocity,0.1121,0.0,0.0,0,1782054788295072649,72
R01,ROS_TCP,151,velocity,0.1094,0.0,0.0,0,1782054788351476071,74
R01,ROS_TCP,152,velocity,0.1081,0.0,0.0,0,1782054788406870807,76
R01,ROS_TCP,153,velocity,0.1089,0.0,0.0,0,1782054788462515041,76
R01,ROS_TCP,154,velocity,0.1092,0.0,0.0,0,1782054788515744730,82
R01,ROS_TCP,155,velocity,0.1101,0.0,0.0,0,1782054788574343796,73
R01,ROS_TCP,156,velocity,0.1116,0.0,0.0,0,1782054788627911744,79
R01,ROS_TCP,157,velocity,0.1112,0.0,0.0,0,1782054788684251278,72
R01,ROS_TCP,158,velocity,0.1009,0.0,0.0,0,1782054788738668050,78
R01,ROS_TCP,159,velocity,0.1074,0.0,0.0,0,1782054788793115583,74
R01,ROS_TCP,160,velocity,0.1112,0.0,0.0,0,1782054788850483753,83
R01,ROS_TCP,161,velocity,0.1171,0.0,0.0,0,1782054788906689079,75
R01,ROS_TCP,162,velocity,0.117,0.0,0.0,0,1782054788961938864,72
R01,ROS_TCP,163,velocity,0.1083,0.0,0.0,0,1782054789016042477,83
R01,ROS_TCP,164,velocity,0.1072,0.0,0.0,0,1782054789070429714,83
R01,ROS_TCP,165,velocity,0.1183,0.0,0.0,0,1782054789126105939,72
R01,ROS_TCP,166,velocity,0.1069,0.0,0.0,0,1782054789183616985,75
R01,ROS_TCP,167,velocity,0.1105,0.0,0.0,0,1782054789239117644,72
R01,ROS_TCP,168,velocity,0.1048,0.0,0.0,0,1782054789294605857,78
R01,ROS_TCP,169,velocity,0.1095,0.0,0.0,0,1782054789350804707,73
R01,ROS_TCP,170,velocity,0.1119,0.0,0.0,0,1782054789405236312,76
R01,ROS_TCP,171,velocity,0.1165,0.0,0.0,0,1782054789460491116,80
R01,ROS_TCP,172,velocity,0.1226,0.0,0.0,0,1782054789515331453,81
R01,ROS_TCP,173,velocity,0.1137,0.0,0.0,0,1782054789572047237,80
R01,ROS_TCP,174,velocity,0.115,0.0,0.0,0,1782054789628286455,82
R01,ROS_TCP,175,stop,0.0,0.0,0.0,0,1782054789682617341,62
R01,ROS_TCP,176,stop,0.0,0.0,0.0,0,1782054789738264108,66
R01,ROS_TCP,177,stop,0.0,0.0,0.0,0,1782054789795365621,68
R01,ROS_TCP,178,stop,0.0,0.0,0.0,0,1782054789851161749,66
R01,ROS_TCP,179,stop,0.0,0.0,0.0,0,1782054789903914094,62
R01,ROS_TCP,180,stop,0.0,0.0,0.0,0,1782054789960111617,67
R01,ROS_TCP,181,stop,0.0,0.0,0.0,0,1782054790016513038,61
R01,ROS_TCP,182,stop,0.0,0.0,0.0,0,1782054790072058573,64
R01,ROS_TCP,183,stop,0.0,0.0,0.0,0,1782054790127249996,64
R01,ROS_TCP,184,stop,0.0,0.0,0.0,0,1782054790182642618,67
R01,ROS_TCP,185,stop,0.0,0.0,0.0,0,1782054790238670930,63
R01,ROS_TCP,186,stop,0.0,0.0,0.0,0,1782054790294417996,67
R01,ROS_TCP,187,stop,0.0,0.0,0.0,0,1782054790349602381,61
R01,ROS_TCP,188,stop,0.0,0.0,0.0,0,1782054790405938673,58
R01,ROS_TCP,189,stop,0.0,0.0,0.0,0,1782054790461095889,59
R01,ROS_TCP,190,stop,0.0,0.0,0.0,0,1782054790516087750,66
R01,ROS_TCP,191,stop,0.0,0.0,0.0,0,1782054790572319418,68
R01,ROS_TCP,192,stop,0.0,0.0,0.0,0,1782054790626952229,69
R01,ROS_TCP,193,stop,0.0,0.0,0.0,0,1782054790682489633,61
R01,ROS_TCP,194,stop,0.0,0.0,0.0,0,1782054790738001533,69
R01,ROS_TCP,195,stop,0.0,0.0,0.0,0,1782054790792872708,64
R01,ROS_TCP,196,stop,0.0,0.0,0.0,0,1782054790849249719,59
R01,ROS_TCP,197,stop,0.0,0.0,0.0,0,1782054790904245479,61
R01,ROS_TCP,198,stop,0.0,0.0,0.0,0,1782054790961341249,67
R01,ROS_TCP,199,stop,0.0,0.0,0.0,0,1782054791016290496,59
R01,ROS_TCP,200,stop,0.0,0.0,0.0,0,1782054791071827298,66
R01,ROS_TCP,201,stop,0.0,0.0,0.0,0,1782054791126870859,62
R01,ROS_TCP,202,stop,0.0,0.0,0.0,0,1782054791181188059,62
R01,ROS_TCP,203,stop,0.0,0.0,0.0,0,1782054791237631941,65
R01,ROS_TCP,204,stop,0.0,0.0,0.0,0,1782054791292208113,67
R01,ROS_TCP,205,stop,0.0,0.0,0.0,0,1782054791348017633,58
R01,ROS_TCP,206,stop,0.0,0.0,0.0,0,1782054791403600379,65
R01,ROS_TCP,207,stop,0.0,0.0,0.0,0,1782054791460149548,58
R01,ROS_TCP,208,action,0.0,0.0,-0.0772,5,1782054791514926978,70
R01,ROS_TCP,209,action,0.0,0.0,-0.085,5,1782054791572066199,65
R01,ROS_TCP,210,action,0.0,0.0,-0.0809,1,1782054791626364290,71
R01,ROS_TCP,211,action,0.0,0.0,-0.0787,2,1782054791681852459,74
R01,ROS_TCP,212,action,0.0,0.0,-0.087,5,1782054791736487441,66
R01,ROS_TCP,213,action,0.0,0.0,-0.1022,4,1782054791794680418,64
R01,ROS_TCP,214,action,0.0,0.0,-0.0855,1,1782054791849300842,66
R01,ROS_TCP,215,action,0.0,0.0,-0.0888,4,1782054791905601118,68
R01,ROS_TCP,216,action,0.0,0.0,-0.0877,3,1782054791960527599,69
R01,ROS_TCP,217,action,0.0,0.0,-0.0881,1,1782054792015669530,72
R01,ROS_TCP,218,action,0.0,0.0,-0.0852,1,1782054792070530413,67
R01,ROS_TCP,219,action,0.0,0.0,-0.0963,1,1782054792126519295,66
R01,ROS_TCP,220,action,0.0,0.0,-0.0811,5,1782054792183171390,67
R01,ROS_TCP,221,action,0.0,0.0,-0.0861,1,1782054792237327565,75
R01,ROS_TCP,222,action,0.0,0.0,-0.0868,3,1782054792293091315,75
R01,ROS_TCP,223,action,0.0,0.0,-0.0883,2,1782054792348900999,72
R01,ROS_TCP,224,action,0.0,0.0,-0.0918,3,1782054792404561679,66
R01,ROS_TCP,225,action,0.0,0.0,-0.0869,3,1782054792461406955,67
R01,ROS_TCP,226,action,0.0,0.0,-0.0773,5,1782054792515682486,73
R01,ROS_TCP,227,action,0.0,0.0,-0.0748,2,1782054792572101105,73
R01,ROS_TCP,228,action,0.0,0.0,-0.0898,2,1782054792627450653,69
R01,ROS_TCP,229,action,0.0,0.0,-0.0737,2,1782054792681450871,64
R01,ROS_TCP,230,action,0.0,0.0,-0.0716,4,1782054792737758818,64
R01,ROS_TCP,231,action,0.0,0.0,-0.0806,2,1782054792792525676,70
R01,ROS_TCP,232,action,0.0,0.0,-0.0906,5,1782054792850088409,68
R01,ROS_TCP,233,action,0.0,0.0,-0.0805,3,1782054792902333752,64
R01,ROS_TCP,234,velocity,0.221,0.0,0.0,0,1782054792957917394,75
R01,ROS_TCP,235,velocity,0.2179,0.0,0.0,0,1782054793012518995,74
R01,ROS_TCP,236,velocity,0.2248,0.0,0.0,0,1782054793069579991,81
R01,ROS_TCP,237,velocity,0.2273,0.0,0.0,0,1782054793127477783,82
R01,ROS_TCP,238,velocity,0.2219,0.0,0.0,0,1782054793181324606,73
R01,ROS_TCP,239,velocity,0.2255,0.0,0.0,0,1782054793236066639,78
R01,ROS_TCP,240,velocity,0.2266,0.0,0.0,0,1782054793291347731,79
R01,ROS_TCP,241,velocity,0.2222,0.0,0.0,0,1782054793346069873,81
R01,ROS_TCP,242,velocity,0.2253,0.0,0.0,0,1782054793402104905,74
R01,ROS_TCP,243,velocity,0.2251,0.0,0.0,0,1782054793457096241,73
R01,ROS_TCP,244,velocity,0.2195,0.0,0.0,0,1782054793513054348,76
R01,ROS_TCP,245,velocity,0.2291,0.0,0.0,0,1782054793566816937,80
R01,ROS_TCP,246,velocity,0.2236,0.0,0.0,0,1782054793623124213,78
R01,ROS_TCP,247,velocity,0.2245,0.0,0.0,0,1782054793677801755,77
R01,ROS_TCP,248,velocity,0.2268,0.0,0.0,0,1782054793733148293,83
R01,ROS_TCP,249,velocity,0.2212,0.0,0.0,0,1782054793789778603,78
R01,ROS_TCP,250,velocity,0.2381,0.0,0.0,0,1782054793846712538,72
R01,ROS_TCP,251,velocity,0.2286,0.0,0.0,0,1782054793902121748,77
R01,ROS_TCP,252,velocity,0.2283,0.0,0.0,0,1782054793955761505,80
R01,ROS_TCP,253,velocity,0.228,0.0,0.0,0,1782054794010427324,72
R01,ROS_TCP,254,velocity,0.2246,0.0,0.0,0,1782054794065852716,78
R01,ROS_TCP,255,velocity,0.0913,0.0,0.0,0,1782054794121050858,81
R01,ROS_TCP,256,velocity,0.0885,0.0,0.0,0,1782054794176284335,76
R01,ROS_TCP,257,velocity,0.0903,0.0,0.0,0,1782054794231784097,83
R01,ROS_TCP,258,velocity,0.0974,0.0,0.0,0,1782054794287893928,72
R01,ROS_TCP,259,velocity,0.0931,0.0,0.0,0,1782054794343273795,74
R01,ROS_TCP,260,velocity,0.0939,0.0,0.0,0,1782054794397943148,82
R01,ROS_TCP,261,velocity,0.0915,0.0,0.0,0,1782054794455282300,76
R01,ROS_TCP,262,velocity,0.098,0.0,0.0,0,1782054794510290784,74
R01,ROS_TCP,263,velocity,0.0875,0.0,0.0,0,1782054794566411845,81
R01,ROS_TCP,264,velocity,0.0986,0.0,0.0,0,1782054794622476095,74
R01,ROS_TCP,265,velocity,0.0938,0.0,0.0,0,1782054794675541442,73
R01,ROS_TCP,266,velocity,0.0906,0.0,0.0,0,1782054794732158348,75
R01,ROS_TCP,267,velocity,0.0946,0.0,0.0,0,1782054794789045184,76
R01,ROS_TCP,268,velocity,0.0906,0.0,0.0,0,1782054794843929846,74
R01,ROS_TCP,269,velocity,0.0923,0.0,0.0,0,1782054794899543645,77
R01,ROS_TCP,270,velocity,0.0919,0.0,0.0,0,1782054794955305330,77
R01,ROS_TCP,271,velocity,0.0899,0.0,0.0,0,1782054795008945872,81
R01,ROS_TCP,272,velocity,0.0984,0.0,0.0,0,1782054795065145238,77
R01,ROS_TCP,273,velocity,0.0943,0.0,0.0,0,1782054795122473726,74
R01,ROS_TCP,274,velocity,0.0976,0.0,0.0,0,1782054795176987183,77
R01,ROS_TCP,275,velocity,0.0965,0.0,0.0,0,1782054795232590398,73
R01,ROS_TCP,276,velocity,0.0873,0.0,0.0,0,1782054795287208238,72
R01,ROS_TCP,277,velocity,0.0894,0.0,0.0,0,1782054795341838805,75
R01,ROS_TCP,278,velocity,0.0935,0.0,0.0,0,1782054795398999563,73
R01,ROS_TCP,279,velocity,0.0917,0.0,0.0,0,1782054795455664087,76
R01,ROS_TCP,280,velocity,0.0967,0.0,0.0,0,1782054795510181325,73
R01,ROS_TCP,281,velocity,0.0908,0.0,0.0,0,1782054795565547361,82
R01,ROS_TCP,282,velocity,0.0949,0.0,0.0,0,1782054795621053812,73
R01,ROS_TCP,283,velocity,0.0871,0.0,0.0,0,1782054795676331573,79
R01,ROS_TCP,284,velocity,0.0923,0.0,0.0,0,1782054795734192873,72
R01,ROS_TCP,285,velocity,0.094,0.0,0.0,0,1782054795787639250,81
R01,ROS_TCP,286,velocity,0.09,0.0,0.0,0,1782054795843692512,75
R01,ROS_TCP,287,velocity,0.0959,0.0,0.0,0,1782054795899461553,82
R01,ROS_TCP,288,velocity,0.0848,0.0,0.0,0,1782054795955078030,72
R01,ROS_TCP,289,velocity,0.0905,0.0,0.0,0,1782054796009335095,80
R01,ROS_TCP,290,velocity,0.0837,0.0,0.0,0,1782054796065387529,77
R01,ROS_TCP,291,velocity,0.0907,0.0,0.0,0,1782054796122493108,77
R01,ROS_TCP,292,velocity,0.0982,0.0,0.0,0,1782054796178532877,76
R01,ROS_TCP,293,velocity,0.0907,0.0,0.0,0,1782054796233457749,72
R01,ROS_TCP,294,velocity,0.0897,0.0,0.0,0,1782054796289198798,78
R01,ROS_TCP,295,velocity,0.0929,0.0,0.0,0,1782054796344166161,75
R01,ROS_TCP,296,action,0.0,0.0,-0.1088,3,1782054796398884473,65
R01,ROS_TCP,297,action,0.0,0.0,-0.0931,2,1782054796453955567,65
R01,ROS_TCP,298,action,0.0,0.0,-0.1089,5,1782054796509525431,73
R01,ROS_TCP,299,action,0.0,0.0,-0.1016,4,1782054796563451897,67
R01,ROS_TCP,300,action,0.0,0.0,-0.1089,5,1782054796622093549,71
R01,ROS_TCP,301,action,0.0,0.0,-0.1031,1,1782054796675544819,68
R01,ROS_TCP,302,action,0.0,0.0,-0.1007,1,1782054796733049570,73
R01,ROS_TCP,303,action,0.0,0.0,-0.0997,3,1782054796787599723,70
R01,ROS_TCP,304,action,0.0,0.0,-0.0921,1,1782054796843547593,71
R01,ROS_TCP,305,action,0.0,0.0,-0.0944,2,1782054796897612001,64
R01,ROS_TCP,306,action,0.0,0.0,-0.1001,1,1782054796953817476,65
R01,ROS_TCP,307,action,0.0,0.0,-0.0931,1,1782054797010085809,74
R01,ROS_TCP,308,action,0.0,0.0,-0.1037,4,1782054797065278895,74
R01,ROS_TCP,309,action,0.0,0.0,-0.0982,4,1782054797120216371,65
R01,ROS_TCP,310,action,0.0,0.0,-0.0924,4,1782054797176597723,64
R01,ROS_TCP,311,action,0.0,0.0,-0.0929,5,1782054797231536356,65
R01,ROS_TCP,312,action,0.0,0.0,-0.0924,1,1782054797286013947,67
R01,ROS_TCP,313,action,0.0,0.0,-0.0968,1,1782054797342062407,70
R01,ROS_TCP,314,action,0.0,0.0,-0.085,1,1782054797398195415,69
R01,ROS_TCP,315,action,0.0,0.0,-0.0894,5,1782054797454316016,66
R01,ROS_TCP,316,action,0.0,0.0,-0.0988,3,1782054797509540101,65
R01,ROS_TCP,317,action,0.0,0.0,-0.0758,4,1782054797565147598,68
R01,ROS_TCP,318,action,0.0,0.0,-0.0973,5,1782054797619000777,75
R01,ROS_TCP,319,action,0.0,0.0,-0.0992,2,1782054797676391003,69
R01,ROS_TCP,320,action,0.0,0.0,-0.0969,1,1782054797730959978,65
R01,ROS_TCP,321,action,0.0,0.0,0.1302,4,1782054797786137893,66
R01,ROS_TCP,322,action,0.0,0.0,0.1193,5,1782054797842796817,64
R01,ROS_TCP,323,action,0.0,0.0,0.1192,2,1782054797898847579,69
R01,ROS_TCP,324,action,0.0,0.0,0.1173,2,1782054797951913688,70
R01,ROS_TCP,325,action,0.0,0.0,0.1208,4,1782054798009346774,68
R01,ROS_TCP,326,action,0.0,0.0,0.1243,4,1782054798065898546,72
R01,ROS_TCP,327,action,0.0,0.0,0.1065,2,1782054798120831364,66
R01,ROS_TCP,328,action,0.0,0.0,0.1195,2,1782054798176142918,64
R01,ROS_TCP,329,action,0.0,0.0,0.1212,3,1782054798230822579,74
R01,ROS_TCP,330,action,0.0,0.0,0.1175,3,1782054798285133119,75
R01,ROS_TCP,331,action,0.0,0.0,0.1225,1,1782054798342585732,65
R01,ROS_TCP,332,action,0.0,0.0,0.1189,1,1782054798395944743,73
R01,ROS_TCP,333,action,0.0,0.0,0.1129,1,1782054798451214373,65
R01,ROS_TCP,334,action,0.0,0.0,0.1155,4,1782054798507014958,65
