run_id,method,seq,t_recv_ns,t_parse_start_ns,t_parse_end_ns,t_ros_publish_ns,payload_size_bytes,status
R01,ROS_TCP,22,1782054781172425113,1782054781172559373,1782054781174257154,1782054781174614660,78,ok
R01,ROS_TCP,23,1782054781228760541,1782054781228983435,1782054781230541213,1782054781230983581,75,parse_error
R01,ROS_TCP,24,1782054781284518397,1782054781284728144,1782054781286462760,1782054781286878289,76,ok
R01,ROS_TCP,25,1782054781341071426,1782054781341279905,1782054781342260099,1782054781342648712,75,ok
R01,ROS_TCP,26,1782054781409110169,1782054781409215944,1782054781410372614,1782054781410495918,80,ok
R01,ROS_TCP,27,1782054781463723967,1782054781463914651,1782054781465350800,1782054781465495491,74,ok
R01,ROS_TCP,28,1782054781511946168,1782054781512022453,1782054781513907929,1782054781514333325,83,ok
R01,ROS_TCP,29,1782054781561017278,1782054781561191577,1782054781562894661,1782054781563373788,79,ok
R01,ROS_TCP,30,1782054781624244873,1782054781624320090,1782054781625398800,1782054781625820164,78,ok
R01,ROS_TCP,31,1782054781689324657,1782054781689498394,1782054781690337283,1782054781690545027,72,ok
R01,ROS_TCP,32,1782054781729567512,1782054781729779751,1782054781731253738,1782054781731383595,78,parse_error
R01,ROS_TCP,33,1782054781784712241,1782054781784938179,1782054781785969743,1782054781786348428,74,ok
R01,ROS_TCP,34,1782054781840307945,1782054781840522758,1782054781841997819,1782054781842362036,81,ok
R01,ROS_TCP,35,1782054781895600318,1782054781895729430,1782054781896977437,1782054781897222100,80,ok
R01,ROS_TCP,36,1782054781951595518,1782054781951694697,1782054781953618955,1782054781953750056,73,ok
R01,ROS_TCP,37,1782054782007489859,1782054782007589121,1782054782009201776,1782054782009417388,78,ok
R01,ROS_TCP,38,1782054782077648219,1782054782077897243,1782054782081169268,1782054782081634832,72,parse_error
R01,ROS_TCP,39,1782054782129231075,1782054782129337610,1782054782130754271,1782054782131135945,73,ok
R01,ROS_TCP,40,1782054782175311890,1782054782175455822,1782054782176834222,1782054782176973072,81,ok
R01,ROS_TCP,41,1782054782240572400,1782054782240685512,1782054782242188752,1782054782242389170,80,ok
R01,ROS_TCP,42,1782054782286546063,1782054782286743454,1782054782288018835,1782054782288486954,80,ok
R01,ROS_TCP,43,1782054782341542099,1782054782341687450,1782054782342615835,1782054782342904376,73,ok
R01,ROS_TCP,44,1782054782399551972,1782054782399624217,1782054782400881568,1782054782401192367,79,ok
R01,ROS_TCP,45,1782054782453418092,1782054782453469913,1782054782454303647,1782054782454689385,83,parse_error
R01,ROS_TCP,46,1782054782509759759,1782054782509950380,1782054782511023693,1782054782511478989,75,ok
R01,ROS_TCP,47,1782054782564139570,1782054782564323312,1782054782565133197,1782054782565455643,76,ok
R01,ROS_TCP,48,1782054782626476652,1782054782626723239,1782054782627798084,1782054782628021193,78,ok
R01,ROS_TCP,49,1782054782680070696,1782054782680124239,1782054782681322851,1782054782681515215,72,ok
R01,ROS_TCP,50,1782054782733341614,1782054782733420004,1782054782734635252,1782054782734851018,77,ok
R01,ROS_TCP,51,1782054782788973928,1782054782789046047,1782054782790962987,1782054782791427191,80,ok
R01,ROS_TCP,52,1782054782857042139,1782054782857186440,1782054782858988778,1782054782859281533,74,ok
R01,ROS_TCP,53,1782054782899612401,1782054782899785657,1782054782900911394,1782054782901098599,80,duplicate
R01,ROS_TCP,54,1782054782955427599,1782054782955666013,1782054782957028656,1782054782957191027,76,ok
R01,ROS_TCP,55,1782054783010120245,1782054783010188259,1782054783013404316,1782054783013712719,79,ok
R01,ROS_TCP,56,1782054783067187132,1782054783067289016,1782054783069013834,1782054783069192183,75,ok
R01,ROS_TCP,57,1782054783121840193,1782054783122024274,1782054783123379738,1782054783123791995,77,ok
R01,ROS_TCP,58,1782054783176549522,1782054783176604432,1782054783177852372,1782054783178007718,74,ok
R01,ROS_TCP,59,1782054783243588545,1782054783243826157,1782054783244809825,1782054783245016963,80,parse_error
R01,ROS_TCP,60,1782054783295785172,1782054783295835365,1782054783297255977,1782054783297513046,81,ok
R01,ROS_TCP,61,1782054783343338143,1782054783343509661,1782054783344589390,1782054783344872569,73,ok
R01,ROS_TCP,62,1782054783415729575,1782054783415872581,1782054783417346068,1782054783417572222,81,ok
R01,ROS_TCP,63,1782054783453755606,1782054783453815978,1782054783455260001,1782054783455470294,82,ok
R01,ROS_TCP,64,1782054783510284708,1782054783510371090,1782054783511817228,1782054783512214856,81,ok
R01,ROS_TCP,65,1782054783566195940,1782054783566409219,1782054783567442911,1782054783567816338,82,ok
R01,ROS_TCP,66,1782054783621593154,1782054783621691088,1782054783623320865,1782054783623766905,79,ok
R01,ROS_TCP,67,1782054783678963991,1782054783679139734,1782054783680485373,1782054783680779053,80,ok
R01,ROS_TCP,68,1782054783733402877,1782054783733521469,1782054783735305349,1782054783735769317,80,ok
R01,ROS_TCP,69,1782054783788043076,1782054783788230937,1782054783789599560,1782054783789721150,73,ok
R01,ROS_TCP,70,1782054783843077837,1782054783843288594,1782054783844427017,1782054783844885961,82,ok
R01,ROS_TCP,71,1782054783915229221,1782054783915285981,1782054783916736455,1782054783917162713,81,ok
R01,ROS_TCP,72,1782054783955638207,1782054783955782574,1782054783956783726,1782054783957197028,72,ok
R01,ROS_TCP,73,1782054784011034453,1782054784011211762,1782054784012171241,1782054784012475437,76,ok
R01,ROS_TCP,74,1782054784064968091,1782054784065039948,1782054784066571966,1782054784066988189,79,parse_error
R01,ROS_TCP,75,1782054784135582374,1782054784135821407,1782054784136579187,1782054784136910779,74,dropped
R01,ROS_TCP,76,1782054784194508819,1782054784194711358,1782054784196018903,1782054784196479866,79,ok
R01,ROS_TCP,77,1782054784249533248,1782054784249697190,1782054784251109480,1782054784251501253,78,ok
R01,ROS_TCP,78,1782054784290687995,1782054784290925719,1782054784292182783,1782054784292582451,77,ok
R01,ROS_TCP,79,1782054784345022225,1782054784345184419,1782054784347225052,1782054784347694185,81,parse_error
R01,ROS_TCP,80,1782054784407695900,1782054784407931569,1782054784410086816,1782054784410254771,83,ok
R01,ROS_TCP,81,1782054784457095150,1782054784457323937,1782054784458461808,1782054784458659356,74,ok
R01,ROS_TCP,82,1782054784514308131,1782054784514545348,1782054784515993533,1782054784516166793,81,ok
R01,ROS_TCP,83,1782054784576153947,1782054784576280153,1782054784578007138,1782054784578424332,83,ok
R01,ROS_TCP,84,1782054784625001365,1782054784625062869,1782054784627080051,1782054784627403481,77,ok
R01,ROS_TCP,85,1782054784679988843,1782054784680122213,1782054784681821609,1782054784682119028,80,ok
R01,ROS_TCP,86,1782054784736470695,1782054784736640905,1782054784739840905,1782054784740141796,77,ok
R01,ROS_TCP,87,1782054784791325426,1782054784791403018,1782054784792642480,1782054784793078160,64,ok
R01,ROS_TCP,88,1782054784846773720,1782054784846981480,1782054784848442268,1782054784848704706,68,ok
R01,ROS_TCP,89,1782054784916857787,1782054784916916923,1782054784918254188,1782054784918638870,79,ok
R01,ROS_TCP,90,1782054784974264420,1782054784974497873,1782054784976232546,1782054784976519786,76,ok
R01,ROS_TCP,91,1782054785014316924,1782054785014508382,1782054785016322825,1782054785016672337,64,ok
R01,ROS_TCP,92,1782054785086599993,1782054785086679865,1782054785088070158,1782054785088237180,74,ok
R01,ROS_TCP,93,1782054785125890851,1782054785125998678,1782054785127731339,1782054785128178400,76,ok
R01,ROS_TCP,94,1782054785186818114,1782054785187055038,1782054785188000033,1782054785188279908,68,ok
R01,ROS_TCP,95,1782054785236888475,1782054785237038230,1782054785238725219,1782054785238891892,68,ok
R01,ROS_TCP,96,1782054785292489070,1782054785292597678,1782054785294596562,1782054785295033094,75,ok
R01,ROS_TCP,97,1782054785346841679,1782054785346892692,1782054785348087938,1782054785348274162,83,parse_error
R01,ROS_TCP,98,1782054785404479662,1782054785404548265,1782054785405820039,1782054785406055753,58,dropped
R01,ROS_TCP,99,1782054785459604758,1782054785459833953,1782054785461194311,1782054785461481586,64,ok
R01,ROS_TCP,100,1782054785514227702,1782054785514316693,1782054785515333561,1782054785515584878,80,duplicate
R01,ROS_TCP,101,1782054785572277873,1782054785572494428,1782054785573754863,1782054785573931350,60,ok
R01,ROS_TCP,102,1782054785634072210,1782054785634140454,1782054785635112156,1782054785635315781,76,ok
R01,ROS_TCP,103,1782054785681948970,1782054785682092307,1782054785683192493,1782054785683591748,78,duplicate
R01,ROS_TCP,104,1782054785737584435,1782054785737772848,1782054785739617596,1782054785739750724,81,dropped
R01,ROS_TCP,105,1782054785793555613,1782054785793652445,1782054785795362853,1782054785795718076,60,ok
R01,ROS_TCP,106,1782054785850169919,1782054785850271214,1782054785851203194,1782054785851654045,83,ok
R01,ROS_TCP,107,1782054785904282082,1782054785904390081,1782054785905697860,1782054785905831291,83,ok
R01,ROS_TCP,108,1782054785960458420,1782054785960582702,1782054785961776350,1782054785962232360,72,dropped
R01,ROS_TCP,109,1782054786016861699,1782054786016918306,1782054786018682169,1782054786019112037,72,ok
R01,ROS_TCP,110,1782054786083513308,1782054786083732925,1782054786084971723,1782054786085183445,76,ok
R01,ROS_TCP,111,1782054786141929732,1782054786142016065,1782054786142964759,1782054786143162081,63,parse_error
R01,ROS_TCP,112,1782054786185327691,1782054786185429409,1782054786187097974,1782054786187457605,83,ok
R01,ROS_TCP,113,1782054786254992163,1782054786255116950,1782054786256945927,1782054786257105444,60,ok
R01,ROS_TCP,114,1782054786302151083,1782054786302205902,1782054786303241707,1782054786303402232,73,duplicate
R01,ROS_TCP,115,1782054786360436204,1782054786360564248,1782054786362154659,1782054786362372721,75,ok
R01,ROS_TCP,116,1782054786412824437,1782054786412997947,1782054786414245873,1782054786414388177,76,ok
R01,ROS_TCP,117,1782054786462687173,1782054786462807068,1782054786463785225,1782054786464112200,59,ok
R01,ROS_TCP,118,1782054786520763916,1782054786520838958,1782054786522511327,1782054786522819043,65,dropped
R01,ROS_TCP,119,1782054786573687275,1782054786573802435,1782054786575074937,1782054786575315146,80,ok
R01,ROS_TCP,120,1782054786629396412,1782054786629460535,1782054786630673829,1782054786630944495,77,ok
R01,ROS_TCP,121,1782054786684853358,1782054786684915645,1782054786686423494,1782054786686880499,80,ok
R01,ROS_TCP,122,1782054786740413347,1782054786740575378,1782054786742011030,1782054786742461224,72,ok
R01,ROS_TCP,123,1782054786806307179,1782054786806455889,1782054786807361601,1782054786807623461,58,ok
R01,ROS_TCP,124,1782054786851850383,1782054786851905465,1782054786853048905,1782054786853330756,78,duplicate
R01,ROS_TCP,125,1782054786908072390,1782054786908161216,1782054786909858283,1782054786910156994,65,ok
R01,ROS_TCP,126,1782054786969108204,1782054786969209999,1782054786969947724,1782054786970377846,77,dropped
R01,ROS_TCP,127,1782054787019574963,1782054787019767950,1782054787021549060,1782054787021689936,74,ok
R01,ROS_TCP,128,1782054787088745168,1782054787088944558,1782054787090323641,1782054787090644409,74,ok
R01,ROS_TCP,129,1782054787130362952,1782054787130602002,1782054787131443498,1782054787131571120,73,ok
R01,ROS_TCP,130,1782054787187512353,1782054787187744968,1782054787189131662,1782054787189500876,78,parse_error
R01,ROS_TCP,131,1782054787243034607,1782054787243194565,1782054787244963430,1782054787245089550,82,ok
R01,ROS_TCP,132,1782054787298217657,1782054787298407660,1782054787299717573,1782054787299880167,81,ok
R01,ROS_TCP,133,1782054787366049605,1782054787366103563,1782054787367245891,1782054787367395041,64,ok
R01,ROS_TCP,134,1782054787412999921,1782054787413209907,1782054787414252772,1782054787414390506,79,parse_error
R01,ROS_TCP,135,1782054787463971909,1782054787464050255,1782054787465423667,1782054787465809274,74,ok
R01,ROS_TCP,136,1782054787524806575,1782054787524906602,1782054787526163640,1782054787526373176,81,dropped
R01,ROS_TCP,137,1782054787579240908,1782054787579298460,1782054787580722501,1782054787580865521,81,ok
R01,ROS_TCP,138,1782054787636737139,1782054787636888307,1782054787637749783,1782054787638116213,76,parse_error
R01,ROS_TCP,139,1782054787687903011,1782054787688076814,1782054787689202996,1782054787689467100,77,ok
R01,ROS_TCP,140,1782054787742384871,1782054787742455409,1782054787743581806,1782054787744033323,77,ok
R01,ROS_TCP,141,1782054787797065851,1782054787797191310,1782054787798028683,1782054787798332896,79,ok
R01,ROS_TCP,142,1782054787871277803,1782054787871513462,1782054787872703348,1782054787872856933,80,ok
R01,ROS_TCP,143,1782054787909967032,1782054787910027774,1782054787911290343,1782054787911543074,81,ok
R01,ROS_TCP,144,1782054787965193176,1782054787965292858,1782054787966699845,1782054787966969805,75,ok
R01,ROS_TCP,145,1782054788021707605,1782054788021933140,1782054788023379961,1782054788023543979,82,ok
R01,ROS_TCP,146,1782054788080636293,1782054788080800420,1782054788082303576,1782054788082602260,73,ok
R01,ROS_TCP,147,1782054788134101597,1782054788134287227,1782054788135335705,1782054788135743838,83,ok
R01,ROS_TCP,148,1782054788187902786,1782054788188064761,1782054788189139024,1782054788189455307,79,ok
R01,ROS_TCP,149,1782054788254892609,1782054788255038562,1782054788256165784,1782054788256569657,79,ok
R01,ROS_TCP,150,1782054788310611440,1782054788310773018,1782054788312456212,1782054788312885958,72,ok
R01,ROS_TCP,151,1782054788369026315,1782054788369182768,1782054788370632066,1782054788371084279,74,ok
R01,ROS_TCP,152,1782054788412703509,1782054788412789375,1782054788414737526,1782054788415135004,76,ok
R01,ROS_TCP,153,1782054788466834408,1782054788466964900,1782054788468172474,1782054788468379162,76,ok
R01,ROS_TCP,154,1782054788520081221,1782054788520237925,1782054788521153662,1782054788521447187,82,parse_error
R01,ROS_TCP,155,1782054788578594011,1782054788578777483,1782054788579756719,1782054788580080988,73,ok
R01,ROS_TCP,156,1782054788632405321,1782054788632587168,1782054788633824195,1782054788634139298,79,parse_error
R01,ROS_TCP,157,1782054788688749743,1782054788688895910,1782054788689949854,1782054788690375691,72,ok
R01,ROS_TCP,158,1782054788743149866,1782054788743314359,1782054788746515464,1782054788746854723,78,ok
R01,ROS_TCP,159,1782054788797466484,1782054788797660895,1782054788799128059,1782054788799574692,74,ok
R01,ROS_TCP,160,1782054788861012933,1782054788861172518,1782054788861886781,1782054788862183674,83,ok
R01,ROS_TCP,161,1782054788910926005,1782054788911037148,1782054788912852997,1782054788913118288,75,ok
R01,ROS_TCP,162,1782054788966431055,1782054788966518523,1782054788967767902,1782054788968010019,72,dropped
R01,ROS_TCP,163,1782054789020505391,1782054789020666272,1782054789022385899,1782054789022826603,83,ok
R01,ROS_TCP,164,1782054789074764429,1782054789074989326,1782054789075669718,1782054789075857195,83,ok
R01,ROS_TCP,165,1782054789135745292,1782054789135899273,1782054789137146184,1782054789137331605,72,ok
R01,ROS_TCP,166,1782054789187902373,1782054789188108976,1782054789189943665,1782054789190367393,75,ok
R01,ROS_TCP,167,1782054789243381462,1782054789243505147,1782054789244949465,1782054789245323700,72,ok
R01,ROS_TCP,168,1782054789298959452,1782054789299137781,1782054789300731348,1782054789300856372,78,ok
R01,ROS_TCP,169,1782054789354968543,1782054789355081085,1782054789356069034,1782054789356495226,73,ok
R01,ROS_TCP,170,1782054789409768568,1782054789409924531,1782054789413272303,1782054789413726792,76,ok
R01,ROS_TCP,171,1782054789465009901,1782054789465139330,1782054789466762328,1782054789467043986,80,ok
R01,ROS_TCP,172,1782054789526556573,1782054789526794707,1782054789527960781,1782054789528214452,81,ok
R01,ROS_TCP,173,1782054789576509808,1782054789576641913,1782054789579860064,1782054789580219884,80,ok
R01,ROS_TCP,174,1782054789632843997,1782054789633090125,1782054789634281093,1782054789634536925,82,ok
R01,ROS_TCP,175,1782054789697114209,1782054789697239896,1782054789698443136,1782054789698652580,62,ok
R01,ROS_TCP,176,1782054789742586088,1782054789742654868,1782054789744273371,1782054789744572446,66,parse_error
R01,ROS_TCP,177,1782054789799861614,1782054789800102453,1782054789801234781,1782054789801706400,68,ok
R01,ROS_TCP,178,1782054789855566624,1782054789855675555,1782054789857632592,1782054789857961283,66,ok
R01,ROS_TCP,179,1782054789916004098,1782054789916237084,1782054789917737048,1782054789918110160,62,ok
R01,ROS_TCP,180,1782054789976708860,1782054789976781753,1782054789978035484,1782054789978310585,67,dropped
R01,ROS_TCP,181,1782054790020796832,1782054790020987403,1782054790022996464,1782054790023122844,61,ok
R01,ROS_TCP,182,1782054790084411262,1782054790084550267,1782054790086178296,1782054790086436071,64,ok
R01,ROS_TCP,183,1782054790146711867,1782054790146836879,1782054790148043112,1782054790148333173,64,ok
R01,ROS_TCP,184,1782054790187104317,1782054790187184066,1782054790188517714,1782054790188639817,67,ok
R01,ROS_TCP,185,1782054790243106433,1782054790243281640,1782054790244951508,1782054790245353307,63,ok
R01,ROS_TCP,186,1782054790298948019,1782054790299130541,1782054790300637781,1782054790300872969,67,ok
R01,ROS_TCP,187,1782054790354094319,1782054790354297893,1782054790355484636,1782054790355690683,61,ok
R01,ROS_TCP,188,1782054790410308328,1782054790410493347,1782054790411256805,1782054790411634764,58,ok
R01,ROS_TCP,189,1782054790479988809,1782054790480164848,1782054790481432565,1782054790481641488,59,ok
R01,ROS_TCP,190,1782054790520448035,1782054790520683157,1782054790521559487,1782054790521807168,66,dropped
R01,ROS_TCP,191,1782054790585831332,1782054790585892044,1782054790587476115,1782054790587915631,68,ok
R01,ROS_TCP,192,1782054790631871317,1782054790632003393,1782054790633428658,1782054790633767365,69,ok
R01,ROS_TCP,193,1782054790686983755,1782054790687139001,1782054790688670423,1782054790688846656,61,ok
R01,ROS_TCP,194,1782054790744138498,1782054790744335194,1782054790747589292,1782054790747925180,69,ok
R01,ROS_TCP,195,1782054790809090682,1782054790809258602,1782054790811005334,1782054790811481471,64,ok
R01,ROS_TCP,196,1782054790861266751,1782054790861358794,1782054790862420261,1782054790862745056,59,ok
R01,ROS_TCP,197,1782054790908460550,1782054790908523483,1782054790909488391,1782054790909717374,61,ok
R01,ROS_TCP,198,1782054790965696256,1782054790965868409,1782054790966995103,1782054790967236137,67,ok
R01,ROS_TCP,199,1782054791028862669,1782054791029073177,1782054791030549354,1782054791030763706,59,parse_error
R01,ROS_TCP,200,1782054791078115391,1782054791078349768,1782054791079869194,1782054791080238440,66,ok
R01,ROS_TCP,201,1782054791138174022,1782054791138423816,1782054791140143203,1782054791140475595,62,ok
R01,ROS_TCP,202,1782054791185510907,1782054791185611180,1782054791187039254,1782054791187397551,62,ok
R01,ROS_TCP,203,1782054791246195732,1782054791246267036,1782054791247323901,1782054791247781775,65,duplicate
R01,ROS_TCP,204,1782054791304767520,1782054791304942305,1782054791306466157,1782054791306659563,67,dropped
R01,ROS_TCP,205,1782054791364961913,1782054791365178723,1782054791366532247,1782054791366843566,58,parse_error
R01,ROS_TCP,206,1782054791413039408,1782054791413259983,1782054791415122332,1782054791415556337,65,ok
R01,ROS_TCP,207,1782054791464653290,1782054791464765967,1782054791465748434,1782054791466161282,58,ok
R01,ROS_TCP,208,1782054791527271129,1782054791527519427,1782054791529059757,1782054791529432153,70,duplicate
R01,ROS_TCP,209,1782054791589438586,1782054791589604703,1782054791590384314,1782054791590538657,65,ok
R01,ROS_TCP,210,1782054791630888922,1782054791630980877,1782054791632357067,1782054791632744335,71,ok
R01,ROS_TCP,211,1782054791686375636,1782054791686586277,1782054791688053370,1782054791688348365,74,ok
R01,ROS_TCP,212,1782054791740824154,1782054791740954989,1782054791742847873,1782054791743019830,66,ok
R01,ROS_TCP,213,1782054791799141554,1782054791799307278,1782054791800503376,1782054791800881571,64,ok
R01,ROS_TCP,214,1782054791853673757,1782054791853819626,1782054791857028511,1782054791857378430,66,ok
R01,ROS_TCP,215,1782054791909954826,1782054791910101687,1782054791913366499,1782054791913781545,68,ok
R01,ROS_TCP,216,1782054791965009599,1782054791965243063,1782054791966412293,1782054791966804521,69,ok
R01,ROS_TCP,217,1782054792033099805,1782054792033153997,1782054792034824287,1782054792035240271,72,ok
R01,ROS_TCP,218,1782054792074811188,1782054792074920913,1782054792076644148,1782054792076776012,67,ok
R01,ROS_TCP,219,1782054792130916946,1782054792131016231,1782054792132186539,1782054792132522816,66,parse_error
R01,ROS_TCP,220,1782054792193041996,1782054792193165782,1782054792194601400,1782054792195076453,67,ok
R01,ROS_TCP,221,1782054792256783997,1782054792256865593,1782054792260115083,1782054792260460272,75,ok
R01,ROS_TCP,222,1782054792311368094,1782054792311570567,1782054792312579215,1782054792312969543,75,ok
R01,ROS_TCP,223,1782054792353279682,1782054792353495339,1782054792354398981,1782054792354618616,72,ok
R01,ROS_TCP,224,1782054792409109140,1782054792409348539,1782054792410672443,1782054792411124239,66,ok
R01,ROS_TCP,225,1782054792465886570,1782054792466065124,1782054792467594576,1782054792468065561,67,ok
R01,ROS_TCP,226,1782054792533209377,1782054792533358557,1782054792534550606,1782054792534689603,73,ok
R01,ROS_TCP,227,1782054792581262064,1782054792581412690,1782054792582839857,1782054792583099587,73,ok
R01,ROS_TCP,228,1782054792631856146,1782054792632070911,1782054792633115981,1782054792633510768,69,ok
R01,ROS_TCP,229,1782054792685688275,1782054792685857062,1782054792687358486,1782054792687521336,64,ok
R01,ROS_TCP,230,1782054792757488057,1782054792757690844,1782054792759185378,1782054792759353581,64,ok
R01,ROS_TCP,231,1782054792796799510,1782054792796890562,1782054792798425404,1782054792798783142,70,ok
R01,ROS_TCP,232,1782054792863484318,1782054792863599837,1782054792864776781,1782054792865054728,68,ok
R01,ROS_TCP,233,1782054792906885566,1782054792906942295,1782054792908352182,1782054792908572676,64,ok
R01,ROS_TCP,234,1782054792962335242,1782054792962423080,1782054792963146887,1782054792963517059,75,ok
R01,ROS_TCP,235,1782054793017375295,1782054793017507860,1782054793018334479,1782054793018607770,74,ok
R01,ROS_TCP,236,1782054793088842695,1782054793089020946,1782054793090543741,1782054793090994415,81,ok
R01,ROS_TCP,237,1782054793131710486,1782054793131787685,1782054793133742729,1782054793134125752,82,ok
R01,ROS_TCP,238,1782054793185867167,1782054793186032305,1782054793187339044,1782054793187795812,73,ok
R01,ROS_TCP,239,1782054793248244197,1782054793248442046,1782054793251674364,1782054793252147364,78,ok
R01,ROS_TCP,240,1782054793298845216,1782054793299064456,1782054793300571999,1782054793300789355,79,ok
R01,ROS_TCP,241,1782054793350437339,1782054793350664201,1782054793352536350,1782054793352750952,81,ok
R01,ROS_TCP,242,1782054793406329048,1782054793406505127,1782054793407583210,1782054793407750117,74,ok
R01,ROS_TCP,243,1782054793465577446,1782054793465796391,1782054793467502080,1782054793467952052,73,ok
R01,ROS_TCP,244,1782054793517498779,1782054793517635806,1782054793518685623,1782054793518813750,76,ok
R01,ROS_TCP,245,1782054793571121141,1782054793571347364,1782054793572655954,1782054793572874082,80,dropped
R01,ROS_TCP,246,1782054793627570623,1782054793627637082,1782054793628792835,1782054793629161286,78,ok
R01,ROS_TCP,247,1782054793682234767,1782054793682469632,1782054793683677454,1782054793684025115,77,ok
R01,ROS_TCP,248,1782054793737665085,1782054793737764508,1782054793739173767,1782054793739538127,83,ok
R01,ROS_TCP,249,1782054793796104198,1782054793796174774,1782054793797261705,1782054793797454123,78,ok
R01,ROS_TCP,250,1782054793855617079,1782054793855772076,1782054793857144952,1782054793857620304,72,ok
R01,ROS_TCP,251,1782054793906668035,1782054793906855759,1782054793908575548,1782054793909000048,77,ok
R01,ROS_TCP,252,1782054793960083351,1782054793960190298,1782054793961867744,1782054793962025232,80,parse_error
R01,ROS_TCP,253,1782054794015494081,1782054794015676363,1782054794016812421,1782054794016959586,72,ok
R01,ROS_TCP,254,1782054794070312146,1782054794070457856,1782054794071927127,1782054794072346405,78,duplicate
R01,ROS_TCP,255,1782054794126834736,1782054794126973663,1782054794129138421,1782054794129464829,81,ok
R01,ROS_TCP,256,1782054794190370608,1782054794190437767,1782054794191110855,1782054794191482086,76,ok
R01,ROS_TCP,257,1782054794249086199,1782054794249276345,1782054794250261237,1782054794250686533,83,ok
R01,ROS_TCP,258,1782054794292337616,1782054794292483180,1782054794293207407,1782054794293355533,72,ok
R01,ROS_TCP,259,1782054794347691360,1782054794347822227,1782054794349363470,1782054794349825027,74,ok
R01,ROS_TCP,260,1782054794402210177,1782054794402329202,1782054794403525436,1782054794403826289,82,ok
R01,ROS_TCP,261,1782054794459582187,1782054794459666152,1782054794460905165,1782054794461220370,76,ok
R01,ROS_TCP,262,1782054794514832503,1782054794514956299,1782054794516236720,1782054794516577973,74,ok
R01,ROS_TCP,263,1782054794572525873,1782054794572720172,1782054794573754511,1782054794574046815,81,ok
R01,ROS_TCP,264,1782054794626894740,1782054794627082064,1782054794628329271,1782054794628677482,74,ok
R01,ROS_TCP,265,1782054794679970598,1782054794680160243,1782054794683426283,1782054794683753277,73,ok
R01,ROS_TCP,266,1782054794736580342,1782054794736809536,1782054794738742563,1782054794739073974,75,duplicate
R01,ROS_TCP,267,1782054794793450001,1782054794793611786,1782054794794985845,1782054794795461211,76,ok
R01,ROS_TCP,268,1782054794853600055,1782054794853776826,1782054794855317184,1782054794855585021,74,ok
R01,ROS_TCP,269,1782054794919914269,1782054794920005646,1782054794921159775,1782054794921364503,77,ok
R01,ROS_TCP,270,1782054794959858767,1782054794959923847,1782054794961444191,1782054794961603454,77,ok
R01,ROS_TCP,271,1782054795013346388,1782054795013589291,1782054795015202504,1782054795015334751,81,ok
R01,ROS_TCP,272,1782054795069636011,1782054795069880854,1782054795071087756,1782054795071264134,77,dropped
R01,ROS_TCP,273,1782054795126927881,1782054795127011404,1782054795128662794,1782054795129085227,74,parse_error
R01,ROS_TCP,274,1782054795181299307,1782054795181404451,1782054795182755075,1782054795183123648,77,parse_error
R01,ROS_TCP,275,1782054795237047382,1782054795237100784,1782054795238371687,1782054795238829512,73,ok
R01,ROS_TCP,276,1782054795291721728,1782054795291806050,1782054795293177224,1782054795293399889,72,ok
