run_id,method,seq,t_recv_ns,t_parse_start_ns,t_parse_end_ns,t_ros_publish_ns,payload_size_bytes,status
R01,ROS_TCP,24,1782055681372637278,1782055681372860245,1782055681377194302,1782055681377343544,75,parse_error
R01,ROS_TCP,25,1782055681483027838,1782055681483087698,1782055681484445423,1782055681484727276,80,dropped
R01,ROS_TCP,26,1782055681525035747,1782055681525187287,1782055681526165183,1782055681526611352,75,parse_error
R01,ROS_TCP,27,1782055681556114615,1782055681556168472,1782055681557886635,1782055681558149288,76,ok
R01,ROS_TCP,28,1782055681595385651,1782055681595620444,1782055681596661609,1782055681596953660,73,duplicate
R01,ROS_TCP,29,1782055681650243457,1782055681650307079,1782055681652354861,1782055681652808779,83,ok
R01,ROS_TCP,30,1782055681706840824,1782055681707010108,1782055681709123275,1782055681709438523,73,ok
R01,ROS_TCP,31,1782055681783754660,1782055681783977121,1782055681785265654,1782055681785615656,72,ok
R01,ROS_TCP,32,1782055681873593831,1782055681873840429,1782055681875390267,1782055681875783547,77,ok
R01,ROS_TCP,33,1782055681928210070,1782055681928436845,1782055681930022581,1782055681930189508,81,parse_error
R01,ROS_TCP,34,1782055681959107862,1782055681959187932,1782055681963069552,1782055681963378851,83,ok
R01,ROS_TCP,35,1782055681981099343,1782055681981331165,1782055681982605378,1782055681983003363,79,dropped
R01,ROS_TCP,36,1782055682060494072,1782055682060624359,1782055682062185703,1782055682062369430,81,ok
R01,ROS_TCP,37,1782055682153936081,1782055682154183913,1782055682155684000,1782055682155943723,75,ok
R01,ROS_TCP,38,1782055682149024017,1782055682149264047,1782055682150524347,1782055682150942590,79,ok
R01,ROS_TCP,39,1782055682253157406,1782055682253252063,1782055682256861855,1782055682257221385,76,ok
R01,ROS_TCP,40,1782055682260537591,1782055682260712990,1782055682262517072,1782055682262742087,78,ok
R01,ROS_TCP,41,1782055682315248461,1782055682315497596,1782055682316745852,1782055682317195305,74,dropped
R01,ROS_TCP,42,1782055682370966967,1782055682371150396,1782055682372560965,1782055682372987851,76,ok
R01,ROS_TCP,43,1782055682471877898,1782055682471943126,1782055682473358975,1782055682473790394,83,ok
R01,ROS_TCP,44,1782055682482122479,1782055682482188178,1782055682484372308,1782055682484610993,75,ok
R01,ROS_TCP,45,1782055682573375580,1782055682573600225,1782055682574328212,1782055682574577826,73,ok
R01,ROS_TCP,46,1782055682617113973,1782055682617286682,1782055682618652223,1782055682618914496,75,ok
R01,ROS_TCP,47,1782055682649485300,1782055682649539795,1782055682651830830,1782055682651988940,73,ok
R01,ROS_TCP,48,1782055682703143062,1782055682703233494,1782055682706703135,1782055682707074667,77,ok
R01,ROS_TCP,49,1782055682779374643,1782055682779598217,1782055682780863742,1782055682781094322,74,ok
R01,ROS_TCP,50,1782055682816072726,1782055682816322616,1782055682817885063,1782055682818123748,80,ok
R01,ROS_TCP,51,1782055682926471861,1782055682926615512,1782055682928265946,1782055682928582033,83,ok
R01,ROS_TCP,52,1782055682965935571,1782055682966000254,1782055682967099009,1782055682967468376,72,ok
R01,ROS_TCP,53,1782055683021504261,1782055683021747488,1782055683023321972,1782055683023585580,80,ok
R01,ROS_TCP,54,1782055683040829086,1782055683040912505,1782055683042070019,1782055683042298053,79,ok
R01,ROS_TCP,55,1782055683121449367,1782055683121566253,1782055683122752329,1782055683122904888,74,ok
R01,ROS_TCP,56,1782055683159316645,1782055683159398874,1782055683161326042,1782055683161485779,72,ok
R01,ROS_TCP,57,1782055683201116089,1782055683201235093,1782055683202829409,1782055683203079917,75,ok
R01,ROS_TCP,58,1782055683254659718,1782055683254731884,1782055683256425941,1782055683256833998,82,ok
R01,ROS_TCP,59,1782055683312053629,1782055683312209787,1782055683313772984,1782055683313934157,75,duplicate
R01,ROS_TCP,60,1782055683398569304,1782055683398694669,1782055683400690081,1782055683401007804,77,ok
R01,ROS_TCP,61,1782055683431659745,1782055683431710467,1782055683432885857,1782055683433299175,74,ok
R01,ROS_TCP,62,1782055683500103441,1782055683500160922,1782055683501222127,1782055683501413123,78,ok
R01,ROS_TCP,63,1782055683534952073,1782055683535117012,1782055683536895285,1782055683537058636,76,ok
R01,ROS_TCP,64,1782055683591457901,1782055683591551894,1782055683593167311,1782055683593362158,79,dropped
R01,ROS_TCP,65,1782055683647046623,1782055683647148706,1782055683649377178,1782055683649828044,78,ok
R01,ROS_TCP,66,1782055683700386071,1782055683700448829,1782055683701613437,1782055683701771032,81,ok
R01,ROS_TCP,67,1782055683770440856,1782055683770609635,1782055683772335479,1782055683772800238,73,parse_error
R01,ROS_TCP,68,1782055683826539945,1782055683826676694,1782055683827756965,1782055683828063645,77,ok
R01,ROS_TCP,69,1782055683897659338,1782055683897736176,1782055683899220350,1782055683899556186,73,ok
R01,ROS_TCP,70,1782055683924292890,1782055683924380515,1782055683925975067,1782055683926180917,78,ok
R01,ROS_TCP,71,1782055683978936655,1782055683979008562,1782055683980758605,1782055683980990881,74,ok
R01,ROS_TCP,72,1782055684046242854,1782055684046453285,1782055684047905316,1782055684048159550,80,ok
R01,ROS_TCP,73,1782055684125770476,1782055684125892414,1782055684127901794,1782055684128322260,80,ok
R01,ROS_TCP,74,1782055684145802811,1782055684146039341,1782055684147300854,1782055684147471087,77,ok
R01,ROS_TCP,75,1782055684202150403,1782055684202322026,1782055684204037242,1782055684204454935,58,ok
R01,ROS_TCP,76,1782055684263648629,1782055684263737290,1782055684264955615,1782055684265251083,60,ok
R01,ROS_TCP,77,1782055684312155915,1782055684312209407,1782055684317210281,1782055684317396413,60,ok
R01,ROS_TCP,78,1782055684368364626,1782055684368415247,1782055684369569861,1782055684370011720,60,ok
R01,ROS_TCP,79,1782055684424013464,1782055684424092703,1782055684425871228,1782055684426244486,69,ok
R01,ROS_TCP,80,1782055684485789760,1782055684485984288,1782055684487353139,1782055684487830053,69,ok
R01,ROS_TCP,81,1782055684549114647,1782055684549190508,1782055684551518194,1782055684551711301,64,dropped
R01,ROS_TCP,82,1782055684591215721,1782055684591398295,1782055684592736569,1782055684593110824,69,ok
R01,ROS_TCP,83,1782055684672748392,1782055684672919200,1782055684673389093,1782055684673844312,62,ok
R01,ROS_TCP,84,1782055684712832450,1782055684712933745,1782055684714950431,1782055684715423641,65,ok
R01,ROS_TCP,85,1782055684756426460,1782055684756624339,1782055684758018186,1782055684758227829,66,ok
R01,ROS_TCP,86,1782055684857338176,1782055684857444084,1782055684858833937,1782055684858997547,68,ok
R01,ROS_TCP,87,1782055684871336792,1782055684871582946,1782055684872832103,1782055684873064909,62,ok
R01,ROS_TCP,88,1782055684962998102,1782055684963129394,1782055684965072543,1782055684965243951,62,ok
R01,ROS_TCP,89,1782055684980028941,1782055684980141608,1782055684981415288,1782055684981614032,64,ok
R01,ROS_TCP,90,1782055685092185397,1782055685092317380,1782055685094026379,1782055685094161048,65,ok
R01,ROS_TCP,91,1782055685090765145,1782055685090991071,1782055685092471897,1782055685092895841,68,parse_error
R01,ROS_TCP,92,1782055685147807895,1782055685147938801,1782055685149744285,1782055685150010756,69,ok
R01,ROS_TCP,93,1782055685236450269,1782055685236583519,1782055685238080069,1782055685238484714,59,duplicate
R01,ROS_TCP,94,1782055685307238148,1782055685307451041,1782055685309785121,1782055685310043586,60,ok
R01,ROS_TCP,95,1782055685365750568,1782055685365968440,1782055685367107908,1782055685367563790,63,ok
R01,ROS_TCP,96,1782055685382980378,1782055685383044351,1782055685384592954,1782055685384854380,63,dropped
R01,ROS_TCP,97,1782055685439960305,1782055685440103082,1782055685441166886,1782055685441531000,66,ok
R01,ROS_TCP,98,1782055685493031005,1782055685493259970,1782055685495188525,1782055685495636607,62,ok
R01,ROS_TCP,99,1782055685564495131,1782055685564579364,1782055685566519364,1782055685566976560,63,ok
R01,ROS_TCP,100,1782055685597492210,1782055685597645018,1782055685598772666,1782055685599132527,64,parse_error
R01,ROS_TCP,101,1782055685647434160,1782055685647536835,1782055685648910787,1782055685649321584,65,parse_error
R01,ROS_TCP,102,1782055685744882388,1782055685745099911,1782055685746429637,1782055685746598952,58,dropped
R01,ROS_TCP,103,1782055685784138550,1782055685784295200,1782055685785536222,1782055685785865134,63,ok
R01,ROS_TCP,104,1782055685816416984,1782055685816589018,1782055685817941117,1782055685818280334,66,dropped
R01,ROS_TCP,105,1782055685921292261,1782055685921417488,1782055685922768703,1782055685922970178,65,ok
R01,ROS_TCP,106,1782055685943126766,1782055685943255187,1782055685945423436,1782055685945581185,72,ok
R01,ROS_TCP,107,1782055686035567672,1782055686035776189,1782055686037227488,1782055686037615533,80,parse_error
R01,ROS_TCP,108,1782055686037669669,1782055686037790562,1782055686038944295,1782055686039144419,73,ok
R01,ROS_TCP,109,1782055686099086919,1782055686099284581,1782055686100998459,1782055686101361118,75,ok
R01,ROS_TCP,110,1782055686145877824,1782055686146020065,1782055686149833344,1782055686150059304,72,ok
R01,ROS_TCP,111,1782055686203124854,1782055686203203758,1782055686204477382,1782055686204766757,74,ok
R01,ROS_TCP,112,1782055686259002857,1782055686259144323,1782055686260524663,1782055686260958163,77,ok
R01,ROS_TCP,113,1782055686315263786,1782055686315420866,1782055686316581658,1782055686316816696,81,ok
R01,ROS_TCP,114,1782055686394459700,1782055686394611496,1782055686395697078,1782055686395873115,82,ok
R01,ROS_TCP,115,1782055686424607354,1782055686424798432,1782055686426149735,1782055686426476566,72,ok
R01,ROS_TCP,116,1782055686515759772,1782055686515934097,1782055686517372258,1782055686517657911,80,ok
R01,ROS_TCP,117,1782055686535297931,1782055686535520373,1782055686537111422,1782055686537537927,81,ok
R01,ROS_TCP,118,1782055686619718631,1782055686619799990,1782055686621126154,1782055686621402155,83,ok
R01,ROS_TCP,119,1782055686647503997,1782055686647659695,1782055686649783065,1782055686650167371,79,dropped
R01,ROS_TCP,120,1782055686717590034,1782055686717651891,1782055686718993817,1782055686719273308,73,dropped
R01,ROS_TCP,121,1782055686812554720,1782055686812649714,1782055686814209994,1782055686814652779,74,parse_error
R01,ROS_TCP,122,1782055686810358666,1782055686810419151,1782055686811627070,1782055686811920178,74,parse_error
R01,ROS_TCP,123,1782055686870725514,1782055686870857539,1782055686871760106,1782055686872214824,76,ok
R01,ROS_TCP,124,1782055686921840935,1782055686921955404,1782055686923219324,1782055686923500258,80,ok
R01,ROS_TCP,125,1782055687027389743,1782055687027454149,1782055687028993308,1782055687029467130,79,ok
R01,ROS_TCP,126,1782055687058145973,1782055687058353101,1782055687059365089,1782055687059714307,79,ok
R01,ROS_TCP,127,1782055687088962203,1782055687089128940,1782055687090907618,1782055687091088376,76,ok
R01,ROS_TCP,128,1782055687144406533,1782055687144609698,1782055687146091965,1782055687146561126,83,dropped
R01,ROS_TCP,129,1782055687198369097,1782055687198521950,1782055687200583074,1782055687200868681,80,ok
R01,ROS_TCP,130,1782055687282544572,1782055687282669601,1782055687283829439,1782055687284131570,80,ok
R01,ROS_TCP,131,1782055687334610815,1782055687334768114,1782055687336295556,1782055687336451251,73,dropped
R01,ROS_TCP,132,1782055687423832691,1782055687424043298,1782055687425771663,1782055687426110649,80,parse_error
R01,ROS_TCP,133,1782055687440025195,1782055687440202294,1782055687441288501,1782055687441677048,73,duplicate
R01,ROS_TCP,134,1782055687475297370,1782055687475417191,1782055687476121785,1782055687476345110,74,dropped
R01,ROS_TCP,135,1782055687540616076,1782055687540859925,1782055687542292407,1782055687542505949,82,dropped
R01,ROS_TCP,136,1782055687586213176,1782055687586411516,1782055687588343933,1782055687588485187,78,ok
R01,ROS_TCP,137,1782055687697783287,1782055687697916559,1782055687699064759,1782055687699467797,83,ok
R01,ROS_TCP,138,1782055687697510345,1782055687697663790,1782055687699285453,1782055687699459473,82,duplicate
R01,ROS_TCP,139,1782055687751884662,1782055687752061715,1782055687752870641,1782055687753150938,83,ok
R01,ROS_TCP,140,1782055687809580295,1782055687809677821,1782055687811812282,1782055687811940185,81,parse_error
R01,ROS_TCP,141,1782055687913194013,1782055687913377796,1782055687914223740,1782055687914359484,74,ok
R01,ROS_TCP,142,1782055687918787248,1782055687918871071,1782055687920866069,1782055687921025707,79,ok
R01,ROS_TCP,143,1782055687974522496,1782055687974682926,1782055687975853899,1782055687976076408,72,dropped
R01,ROS_TCP,144,1782055688033720193,1782055688033817309,1782055688035039976,1782055688035392868,77,ok
R01,ROS_TCP,145,1782055688087467244,1782055688087682510,1782055688089196627,1782055688089615270,79,ok
R01,ROS_TCP,146,1782055688163231405,1782055688163399305,1782055688164489641,1782055688164856685,82,ok
R01,ROS_TCP,147,1782055688195661304,1782055688195789201,1782055688197418514,1782055688197737427,77,ok
R01,ROS_TCP,148,1782055688251044589,1782055688251256405,1782055688252956158,1782055688253300780,79,ok
R01,ROS_TCP,149,1782055688348035137,1782055688348250662,1782055688349267771,1782055688349535597,72,dropped
R01,ROS_TCP,150,1782055688366915376,1782055688367033555,1782055688368642520,1782055688369072429,73,ok
R01,ROS_TCP,151,1782055688434896959,1782055688434968676,1782055688436346661,1782055688436574016,76,ok
R01,ROS_TCP,152,1782055688494176457,1782055688494322045,1782055688495722759,1782055688495842968,81,ok
R01,ROS_TCP,153,1782055688569228038,1782055688569379227,1782055688573110409,1782055688573570236,74,ok
R01,ROS_TCP,154,1782055688585225392,1782055688585411442,1782055688586962578,1782055688587112503,74,duplicate
R01,ROS_TCP,155,1782055688642266458,1782055688642487727,1782055688643873213,1782055688644009031,72,dropped
R01,ROS_TCP,156,1782055688742142565,1782055688742269985,1782055688744083940,1782055688744231695,75,ok
R01,ROS_TCP,157,1782055688801442224,1782055688801526131,1782055688802628545,1782055688803041735,75,ok
R01,ROS_TCP,158,1782055688816908945,1782055688816986382,1782055688818826109,1782055688819094401,77,ok
R01,ROS_TCP,159,1782055688915005774,1782055688915225445,1782055688916353751,1782055688916801914,73,ok
R01,ROS_TCP,160,1782055688921012834,1782055688921078749,1782055688923326075,1782055688923470904,77,ok
R01,ROS_TCP,161,1782055688974951931,1782055688975173405,1782055688976423153,1782055688976567623,73,dropped
R01,ROS_TCP,162,1782055689050500297,1782055689050727883,1782055689051595621,1782055689051947858,74,parse_error
R01,ROS_TCP,163,1782055689119104321,1782055689119316042,1782055689119962987,1782055689120270280,75,ok
R01,ROS_TCP,164,1782055689140275221,1782055689140385787,1782055689141360854,1782055689141562511,74,dropped
R01,ROS_TCP,165,1782055689208690328,1782055689208911874,1782055689210814518,1782055689211162903,83,duplicate
R01,ROS_TCP,166,1782055689268419504,1782055689268612283,1782055689269698322,1782055689269838193,77,ok
R01,ROS_TCP,167,1782055689307317566,1782055689307538819,1782055689308651035,1782055689309094008,75,dropped
R01,ROS_TCP,168,1782055689390853436,1782055689391008644,1782055689392489601,1782055689392785390,74,dropped
R01,ROS_TCP,169,1782055689452713135,1782055689452908641,1782055689454870354,1782055689455262424,79,ok
R01,ROS_TCP,170,1782055689474114550,1782055689474350623,1782055689475834938,1782055689476155693,82,ok
R01,ROS_TCP,171,1782055689530669545,1782055689530815317,1782055689534205871,1782055689534577432,80,ok
R01,ROS_TCP,172,1782055689585297572,1782055689585399825,1782055689586878242,1782055689587118036,78,ok
R01,ROS_TCP,173,1782055689643720823,1782055689643942813,1782055689644630170,1782055689644853073,83,ok
R01,ROS_TCP,174,1782055689695898184,1782055689695991252,1782055689697618311,1782055689697744023,74,ok
R01,ROS_TCP,175,1782055689775080224,1782055689775244546,1782055689776038323,1782055689776313604,76,ok
R01,ROS_TCP,176,1782055689810549305,1782055689810677061,1782055689812589697,1782055689813002380,81,ok
R01,ROS_TCP,177,1782055689891909284,1782055689892017237,1782055689895575828,1782055689895839011,79,ok
R01,ROS_TCP,178,1782055689917856453,1782055689917967513,1782055689918783134,1782055689918946031,78,parse_error
R01,ROS_TCP,179,1782055689972179244,1782055689972389678,1782055689973771433,1782055689974005498,81,ok
R01,ROS_TCP,180,1782055690027770143,1782055690027987603,1782055690029588909,1782055690029976610,77,ok
R01,ROS_TCP,181,1782055690119650403,1782055690119829777,1782055690121984561,1782055690122280342,81,ok
R01,ROS_TCP,182,1782055690139231110,1782055690139406055,1782055690140807137,1782055690141044863,72,ok
R01,ROS_TCP,183,1782055690246690614,1782055690246871433,1782055690248701598,1782055690248855118,82,parse_error
R01,ROS_TCP,184,1782055690257143800,1782055690257264602,1782055690258997070,1782055690259238131,78,ok
R01,ROS_TCP,185,1782055690365544339,1782055690365723715,1782055690366873409,1782055690367183684,77,ok
R01,ROS_TCP,186,1782055690360717962,1782055690360828977,1782055690362036367,1782055690362367948,74,ok
R01,ROS_TCP,187,1782055690454931632,1782055690455092621,1782055690457058614,1782055690457196417,81,dropped
R01,ROS_TCP,188,1782055690471783051,1782055690471937004,1782055690473096320,1782055690473222949,80,ok
R01,ROS_TCP,189,1782055690580535495,1782055690580606434,1782055690582493893,1782055690582962707,78,ok
R01,ROS_TCP,190,1782055690595255433,1782055690595419467,1782055690597194392,1782055690597651477,82,ok
R01,ROS_TCP,191,1782055690693684489,1782055690693752262,1782055690695553399,1782055690695689575,80,parse_error
R01,ROS_TCP,192,1782055690731728328,1782055690731840055,1782055690733190861,1782055690733419714,78,dropped
R01,ROS_TCP,193,1782055690750556283,1782055690750690821,1782055690751682406,1782055690751855625,74,ok
R01,ROS_TCP,194,1782055690812379919,1782055690812487130,1782055690813850834,1782055690814098137,73,ok
R01,ROS_TCP,195,1782055690872709824,1782055690872948582,1782055690874697346,1782055690874990581,81,ok
R01,ROS_TCP,196,1782055690955302023,1782055690955367486,1782055690956908671,1782055690957031722,83,dropped
R01,ROS_TCP,197,1782055690985825277,1782055690985939773,1782055690987307898,1782055690987629154,79,ok
R01,ROS_TCP,198,1782055691029098732,1782055691029327560,1782055691030297777,1782055691030548685,82,ok
R01,ROS_TCP,199,1782055691126946967,1782055691127067998,1782055691128445377,1782055691128618309,76,parse_error
R01,ROS_TCP,200,1782055691175148886,1782055691175360230,1782055691176897214,1782055691177317772,72,duplicate
R01,ROS_TCP,201,1782055691220795173,1782055691220933896,1782055691221678609,1782055691222119881,81,ok
R01,ROS_TCP,202,1782055691307024576,1782055691307178721,1782055691308460870,1782055691308763787,73,duplicate
R01,ROS_TCP,203,1782055691307180411,1782055691307414226,1782055691308271639,1782055691308657646,76,ok
R01,ROS_TCP,204,1782055691361393433,1782055691361640479,1782055691363123244,1782055691363338921,79,ok
R01,ROS_TCP,205,1782055691414674529,1782055691414895721,1782055691416284683,1782055691416564327,75,ok
R01,ROS_TCP,206,1782055691472643627,1782055691472878608,1782055691473895641,1782055691474046926,82,ok
R01,ROS_TCP,207,1782055691528297013,1782055691528487538,1782055691530636099,1782055691530814989,72,ok
R01,ROS_TCP,208,1782055691584287896,1782055691584470067,1782055691585101093,1782055691585264737,79,ok
R01,ROS_TCP,209,1782055691668825479,1782055691668987601,1782055691670431443,1782055691670666261,81,ok
R01,ROS_TCP,210,1782055691698146793,1782055691698219915,1782055691700380643,1782055691700814752,82,ok
R01,ROS_TCP,211,1782055691751906910,1782055691751988967,1782055691753868218,1782055691754207524,82,ok
R01,ROS_TCP,212,1782055691817956338,1782055691818138583,1782055691819510411,1782055691819946960,81,ok
R01,ROS_TCP,213,1782055691862040678,1782055691862273175,1782055691863853904,1782055691863980596,78,ok
R01,ROS_TCP,214,1782055691970150481,1782055691970219335,1782055691971394602,1782055691971839017,81,duplicate
R01,ROS_TCP,215,1782055692001613397,1782055692001804128,1782055692003503903,1782055692003799144,74,ok
R01,ROS_TCP,216,1782055692028197450,1782055692028249515,1782055692029235364,1782055692029375158,79,ok
R01,ROS_TCP,217,1782055692136348128,1782055692136551878,1782055692137882635,1782055692138076115,81,ok
R01,ROS_TCP,218,1782055692138297453,1782055692138531274,1782055692139697316,1782055692139888305,81,ok
R01,ROS_TCP,219,1782055692212439928,1782055692212601243,1782055692214184272,1782055692214517574,72,ok
R01,ROS_TCP,220,1782055692262005770,1782055692262130259,1782055692265537247,1782055692265735667,76,ok
R01,ROS_TCP,221,1782055692336922654,1782055692337100812,1782055692338680833,1782055692339025804,75,ok
R01,ROS_TCP,222,1782055692359344420,1782055692359468857,1782055692361290539,1782055692361507027,79,ok
R01,ROS_TCP,223,1782055692436681105,1782055692436897154,1782055692437914157,1782055692438151852,75,ok
R01,ROS_TCP,224,1782055692473183083,1782055692473315449,1782055692476865181,1782055692477256863,78,parse_error
R01,ROS_TCP,225,1782055692530985286,1782055692531229239,1782055692533315056,1782055692533785824,82,ok
R01,ROS_TCP,226,1782055692585218778,1782055692585324280,1782055692586258474,1782055692586625354,75,ok
R01,ROS_TCP,227,1782055692642431062,1782055692642591866,1782055692644272968,1782055692644569543,74,dropped
R01,ROS_TCP,228,1782055692724694094,1782055692724930827,1782055692726437094,1782055692726562093,82,ok
R01,ROS_TCP,229,1782055692765352003,1782055692765523981,1782055692767125754,1782055692767476147,83,ok
R01,ROS_TCP,230,1782055692818561087,1782055692818648377,1782055692820257416,1782055692820532470,80,dropped
R01,ROS_TCP,231,1782055692899782881,1782055692899969858,1782055692901310441,1782055692901725691,76,dropped
R01,ROS_TCP,232,1782055692917427424,1782055692917512264,1782055692921276827,1782055692921750794,77,dropped
R01,ROS_TCP,233,1782055693004488530,1782055693004654216,1782055693005852439,1782055693005985087,80,ok
R01,ROS_TCP,234,1782055693030921098,1782055693030986767,1782055693032996288,1782055693033257533,72,parse_error
R01,ROS_TCP,235,1782055693090658846,1782055693090773514,1782055693092172230,1782055693092609004,61,ok
R01,ROS_TCP,236,1782055693142869766,1782055693142975051,1782055693144048530,1782055693144389682,66,ok
R01,ROS_TCP,237,1782055693223897521,1782055693223981842,1782055693225544050,1782055693225722049,65,ok
R01,ROS_TCP,238,1782055693302574265,1782055693302736606,1782055693304241725,1782055693304543983,62,ok
R01,ROS_TCP,239,1782055693308994760,1782055693309235261,1782055693310556156,1782055693310818587,69,parse_error
R01,ROS_TCP,240,1782055693373436855,1782055693373501758,1782055693377051924,1782055693377447300,68,duplicate
R01,ROS_TCP,241,1782055693451292980,1782055693451434921,1782055693453005991,1782055693453463625,65,ok
R01,ROS_TCP,242,1782055693473842563,1782055693474071547,1782055693475436150,1782055693475665588,63,dropped
R01,ROS_TCP,243,1782055693531800556,1782055693532001333,1782055693533723067,1782055693534198022,69,ok
R01,ROS_TCP,244,1782055693637010122,1782055693637196340,1782055693638238811,1782055693638552496,69,ok
R01,ROS_TCP,245,1782055693641773458,1782055693641870507,1782055693645401628,1782055693645568917,64,ok
R01,ROS_TCP,246,1782055693720726967,1782055693720820756,1782055693721480713,1782055693721727338,61,duplicate
R01,ROS_TCP,247,1782055693801173703,1782055693801299589,1782055693803180351,1782055693803376179,60,ok
R01,ROS_TCP,248,1782055693806322172,1782055693806465279,1782055693807790736,1782055693808239387,66,ok
R01,ROS_TCP,249,1782055693899539843,1782055693899595251,1782055693901120411,1782055693901533537,60,ok
R01,ROS_TCP,250,1782055693952441886,1782055693952548115,1782055693953864123,1782055693954122564,61,duplicate
R01,ROS_TCP,251,1782055693992429759,1782055693992638357,1782055693994416286,1782055693994711192,60,ok
R01,ROS_TCP,252,1782055694029928174,1782055694030103862,1782055694031437100,1782055694031848368,68,parse_error
R01,ROS_TCP,253,1782055694117049116,1782055694117274382,1782055694118819419,1782055694119133906,66,dropped
R01,ROS_TCP,254,1782055694142141703,1782055694142295118,1782055694143818183,1782055694143947797,69,ok
R01,ROS_TCP,255,1782055694195869811,1782055694195933966,1782055694197346530,1782055694197591602,65,ok
R01,ROS_TCP,256,1782055694304318005,1782055694304429856,1782055694306300863,1782055694306620206,61,ok
R01,ROS_TCP,257,1782055694306774170,1782055694306886981,1782055694308066981,1782055694308228685,60,ok
R01,ROS_TCP,258,1782055694368823165,1782055694368874167,1782055694370151288,1782055694370305105,58,ok
R01,ROS_TCP,259,1782055694417202233,1782055694417405750,1782055694418355004,1782055694418651149,64,ok
R01,ROS_TCP,260,1782055694484422239,1782055694484538584,1782055694488350975,1782055694488557980,58,ok
R01,ROS_TCP,261,1782055694550902409,1782055694550958949,1782055694552335780,1782055694552465924,64,parse_error
R01,ROS_TCP,262,1782055694605423465,1782055694605487325,1782055694606710696,1782055694606883233,65,ok
R01,ROS_TCP,263,1782055694641454771,1782055694641616808,1782055694642983275,1782055694643422343,60,parse_error
R01,ROS_TCP,264,1782055694747763619,1782055694747817383,1782055694749519409,1782055694749804917,65,ok
R01,ROS_TCP,265,1782055694779039455,1782055694779139276,1782055694780933460,1782055694781328606,68,ok
R01,ROS_TCP,266,1782055694808750871,1782055694808956105,1782055694809969461,1782055694810263366,68,dropped
R01,ROS_TCP,267,1782055694863662778,1782055694863791414,1782055694864503550,1782055694864820788,64,ok
R01,ROS_TCP,268,1782055694920511250,1782055694920669088,1782055694921843455,1782055694922305485,66,parse_error
R01,ROS_TCP,269,1782055694974219413,1782055694974442621,1782055694976345572,1782055694976625994,65,ok
R01,ROS_TCP,270,1782055695079387398,1782055695079600987,1782055695080958428,1782055695081305646,61,ok
R01,ROS_TCP,271,1782055695085112837,1782055695085304687,1782055695086772730,1782055695086918895,60,ok
R01,ROS_TCP,272,1782055695181056995,1782055695181251159,1782055695182870911,1782055695183312789,64,ok
R01,ROS_TCP,273,1782055695231260981,1782055695231375533,1782055695232275186,1782055695232667090,58,ok
R01,ROS_TCP,274,1782055695253352483,1782055695253453465,1782055695254696609,1782055695254908268,64,ok
R01,ROS_TCP,275,1782055695355858282,1782055695355971471,1782055695357610274,1782055695357960630,61,ok
