run_id,method,seq,t_robot_recv_ns,ros_topic,linear_x,linear_y,angular_z,action_id,status
R01,ROS_TCP,124,1782055986846993462,/cmd_vel,0.0,0.0,-0.0736,4,ok
R01,ROS_TCP,125,1782055986906687389,/cmd_vel,0.0,0.0,-0.0745,4,ok
R01,ROS_TCP,126,1782055986942981417,/cmd_vel,0.0,0.0,-0.067,4,ok
R01,ROS_TCP,127,1782055987016265953,/cmd_vel,0.0,0.0,-0.0718,2,ok
R01,ROS_TCP,128,1782055987054400598,/cmd_vel,0.1615,0.0,0.0,0,ok
R01,ROS_TCP,130,1782055987181653485,/cmd_vel,0.1624,0.0,0.0,0,ok
R01,ROS_TCP,133,1782055987327944273,/cmd_vel,0.1648,0.0,0.0,0,ok
R01,ROS_TCP,135,1782055987456293799,/cmd_vel,0.1618,0.0,0.0,0,ok
R01,ROS_TCP,136,1782055987496740078,/cmd_vel,0.1675,0.0,0.0,0,ok
R01,ROS_TCP,137,1782055987561654784,/cmd_vel,0.1606,0.0,0.0,0,ok
R01,ROS_TCP,138,1782055987607528525,/cmd_vel,0.161,0.0,0.0,0,ok
R01,ROS_TCP,139,1782055987662421434,/cmd_vel,0.1627,0.0,0.0,0,ok
R01,ROS_TCP,140,1782055987714577165,/cmd_vel,0.1658,0.0,0.0,0,ok
R01,ROS_TCP,142,1782055987825237666,/cmd_vel,0.1682,0.0,0.0,0,ok
R01,ROS_TCP,143,1782055987888035977,/cmd_vel,0.1693,0.0,0.0,0,ok
R01,ROS_TCP,144,1782055987951832276,/cmd_vel,0.1624,0.0,0.0,0,ok
R01,ROS_TCP,145,1782055988006203631,/cmd_vel,0.1661,0.0,0.0,0,ok
R01,ROS_TCP,147,1782055988113324937,/cmd_vel,0.1603,0.0,0.0,0,ok
R01,ROS_TCP,148,1782055988186565667,/cmd_vel,0.1706,0.0,0.0,0,ok
R01,ROS_TCP,149,1782055988213949980,/cmd_vel,0.1626,0.0,0.0,0,ok
R01,ROS_TCP,150,1782055988268573051,/cmd_vel,0.1697,0.0,0.0,0,ok
R01,ROS_TCP,151,1782055988323231433,/cmd_vel,0.1563,0.0,0.0,0,ok
R01,ROS_TCP,152,1782055988380570090,/cmd_vel,0.1614,0.0,0.0,0,ok
R01,ROS_TCP,153,1782055988441927041,/cmd_vel,0.1639,0.0,0.0,0,ok
R01,ROS_TCP,154,1782055988511265315,/cmd_vel,0.1664,0.0,0.0,0,ok
R01,ROS_TCP,156,1782055988606297305,/cmd_vel,0.167,0.0,0.0,0,ok
R01,ROS_TCP,157,1782055988662087831,/cmd_vel,0.1592,0.0,0.0,0,ok
R01,ROS_TCP,158,1782055988725751155,/cmd_vel,0.1636,0.0,0.0,0,ok
R01,ROS_TCP,159,1782055988794909166,/cmd_vel,0.1674,0.0,0.0,0,ok
R01,ROS_TCP,161,1782055988888407389,/cmd_vel,0.1739,0.0,0.0,0,ok
R01,ROS_TCP,162,1782055988936416521,/cmd_vel,0.1603,0.0,0.0,0,ok
R01,ROS_TCP,163,1782055989008683244,/cmd_vel,0.1628,0.0,0.0,0,ok
R01,ROS_TCP,165,1782055989100322556,/cmd_vel,0.1619,0.0,0.0,0,ok
R01,ROS_TCP,166,1782055989174496328,/cmd_vel,0.1637,0.0,0.0,0,ok
R01,ROS_TCP,167,1782055989233198569,/cmd_vel,0.1647,0.0,0.0,0,ok
R01,ROS_TCP,168,1782055989265997408,/cmd_vel,0.1647,0.0,0.0,0,ok
R01,ROS_TCP,169,1782055989341669661,/cmd_vel,0.1563,0.0,-0.1533,0,ok
R01,ROS_TCP,170,1782055989378553226,/cmd_vel,0.1522,0.0,-0.1498,0,ok
R01,ROS_TCP,171,1782055989436428170,/cmd_vel,0.1515,0.0,-0.1518,0,ok
R01,ROS_TCP,172,1782055989487383671,/cmd_vel,0.1548,0.0,-0.1496,0,ok
R01,ROS_TCP,173,1782055989542712560,/cmd_vel,0.1493,0.0,-0.1529,0,ok
R01,ROS_TCP,174,1782055989604933643,/cmd_vel,0.1504,0.0,-0.156,0,ok
R01,ROS_TCP,175,1782055989657046607,/cmd_vel,0.1596,0.0,-0.15,0,ok
R01,ROS_TCP,176,1782055989720001601,/cmd_vel,0.1533,0.0,-0.1541,0,ok
R01,ROS_TCP,177,1782055989765250056,/cmd_vel,0.1592,0.0,-0.1545,0,ok
R01,ROS_TCP,178,1782055989821096678,/cmd_vel,0.1485,0.0,-0.1482,0,ok
R01,ROS_TCP,179,1782055989876485048,/cmd_vel,0.1613,0.0,-0.1516,0,ok
R01,ROS_TCP,180,1782055989937310754,/cmd_vel,0.1524,0.0,-0.1534,0,ok
R01,ROS_TCP,181,1782055990011172241,/cmd_vel,0.1579,0.0,-0.1532,0,ok
R01,ROS_TCP,183,1782055990117517966,/cmd_vel,0.1526,0.0,-0.1481,0,ok
R01,ROS_TCP,184,1782055990153451466,/cmd_vel,0.1584,0.0,-0.1538,0,ok
R01,ROS_TCP,185,1782055990209231561,/cmd_vel,0.1564,0.0,-0.1611,0,ok
R01,ROS_TCP,186,1782055990277432111,/cmd_vel,0.1549,0.0,-0.1623,0,ok
R01,ROS_TCP,187,1782055990320998223,/cmd_vel,0.1562,0.0,-0.1518,0,ok
R01,ROS_TCP,188,1782055990377130381,/cmd_vel,0.151,0.0,-0.1516,0,ok
R01,ROS_TCP,189,1782055990430017426,/cmd_vel,0.1597,0.0,-0.1499,0,ok
R01,ROS_TCP,193,1782055990657856074,/cmd_vel,0.0,0.0,-0.079,3,ok
R01,ROS_TCP,194,1782055990728511714,/cmd_vel,0.0,0.0,-0.0835,2,ok
R01,ROS_TCP,195,1782055990785316614,/cmd_vel,0.0,0.0,-0.0919,5,ok
R01,ROS_TCP,196,1782055990824544062,/cmd_vel,0.0,0.0,-0.0811,5,ok
R01,ROS_TCP,197,1782055990877168402,/cmd_vel,0.0,0.0,-0.093,1,ok
R01,ROS_TCP,198,1782055990938988073,/cmd_vel,0.0,0.0,-0.0836,4,ok
R01,ROS_TCP,199,1782055990989263954,/cmd_vel,0.0,0.0,-0.0997,1,ok
R01,ROS_TCP,200,1782055991043937359,/cmd_vel,0.0,0.0,-0.0872,4,ok
R01,ROS_TCP,201,1782055991101954012,/cmd_vel,0.0,0.0,-0.084,1,ok
R01,ROS_TCP,202,1782055991153710643,/cmd_vel,0.0,0.0,-0.0859,1,ok
R01,ROS_TCP,204,1782055991266481476,/cmd_vel,0.0,0.0,-0.083,2,ok
R01,ROS_TCP,206,1782055991382576086,/cmd_vel,0.0,0.0,-0.0814,4,ok
R01,ROS_TCP,207,1782055991438109106,/cmd_vel,0.0,0.0,-0.0878,2,ok
R01,ROS_TCP,208,1782055991490348287,/cmd_vel,0.0436,0.0,-0.1418,0,ok
R01,ROS_TCP,209,1782055991575186386,/cmd_vel,0.0451,0.0,-0.1356,0,ok
R01,ROS_TCP,210,1782055991599412452,/cmd_vel,0.0482,0.0,-0.1414,0,ok
R01,ROS_TCP,213,1782055991764049992,/cmd_vel,0.041,0.0,-0.1352,0,ok
R01,ROS_TCP,214,1782055991818497135,/cmd_vel,0.0426,0.0,-0.1442,0,ok
R01,ROS_TCP,215,1782055991885618187,/cmd_vel,0.0408,0.0,-0.1444,0,ok
R01,ROS_TCP,216,1782055991931354556,/cmd_vel,0.047,0.0,-0.1478,0,ok
R01,ROS_TCP,217,1782055991988668564,/cmd_vel,0.0481,0.0,-0.1408,0,ok
R01,ROS_TCP,218,1782055992049080574,/cmd_vel,0.0448,0.0,-0.1532,0,ok
R01,ROS_TCP,219,1782055992116176811,/cmd_vel,0.046,0.0,-0.142,0,ok
R01,ROS_TCP,220,1782055992154543210,/cmd_vel,0.0482,0.0,-0.146,0,ok
R01,ROS_TCP,221,1782055992211487952,/cmd_vel,0.0458,0.0,-0.1516,0,ok
R01,ROS_TCP,222,1782055992272335817,/cmd_vel,0.0489,0.0,-0.1419,0,ok
R01,ROS_TCP,225,1782055992445199645,/cmd_vel,0.0464,0.0,-0.149,0,ok
R01,ROS_TCP,227,1782055992550787458,/cmd_vel,0.045,0.0,-0.1491,0,ok
R01,ROS_TCP,230,1782055992722020712,/cmd_vel,0.0463,0.0,-0.1449,0,ok
R01,ROS_TCP,233,1782055992885215432,/cmd_vel,0.0487,0.0,-0.1415,0,ok
R01,ROS_TCP,234,1782055992934370864,/cmd_vel,0.0518,0.0,-0.1412,0,ok
R01,ROS_TCP,235,1782055992999375705,/cmd_vel,0.0476,0.0,-0.1447,0,ok
R01,ROS_TCP,237,1782055993104331037,/cmd_vel,0.0424,0.0,-0.1505,0,ok
R01,ROS_TCP,238,1782055993160186928,/cmd_vel,0.0416,0.0,-0.1447,0,ok
R01,ROS_TCP,239,1782055993234130152,/cmd_vel,0.0452,0.0,-0.1405,0,ok
R01,ROS_TCP,241,1782055993324351516,/cmd_vel,0.0446,0.0,-0.1453,0,ok
R01,ROS_TCP,242,1782055993380743992,/cmd_vel,0.0486,0.0,-0.1486,0,ok
R01,ROS_TCP,243,1782055993446835712,/cmd_vel,0.0465,0.0,-0.1373,0,ok
R01,ROS_TCP,244,1782055993507211936,/cmd_vel,0.0476,0.0,-0.148,0,ok
R01,ROS_TCP,245,1782055993553747506,/cmd_vel,0.0518,0.0,-0.1392,0,ok
R01,ROS_TCP,246,1782055993601038290,/cmd_vel,0.041,0.0,-0.1473,0,ok
R01,ROS_TCP,247,1782055993655998874,/cmd_vel,0.0509,0.0,-0.1409,0,ok
R01,ROS_TCP,248,1782055993722418784,/cmd_vel,0.0495,0.0,-0.1431,0,ok
R01,ROS_TCP,250,1782055993839281057,/cmd_vel,0.1001,0.0,0.0,0,ok
R01,ROS_TCP,251,1782055993878363647,/cmd_vel,0.1036,0.0,0.0,0,ok
R01,ROS_TCP,254,1782055994048822823,/cmd_vel,0.1021,0.0,0.0,0,ok
R01,ROS_TCP,256,1782055994165507112,/cmd_vel,0.0997,0.0,0.0,0,ok
R01,ROS_TCP,257,1782055994210074569,/cmd_vel,0.1034,0.0,0.0,0,ok
R01,ROS_TCP,258,1782055994267395847,/cmd_vel,0.0999,0.0,0.0,0,ok
R01,ROS_TCP,259,1782055994324807014,/cmd_vel,0.1082,0.0,0.0,0,ok
R01,ROS_TCP,260,1782055994381570059,/cmd_vel,0.1028,0.0,0.0,0,ok
R01,ROS_TCP,261,1782055994445728016,/cmd_vel,0.1024,0.0,0.0,0,ok
R01,ROS_TCP,262,1782055994499399731,/cmd_vel,0.0995,0.0,0.0,0,ok
R01,ROS_TCP,263,1782055994544842237,/cmd_vel,0.103,0.0,0.0,0,ok
R01,ROS_TCP,264,1782055994618065303,/cmd_vel,0.1084,0.0,0.0,0,ok
R01,ROS_TCP,265,1782055994653085301,/cmd_vel,0.1006,0.0,0.0,0,ok
R01,ROS_TCP,266,1782055994711988767,/cmd_vel,0.1013,0.0,0.0,0,ok
R01,ROS_TCP,267,1782055994764814034,/cmd_vel,0.106,0.0,0.0,0,ok
R01,ROS_TCP,269,1782055994878067049,/cmd_vel,0.1073,0.0,0.0,0,ok
R01,ROS_TCP,271,1782055994986728201,/cmd_vel,0.0,0.0,0.0167,0,ok
R01,ROS_TCP,272,1782055995044746398,/cmd_vel,0.0,0.0,0.0296,0,ok
R01,ROS_TCP,274,1782055995154537223,/cmd_vel,0.0,0.0,0.0078,0,ok
R01,ROS_TCP,276,1782055995278568893,/cmd_vel,0.0,0.0,0.0187,0,ok
R01,ROS_TCP,278,1782055995393208157,/cmd_vel,0.0,0.0,0.0179,0,ok
R01,ROS_TCP,279,1782055995438317383,/cmd_vel,0.0,0.0,0.0237,0,ok
R01,ROS_TCP,280,1782055995509723424,/cmd_vel,0.0,0.0,0.0228,0,ok
R01,ROS_TCP,281,1782055995545388548,/cmd_vel,0.0,0.0,0.0302,0,ok
R01,ROS_TCP,282,1782055995608693723,/cmd_vel,0.0,0.0,0.0126,0,ok
R01,ROS_TCP,284,1782055995713379993,/cmd_vel,0.0,0.0,0.0142,0,ok
R01,ROS_TCP,285,1782055995781406450,/cmd_vel,0.0,0.0,0.0239,0,ok
R01,ROS_TCP,287,1782055995879902149,/cmd_vel,0.0,0.0,0.0241,0,ok
R01,ROS_TCP,288,1782055995933241897,/cmd_vel,0.0,0.0,0.0117,0,ok
R01,ROS_TCP,289,1782055996008553809,/cmd_vel,0.0,0.0,0.0155,0,ok
R01,ROS_TCP,290,1782055996039543772,/cmd_vel,0.0,0.0,0.0068,0,ok
R01,ROS_TCP,291,1782055996107914999,/cmd_vel,0.0,0.0,0.0064,0,ok
R01,ROS_TCP,293,1782055996216106521,/cmd_vel,0.0,0.0,0.0051,0,ok
R01,ROS_TCP,294,1782055996272293602,/cmd_vel,0.0,0.0,0.0125,0,ok
R01,ROS_TCP,296,1782055996386388039,/cmd_vel,0.0,0.0,0.0181,0,ok
R01,ROS_TCP,298,1782055996485835624,/cmd_vel,0.1886,0.0,-0.1034,0,ok
R01,ROS_TCP,299,1782055996544511381,/cmd_vel,0.1881,0.0,-0.1028,0,ok
R01,ROS_TCP,300,1782055996600537212,/cmd_vel,0.1878,0.0,-0.1084,0,ok
R01,ROS_TCP,301,1782055996651427597,/cmd_vel,0.1826,0.0,-0.0983,0,ok
R01,ROS_TCP,302,1782055996706359413,/cmd_vel,0.1856,0.0,-0.1004,0,ok
R01,ROS_TCP,304,1782055996818854065,/cmd_vel,0.1801,0.0,-0.1002,0,ok
R01,ROS_TCP,305,1782055996873310770,/cmd_vel,0.1874,0.0,-0.0931,0,ok
R01,ROS_TCP,306,1782055996930115420,/cmd_vel,0.1899,0.0,-0.1035,0,ok
R01,ROS_TCP,307,1782055996984228239,/cmd_vel,0.1898,0.0,-0.1046,0,ok
R01,ROS_TCP,308,1782055997042623646,/cmd_vel,0.1922,0.0,-0.1045,0,ok
R01,ROS_TCP,309,1782055997099213051,/cmd_vel,0.1821,0.0,-0.0996,0,ok
R01,ROS_TCP,310,1782055997154916835,/cmd_vel,0.1817,0.0,-0.0998,0,ok
R01,ROS_TCP,311,1782055997215216795,/cmd_vel,0.191,0.0,-0.1081,0,ok
R01,ROS_TCP,312,1782055997270054303,/cmd_vel,0.184,0.0,-0.099,0,ok
R01,ROS_TCP,314,1782055997385694358,/cmd_vel,0.188,0.0,-0.1082,0,ok
R01,ROS_TCP,315,1782055997431532713,/cmd_vel,0.1839,0.0,-0.1041,0,ok
R01,ROS_TCP,316,1782055997498113064,/cmd_vel,0.1898,0.0,-0.0968,0,ok
R01,ROS_TCP,318,1782055997599783458,/cmd_vel,0.1825,0.0,-0.1011,0,ok
R01,ROS_TCP,319,1782055997654025764,/cmd_vel,0.1956,0.0,-0.1074,0,ok
R01,ROS_TCP,320,1782055997723033423,/cmd_vel,0.1927,0.0,-0.1089,0,ok
R01,ROS_TCP,321,1782055997766936422,/cmd_vel,0.1811,0.0,-0.1038,0,ok
R01,ROS_TCP,322,1782055997826478879,/cmd_vel,0.0,0.0,-0.1307,2,ok
R01,ROS_TCP,323,1782055997876715902,/cmd_vel,0.0,0.0,-0.135,1,ok
R01,ROS_TCP,324,1782055997941148069,/cmd_vel,0.0,0.0,-0.1297,3,ok
R01,ROS_TCP,325,1782055997987151665,/cmd_vel,0.0,0.0,-0.1261,4,ok
R01,ROS_TCP,327,1782055998101875434,/cmd_vel,0.0,0.0,-0.1248,1,ok
R01,ROS_TCP,328,1782055998163556111,/cmd_vel,0.0,0.0,-0.1349,5,ok
R01,ROS_TCP,329,1782055998214324174,/cmd_vel,0.0,0.0,-0.1226,5,ok
R01,ROS_TCP,330,1782055998279500255,/cmd_vel,0.0,0.0,-0.1266,3,ok
R01,ROS_TCP,331,1782055998323437214,/cmd_vel,0.0,0.0,-0.1308,5,ok
R01,ROS_TCP,332,1782055998375944784,/cmd_vel,0.0,0.0,-0.1284,4,ok
R01,ROS_TCP,333,1782055998438405629,/cmd_vel,0.0,0.0,-0.1268,5,ok
R01,ROS_TCP,335,1782055998563478177,/cmd_vel,0.0,0.0,-0.1213,2,ok
R01,ROS_TCP,336,1782055998597363990,/cmd_vel,0.0,0.0,-0.1313,5,ok
R01,ROS_TCP,337,1782055998650639322,/cmd_vel,0.0,0.0,-0.1343,1,ok
R01,ROS_TCP,338,1782055998725940399,/cmd_vel,0.0,0.0,-0.1344,1,ok
R01,ROS_TCP,339,1782055998766841559,/cmd_vel,0.0,0.0,-0.1354,5,ok
R01,ROS_TCP,340,1782055998817569885,/cmd_vel,0.1793,0.0,0.099,0,ok
R01,ROS_TCP,341,1782055998887769665,/cmd_vel,0.1875,0.0,0.0917,0,ok
R01,ROS_TCP,342,1782055998929176320,/cmd_vel,0.1792,0.0,0.0983,0,ok
R01,ROS_TCP,343,1782055998984462091,/cmd_vel,0.1786,0.0,0.0882,0,ok
R01,ROS_TCP,344,1782055999044930188,/cmd_vel,0.184,0.0,0.0879,0,ok
R01,ROS_TCP,345,1782055999095577129,/cmd_vel,0.1817,0.0,0.0903,0,ok
R01,ROS_TCP,346,1782055999169021019,/cmd_vel,0.1761,0.0,0.0974,0,ok
R01,ROS_TCP,347,1782055999206903886,/cmd_vel,0.1841,0.0,0.1014,0,ok
R01,ROS_TCP,348,1782055999259667200,/cmd_vel,0.1791,0.0,0.0969,0,ok
R01,ROS_TCP,350,1782055999372678396,/cmd_vel,0.1798,0.0,0.085,0,ok
R01,ROS_TCP,351,1782055999429204174,/cmd_vel,0.1847,0.0,0.0905,0,ok
R01,ROS_TCP,352,1782055999500136441,/cmd_vel,0.1865,0.0,0.0883,0,ok
R01,ROS_TCP,353,1782055999539289055,/cmd_vel,0.1866,0.0,0.0893,0,ok
R01,ROS_TCP,355,1782055999652718593,/cmd_vel,0.1809,0.0,0.0923,0,ok
R01,ROS_TCP,356,1782055999709212034,/cmd_vel,0.1792,0.0,0.0938,0,ok
R01,ROS_TCP,357,1782055999762003111,/cmd_vel,0.1798,0.0,0.091,0,ok
R01,ROS_TCP,359,1782055999873855173,/cmd_vel,0.1829,0.0,0.0883,0,ok
R01,ROS_TCP,360,1782055999928845964,/cmd_vel,0.188,0.0,0.0822,0,ok
