run_id,method,seq,t_recv_ns,t_parse_start_ns,t_parse_end_ns,t_ros_publish_ns,payload_size_bytes,status
R01,ROS_TCP,75,1782055984106311439,1782055984106490857,1782055984107455243,1782055984107628463,59,ok
R01,ROS_TCP,76,1782055984161581767,1782055984161670635,1782055984162905351,1782055984163059452,58,ok
R01,ROS_TCP,77,1782055984227679206,1782055984227732416,1782055984228819365,1782055984229290239,68,dropped
R01,ROS_TCP,78,1782055984273067754,1782055984273255262,1782055984274335300,1782055984274723564,61,ok
R01,ROS_TCP,79,1782055984333754250,1782055984333983976,1782055984335367825,1782055984335567920,61,ok
R01,ROS_TCP,80,1782055984385544433,1782055984385680891,1782055984386707062,1782055984387107786,67,ok
R01,ROS_TCP,81,1782055984446821112,1782055984446971773,1782055984448452948,1782055984448822741,64,ok
R01,ROS_TCP,82,1782055984494860294,1782055984494937667,1782055984496376658,1782055984496809708,68,parse_error
R01,ROS_TCP,83,1782055984557854032,1782055984557922599,1782055984559286504,1782055984559632834,60,ok
R01,ROS_TCP,84,1782055984605012694,1782055984605170541,1782055984606389553,1782055984606638377,65,ok
R01,ROS_TCP,85,1782055984665090341,1782055984665243734,1782055984666273811,1782055984666606408,61,ok
R01,ROS_TCP,86,1782055984716500449,1782055984716667945,1782055984717643783,1782055984718015284,61,parse_error
R01,ROS_TCP,87,1782055984777761371,1782055984778000244,1782055984779115664,1782055984779390324,67,ok
R01,ROS_TCP,88,1782055984827399996,1782055984827468656,1782055984828677104,1782055984829031609,74,ok
R01,ROS_TCP,89,1782055984888322957,1782055984888425492,1782055984889491922,1782055984889914889,75,dropped
R01,ROS_TCP,90,1782055984945467461,1782055984945534520,1782055984946713188,1782055984946913625,71,ok
R01,ROS_TCP,91,1782055984999839108,1782055984999986480,1782055985002347878,1782055985002717587,65,ok
R01,ROS_TCP,92,1782055985054559934,1782055985054736440,1782055985057153154,1782055985057606752,69,ok
R01,ROS_TCP,93,1782055985112503372,1782055985112597232,1782055985114042889,1782055985114392595,74,dropped
R01,ROS_TCP,94,1782055985160040295,1782055985160133778,1782055985161141645,1782055985161383833,65,ok
R01,ROS_TCP,95,1782055985224194269,1782055985224352643,1782055985225534027,1782055985225655128,74,ok
R01,ROS_TCP,96,1782055985272129774,1782055985272235015,1782055985273278183,1782055985273652700,68,ok
R01,ROS_TCP,97,1782055985326342412,1782055985326590921,1782055985327633720,1782055985327849986,65,ok
R01,ROS_TCP,98,1782055985381823996,1782055985381949393,1782055985383168639,1782055985383585133,74,ok
R01,ROS_TCP,99,1782055985436730457,1782055985436841240,1782055985437887471,1782055985438165570,74,ok
R01,ROS_TCP,100,1782055985494231819,1782055985494432866,1782055985495342870,1782055985495607115,65,ok
R01,ROS_TCP,101,1782055985549142404,1782055985549291997,1782055985550559791,1782055985550954379,65,ok
R01,ROS_TCP,102,1782055985612113290,1782055985612250839,1782055985614366815,1782055985614600756,67,ok
R01,ROS_TCP,103,1782055985661913183,1782055985662052223,1782055985663353175,1782055985663527605,70,ok
R01,ROS_TCP,104,1782055985716073439,1782055985716204698,1782055985717128053,1782055985717249639,72,dropped
R01,ROS_TCP,105,1782055985770115928,1782055985770298264,1782055985771513615,1782055985771673759,70,dropped
R01,ROS_TCP,106,1782055985833212122,1782055985833414435,1782055985834643647,1782055985834900354,73,ok
R01,ROS_TCP,107,1782055985882400718,1782055985882602130,1782055985883786761,1782055985883947264,71,ok
R01,ROS_TCP,108,1782055985938914653,1782055985939071333,1782055985940056453,1782055985940358403,71,ok
R01,ROS_TCP,109,1782055985993778950,1782055985993977836,1782055985996077835,1782055985996500601,66,ok
R01,ROS_TCP,110,1782055986049770179,1782055986049868960,1782055986050997543,1782055986051452009,70,ok
R01,ROS_TCP,111,1782055986104652057,1782055986104729903,1782055986105872050,1782055986106206422,73,ok
R01,ROS_TCP,112,1782055986163308959,1782055986163365640,1782055986164436732,1782055986164607604,75,ok
R01,ROS_TCP,113,1782055986215083570,1782055986215172705,1782055986216414126,1782055986216764620,69,ok
R01,ROS_TCP,114,1782055986270295554,1782055986270455412,1782055986271534861,1782055986271678699,64,ok
R01,ROS_TCP,115,1782055986334907542,1782055986335124769,1782055986336244200,1782055986336448414,69,ok
R01,ROS_TCP,116,1782055986382018876,1782055986382114473,1782055986383007934,1782055986383343966,69,ok
R01,ROS_TCP,117,1782055986437486988,1782055986437538414,1782055986438438103,1782055986438624685,65,ok
R01,ROS_TCP,118,1782055986493826054,1782055986494059045,1782055986495094371,1782055986495301929,65,ok
R01,ROS_TCP,119,1782055986546073171,1782055986546201333,1782055986547108143,1782055986547235746,64,ok
R01,ROS_TCP,120,1782055986610450710,1782055986610624958,1782055986611736169,1782055986612158219,75,ok
R01,ROS_TCP,121,1782055986660902665,1782055986660979456,1782055986662313840,1782055986662499915,65,ok
R01,ROS_TCP,122,1782055986722382196,1782055986722459515,1782055986723677585,1782055986723853624,71,ok
R01,ROS_TCP,123,1782055986769135795,1782055986769363049,1782055986770626248,1782055986771058176,71,ok
R01,ROS_TCP,124,1782055986823440118,1782055986823504047,1782055986824506084,1782055986824743463,75,ok
R01,ROS_TCP,125,1782055986884968179,1782055986885120613,1782055986886488435,1782055986886662949,65,ok
R01,ROS_TCP,126,1782055986935452190,1782055986935702138,1782055986936989140,1782055986937362639,64,ok
R01,ROS_TCP,127,1782055986994587876,1782055986994708287,1782055986995885566,1782055986996268913,66,ok
R01,ROS_TCP,128,1782055987048881345,1782055987048945344,1782055987050125877,1782055987050542522,77,ok
R01,ROS_TCP,129,1782055987107715808,1782055987107857871,1782055987109045176,1782055987109342476,80,duplicate
R01,ROS_TCP,130,1782055987158031803,1782055987158139555,1782055987159505920,1782055987159864924,81,ok
R01,ROS_TCP,131,1782055987211180332,1782055987211415527,1782055987212442133,1782055987212810001,78,duplicate
R01,ROS_TCP,132,1782055987266744860,1782055987266971040,1782055987267954554,1782055987268386847,82,dropped
R01,ROS_TCP,133,1782055987322789400,1782055987322885028,1782055987324027444,1782055987324158839,82,ok
R01,ROS_TCP,134,1782055987382836815,1782055987382943618,1782055987383830585,1782055987384002948,74,parse_error
R01,ROS_TCP,135,1782055987432931459,1782055987433119670,1782055987434295967,1782055987434446217,77,ok
R01,ROS_TCP,136,1782055987487747450,1782055987487897997,1782055987489236377,1782055987489650845,75,ok
R01,ROS_TCP,137,1782055987553810021,1782055987553891555,1782055987555270048,1782055987555579303,77,ok
R01,ROS_TCP,138,1782055987599440960,1782055987599579513,1782055987600729311,1782055987600994031,75,ok
R01,ROS_TCP,139,1782055987654633936,1782055987654771753,1782055987655784756,1782055987655929999,75,ok
R01,ROS_TCP,140,1782055987709293212,1782055987709422565,1782055987710364811,1782055987710621690,79,ok
R01,ROS_TCP,141,1782055987766292074,1782055987766490430,1782055987767632076,1782055987767900827,81,parse_error
R01,ROS_TCP,142,1782055987821571489,1782055987821656774,1782055987822888669,1782055987823125371,82,ok
R01,ROS_TCP,143,1782055987876829522,1782055987877072730,1782055987878212802,1782055987878581096,80,ok
R01,ROS_TCP,144,1782055987932740365,1782055987932961748,1782055987934071189,1782055987934386671,76,ok
R01,ROS_TCP,145,1782055987998597601,1782055987998684994,1782055987999506611,1782055987999751010,78,ok
R01,ROS_TCP,146,1782055988042458728,1782055988042510615,1782055988043537547,1782055988043723071,72,dropped
R01,ROS_TCP,147,1782055988106372973,1782055988106611087,1782055988107667650,1782055988107860384,75,ok
R01,ROS_TCP,148,1782055988158316343,1782055988158379288,1782055988159641077,1782055988159789124,78,ok
R01,ROS_TCP,149,1782055988207924455,1782055988208044006,1782055988208923580,1782055988209226845,79,ok
R01,ROS_TCP,150,1782055988262536586,1782055988262613837,1782055988263567303,1782055988263799778,73,ok
R01,ROS_TCP,151,1782055988317734402,1782055988317893338,1782055988319214825,1782055988319584636,79,ok
R01,ROS_TCP,152,1782055988374246028,1782055988374328081,1782055988375431678,1782055988375847002,75,ok
R01,ROS_TCP,153,1782055988434335629,1782055988434554855,1782055988435630821,1782055988435883677,82,ok
R01,ROS_TCP,154,1782055988485044282,1782055988485157340,1782055988486520696,1782055988486892568,74,ok
R01,ROS_TCP,155,1782055988549546524,1782055988549715329,1782055988550599361,1782055988550887346,78,parse_error
R01,ROS_TCP,156,1782055988599709241,1782055988599830538,1782055988600999184,1782055988601381715,83,ok
R01,ROS_TCP,157,1782055988653884451,1782055988654057382,1782055988656160638,1782055988656313830,73,ok
R01,ROS_TCP,158,1782055988713182672,1782055988713242298,1782055988714136072,1782055988714421675,74,ok
R01,ROS_TCP,159,1782055988773891396,1782055988774079087,1782055988775360326,1782055988775656045,77,ok
R01,ROS_TCP,160,1782055988819928317,1782055988820061867,1782055988821163369,1782055988821488536,83,dropped
R01,ROS_TCP,161,1782055988881993568,1782055988882050729,1782055988883164955,1782055988883328269,76,ok
R01,ROS_TCP,162,1782055988929096382,1782055988929257258,1782055988930602706,1782055988930962218,75,ok
R01,ROS_TCP,163,1782055988985656368,1782055988985759889,1782055988987105017,1782055988987364503,76,ok
R01,ROS_TCP,164,1782055989040328848,1782055989040505538,1782055989041650411,1782055989042037338,79,dropped
R01,ROS_TCP,165,1782055989095095234,1782055989095176564,1782055989096662960,1782055989096906171,74,ok
R01,ROS_TCP,166,1782055989152004455,1782055989152096580,1782055989153570014,1782055989153995330,78,ok
R01,ROS_TCP,167,1782055989207416884,1782055989207547243,1782055989208265608,1782055989208459013,76,ok
R01,ROS_TCP,168,1782055989259601771,1782055989259673225,1782055989260750009,1782055989260976554,77,ok
R01,ROS_TCP,169,1782055989316767215,1782055989316866322,1782055989317919502,1782055989318380367,72,ok
R01,ROS_TCP,170,1782055989370855606,1782055989371065291,1782055989371922129,1782055989372282522,74,ok
R01,ROS_TCP,171,1782055989427280009,1782055989427488693,1782055989429591596,1782055989429991019,74,ok
R01,ROS_TCP,172,1782055989481934703,1782055989482076189,1782055989483033780,1782055989483481577,77,ok
R01,ROS_TCP,173,1782055989536914069,1782055989536974975,1782055989538182912,1782055989538452259,78,ok
R01,ROS_TCP,174,1782055989592643390,1782055989592815621,1782055989593995777,1782055989594393458,74,ok
R01,ROS_TCP,175,1782055989649790457,1782055989649936554,1782055989650935971,1782055989651278996,74,ok
R01,ROS_TCP,176,1782055989712887713,1782055989712955957,1782055989713990499,1782055989714301272,76,ok
R01,ROS_TCP,177,1782055989757901527,1782055989758029569,1782055989759353127,1782055989759501996,80,ok
R01,ROS_TCP,178,1782055989814782114,1782055989814843119,1782055989815851109,1782055989816278563,79,ok
R01,ROS_TCP,179,1782055989869979549,1782055989870174196,1782055989871417707,1782055989871755521,72,ok
R01,ROS_TCP,180,1782055989932283726,1782055989932515481,1782055989933453413,1782055989933623586,73,ok
R01,ROS_TCP,181,1782055989981766725,1782055989981912745,1782055989983019054,1782055989983271178,79,ok
R01,ROS_TCP,182,1782055990037387672,1782055990037480844,1782055990038661075,1782055990038895332,76,duplicate
R01,ROS_TCP,183,1782055990091080088,1782055990091163075,1782055990092075044,1782055990092492971,78,ok
R01,ROS_TCP,184,1782055990146996653,1782055990147129562,1782055990148368713,1782055990148752124,75,ok
R01,ROS_TCP,185,1782055990201768889,1782055990201845757,1782055990202892298,1782055990203120339,82,ok
R01,ROS_TCP,186,1782055990257655428,1782055990257722752,1782055990258902070,1782055990259274571,73,ok
R01,ROS_TCP,187,1782055990313719233,1782055990313896495,1782055990315233460,1782055990315432138,78,ok
R01,ROS_TCP,188,1782055990371861795,1782055990372103269,1782055990373470016,1782055990373765438,80,ok
R01,ROS_TCP,189,1782055990423954554,1782055990424181715,1782055990425217755,1782055990425362966,73,ok
R01,ROS_TCP,190,1782055990479809046,1782055990479949744,1782055990481210099,1782055990481658593,80,duplicate
R01,ROS_TCP,191,1782055990535797886,1782055990535934909,1782055990537090338,1782055990537321478,74,duplicate
R01,ROS_TCP,192,1782055990593022018,1782055990593080356,1782055990594083966,1782055990594354456,73,parse_error
R01,ROS_TCP,193,1782055990647500081,1782055990647555374,1782055990648819815,1782055990649058626,73,ok
R01,ROS_TCP,194,1782055990703236169,1782055990703298388,1782055990705432843,1782055990705634790,65,ok
R01,ROS_TCP,195,1782055990757446960,1782055990757672929,1782055990759228962,1782055990759471377,71,ok
R01,ROS_TCP,196,1782055990816380523,1782055990816545651,1782055990817963998,1782055990818120384,66,ok
R01,ROS_TCP,197,1782055990870628662,1782055990870853537,1782055990872132620,1782055990872438969,70,ok
R01,ROS_TCP,198,1782055990931150907,1782055990931240079,1782055990932287683,1782055990932737611,66,ok
R01,ROS_TCP,199,1782055990981546892,1782055990981755169,1782055990983028072,1782055990983366147,66,ok
R01,ROS_TCP,200,1782055991037152259,1782055991037261893,1782055991038550476,1782055991038976551,71,ok
R01,ROS_TCP,201,1782055991094438834,1782055991094593160,1782055991095449764,1782055991095817983,70,ok
R01,ROS_TCP,202,1782055991148064517,1782055991148290212,1782055991149537339,1782055991149718864,71,ok
R01,ROS_TCP,203,1782055991203693376,1782055991203941276,1782055991204906350,1782055991205081911,65,dropped
R01,ROS_TCP,204,1782055991258144743,1782055991258198954,1782055991259512567,1782055991259923162,70,ok
R01,ROS_TCP,205,1782055991315144064,1782055991315379187,1782055991316289849,1782055991316529558,66,duplicate
R01,ROS_TCP,206,1782055991375176166,1782055991375403002,1782055991376641742,1782055991376809888,69,ok
R01,ROS_TCP,207,1782055991431264167,1782055991431430675,1782055991432650162,1782055991432995448,65,ok
R01,ROS_TCP,208,1782055991485312281,1782055991485466517,1782055991486860039,1782055991487177563,78,ok
R01,ROS_TCP,209,1782055991546233515,1782055991546298675,1782055991547734782,1782055991548092938,78,ok
R01,ROS_TCP,210,1782055991592544905,1782055991592757457,1782055991594177757,1782055991594550043,81,ok
R01,ROS_TCP,211,1782055991648386477,1782055991648479782,1782055991649687068,1782055991649918568,79,dropped
R01,ROS_TCP,212,1782055991705800819,1782055991706025851,1782055991707121307,1782055991707281837,77,duplicate
R01,ROS_TCP,213,1782055991758868819,1782055991759079611,1782055991760379533,1782055991760783276,82,ok
R01,ROS_TCP,214,1782055991813323819,1782055991813540267,1782055991814339087,1782055991814811157,79,ok
R01,ROS_TCP,215,1782055991877315441,1782055991877433574,1782055991878861228,1782055991879155555,75,ok
R01,ROS_TCP,216,1782055991926357561,1782055991926472144,1782055991927587277,1782055991927974053,74,ok
R01,ROS_TCP,217,1782055991982303526,1782055991982388935,1782055991983720087,1782055991984185769,77,ok
R01,ROS_TCP,218,1782055992041255778,1782055992041374874,1782055992042828402,1782055992043005485,75,ok
R01,ROS_TCP,219,1782055992096561273,1782055992096656113,1782055992097566322,1782055992097779198,76,ok
R01,ROS_TCP,220,1782055992148417778,1782055992148656117,1782055992149642709,1782055992149771543,77,ok
R01,ROS_TCP,221,1782055992205788570,1782055992205971611,1782055992207030331,1782055992207447984,82,ok
R01,ROS_TCP,222,1782055992263030443,1782055992263162559,1782055992265515806,1782055992265779528,77,ok
R01,ROS_TCP,223,1782055992316669739,1782055992316900976,1782055992318093124,1782055992318224234,78,dropped
R01,ROS_TCP,224,1782055992372565631,1782055992372689835,1782055992373846232,1782055992374239698,72,dropped
R01,ROS_TCP,225,1782055992436644679,1782055992436802761,1782055992437686708,1782055992437992250,72,ok
R01,ROS_TCP,226,1782055992486483392,1782055992486595791,1782055992487360272,1782055992487666775,79,dropped
R01,ROS_TCP,227,1782055992542418349,1782055992542646575,1782055992543848875,1782055992544235134,74,ok
R01,ROS_TCP,228,1782055992598672939,1782055992598818227,1782055992599751666,1782055992599974752,80,dropped
R01,ROS_TCP,229,1782055992660167662,1782055992660299822,1782055992661487617,1782055992661612438,83,dropped
R01,ROS_TCP,230,1782055992716028340,1782055992716173084,1782055992717332047,1782055992717468465,76,ok
R01,ROS_TCP,231,1782055992762888490,1782055992762943462,1782055992763939505,1782055992764362878,82,parse_error
R01,ROS_TCP,232,1782055992816785103,1782055992816933553,1782055992817908098,1782055992818320362,83,duplicate
R01,ROS_TCP,233,1782055992879070010,1782055992879120463,1782055992880336283,1782055992880539489,73,ok
R01,ROS_TCP,234,1782055992930126789,1782055992930217616,1782055992931392116,1782055992931583732,76,ok
R01,ROS_TCP,235,1782055992992849914,1782055992993098728,1782055992993840325,1782055992994045030,73,ok
R01,ROS_TCP,236,1782055993040781200,1782055993040975829,1782055993042041035,1782055993042329732,78,dropped
R01,ROS_TCP,237,1782055993099444452,1782055993099595613,1782055993101025837,1782055993101410589,82,ok
R01,ROS_TCP,238,1782055993152030694,1782055993152106360,1782055993153623265,1782055993153854267,82,ok
R01,ROS_TCP,239,1782055993213361158,1782055993213562840,1782055993215007866,1782055993215349602,82,ok
R01,ROS_TCP,240,1782055993261204448,1782055993261266723,1782055993262164771,1782055993262340916,75,parse_error
R01,ROS_TCP,241,1782055993317460155,1782055993317581870,1782055993318336414,1782055993318564873,83,ok
R01,ROS_TCP,242,1782055993372774092,1782055993372939375,1782055993374018630,1782055993374442876,82,ok
R01,ROS_TCP,243,1782055993432904897,1782055993433008664,1782055993433976747,1782055993434338730,78,ok
R01,ROS_TCP,244,1782055993483174570,1782055993483400327,1782055993485542579,1782055993485853638,79,ok
R01,ROS_TCP,245,1782055993545777338,1782055993545861613,1782055993547231886,1782055993547640212,78,ok
R01,ROS_TCP,246,1782055993593766603,1782055993593861012,1782055993594862003,1782055993595292475,83,ok
R01,ROS_TCP,247,1782055993648184493,1782055993648353927,1782055993649496525,1782055993649747429,80,ok
R01,ROS_TCP,248,1782055993705828899,1782055993705900251,1782055993707173489,1782055993707479249,75,ok
R01,ROS_TCP,249,1782055993762114419,1782055993762184756,1782055993763404108,1782055993763627865,74,dropped
R01,ROS_TCP,250,1782055993819192186,1782055993819421985,1782055993820599776,1782055993820897915,72,ok
R01,ROS_TCP,251,1782055993872092658,1782055993872169159,1782055993873036435,1782055993873304439,80,ok
R01,ROS_TCP,252,1782055993927496952,1782055993927740669,1782055993928709514,1782055993928950446,80,parse_error
R01,ROS_TCP,253,1782055993991881876,1782055993992085832,1782055993993201291,1782055993993506963,83,dropped
R01,ROS_TCP,254,1782055994042454266,1782055994042694041,1782055994043903323,1782055994044141889,74,ok
R01,ROS_TCP,255,1782055994095618787,1782055994095815702,1782055994097090654,1782055994097397879,83,duplicate
R01,ROS_TCP,256,1782055994158287518,1782055994158457952,1782055994159859681,1782055994160212928,72,ok
R01,ROS_TCP,257,1782055994203997193,1782055994204169014,1782055994205439782,1782055994205873954,80,ok
R01,ROS_TCP,258,1782055994262901381,1782055994262994758,1782055994264303566,1782055994264666909,72,ok
R01,ROS_TCP,259,1782055994317268055,1782055994317397390,1782055994318267128,1782055994318654953,75,ok
R01,ROS_TCP,260,1782055994373680924,1782055994373838766,1782055994375058784,1782055994375293240,82,ok
R01,ROS_TCP,261,1782055994426653824,1782055994426875568,1782055994428356571,1782055994428813334,82,ok
R01,ROS_TCP,262,1782055994492550690,1782055994492716345,1782055994493685423,1782055994493805543,76,ok
R01,ROS_TCP,263,1782055994538355585,1782055994538586151,1782055994539919138,1782055994540251613,72,ok
R01,ROS_TCP,264,1782055994595037397,1782055994595096578,1782055994596346913,1782055994596788085,79,ok
R01,ROS_TCP,265,1782055994648161283,1782055994648340956,1782055994649275906,1782055994649530689,76,ok
R01,ROS_TCP,266,1782055994704036574,1782055994704188847,1782055994705310966,1782055994705594478,72,ok
R01,ROS_TCP,267,1782055994759367189,1782055994759571717,1782055994760710252,1782055994761061128,73,ok
R01,ROS_TCP,268,1782055994815616805,1782055994815808387,1782055994817961169,1782055994818435199,73,dropped
R01,ROS_TCP,269,1782055994871860652,1782055994872037069,1782055994872939522,1782055994873127427,72,ok
R01,ROS_TCP,270,1782055994929818114,1782055994929983088,1782055994930927561,1782055994931161119,75,duplicate
R01,ROS_TCP,271,1782055994980364713,1782055994980510720,1782055994981654383,1782055994981895473,74,ok
R01,ROS_TCP,272,1782055995038206215,1782055995038440993,1782055995039662325,1782055995040138460,81,ok
R01,ROS_TCP,273,1782055995092559374,1782055995092685953,1782055995093886612,1782055995094227894,74,duplicate
R01,ROS_TCP,274,1782055995146427514,1782055995146633037,1782055995147760782,1782055995148043499,76,ok
R01,ROS_TCP,275,1782055995208927555,1782055995209120347,1782055995210144980,1782055995210598868,83,parse_error
R01,ROS_TCP,276,1782055995259115437,1782055995259209253,1782055995261826319,1782055995262214230,75,ok
